lap_no,position,car_no,lap_time,lap_time_sec,gap
12,5,33,1:40.070,100.07,12.938
12,6,10,1:40.170,100.17,20.927
12,7,3,1:40.407,100.407,27.992
12,8,11,1:40.421,100.421,29.794
12,9,7,1:40.342,100.342,32.696
12,10,18,1:41.119,101.119,43.314
12,11,23,1:40.754,100.754,44.208
12,12,63,1:41.696,101.696,49.893
12,13,88,1:42.848,102.848,57.180
12,14,26,1:40.527,100.527,57.591
12,15,8,1:40.324,100.324,58.276
12,16,27,2:00.696,120.696,58.784
12,17,20,1:39.430,99.43,61.437
12,18,99,1:40.092,100.092,64.619
12,19,55,1:40.593,100.593,77.017
12,20,4,1:40.807,100.807,90.195
13,1,44,1:38.805,98.805,
13,2,77,1:38.903,98.903,4.154
13,3,5,1:39.874,99.874,10.306
13,4,16,1:39.759,99.759,11.372
13,5,33,1:39.705,99.705,13.838
13,6,10,1:39.998,99.998,22.120
13,7,3,1:40.468,100.468,29.655
13,8,11,1:40.528,100.528,31.517
13,9,7,1:40.490,100.49,34.381
13,10,18,1:40.979,100.979,45.488
13,11,23,1:40.632,100.632,46.035
13,12,63,1:42.146,102.146,53.234
13,13,26,1:40.044,100.044,58.830
13,14,8,1:40.535,100.535,60.006
13,15,27,1:40.803,100.803,60.782
13,16,20,1:39.756,99.756,62.388
13,17,88,1:44.798,104.798,63.173
13,18,99,1:39.872,99.872,65.686
13,19,55,1:40.410,100.41,78.622
13,20,4,1:40.397,100.397,91.787
14,1,44,1:38.603,98.603,
14,2,77,1:39.099,99.099,4.650
14,3,5,1:39.433,99.433,11.136
14,4,16,1:39.587,99.587,12.356
14,5,33,1:39.472,99.472,14.707
14,6,10,1:39.905,99.905,23.422
14,7,3,1:40.433,100.433,31.485
14,8,11,1:40.357,100.357,33.271
14,9,7,1:40.053,100.053,35.831
14,10,18,1:40.513,100.513,47.398
14,11,23,1:40.705,100.705,48.137
14,12,63,1:41.807,101.807,56.438
14,13,26,1:40.075,100.075,60.302
14,14,8,1:39.753,99.753,61.156
14,15,27,1:39.677,99.677,61.856
14,16,20,1:40.147,100.147,63.932
14,17,99,1:39.884,99.884,66.967
14,18,88,1:43.216,103.216,67.786
14,19,55,1:40.188,100.188,80.207
14,20,4,1:40.198,100.198,93.382
15,1,44,1:38.983,98.983,
15,2,77,1:38.939,98.939,4.606
15,3,5,1:39.762,99.762,11.915
15,4,16,1:39.688,99.688,13.061
15,5,33,1:39.463,99.463,15.187
15,6,10,1:39.923,99.923,24.362
15,7,3,1:40.438,100.438,32.940
15,8,11,1:40.784,100.784,35.072
15,9,7,1:40.885,100.885,37.733
15,10,18,1:40.882,100.882,49.297
15,11,23,1:41.029,101.029,50.183
15,12,63,1:42.084,102.084,59.539
15,13,26,1:40.126,100.126,61.445
15,14,8,1:39.961,99.961,62.134
15,15,27,1:41.855,101.855,64.728
15,16,20,1:40.343,100.343,65.292
15,17,99,1:40.201,100.201,68.185
15,18,88,1:42.783,102.783,71.586
15,19,55,1:40.341,100.341,81.565
15,20,4,1:40.365,100.365,94.764
16,1,44,1:38.956,98.956,
16,2,77,1:39.286,99.286,4.936
16,3,5,1:39.656,99.656,12.615
16,4,16,1:39.914,99.914,14.019
16,5,33,1:39.776,99.776,16.007
16,6,10,1:40.032,100.032,25.438
16,7,3,1:40.349,100.349,34.333
16,8,11,1:40.666,100.666,36.782
16,9,7,1:40.275,100.275,39.052
16,10,18,1:40.708,100.708,51.049
16,11,23,1:40.938,100.938,52.165
16,12,63,1:42.036,102.036,62.619
16,13,26,1:40.712,100.712,63.201
16,14,8,1:40.598,100.598,63.776
16,15,20,1:40.105,100.105,66.441
16,16,99,1:40.053,100.053,69.282
16,17,27,1:49.543,109.543,PIT
16,18,88,1:42.925,102.925,75.555
16,19,55,1:40.226,100.226,82.835
16,20,4,1:41.056,101.056,96.864
17,1,44,1:39.009,99.009,
17,2,77,1:39.195,99.195,5.122
17,3,5,1:39.790,99.79,13.396
17,4,16,1:39.985,99.985,14.995
17,5,33,1:44.082,104.082,PIT
17,6,10,1:40.014,100.014,26.443
17,7,3,1:40.776,100.776,36.100
17,8,11,1:40.519,100.519,38.292
17,9,7,1:40.419,100.419,40.462
17,10,18,1:41.196,101.196,53.236
17,11,23,1:41.456,101.456,54.612
17,12,26,1:40.874,100.874,65.066
17,13,8,1:42.473,102.473,67.240
17,14,20,1:40.623,100.623,68.055
17,15,63,1:45.096,105.096,68.706
17,16,99,1:40.463,100.463,70.736
17,17,88,1:42.308,102.308,78.854
17,18,55,1:40.130,100.13,83.956
18,1,44,1:39.145,99.145,
18,2,77,1:39.288,99.288,5.265
18,3,4,1:47.516,107.516,PIT
18,4,16,1:40.358,100.358,16.208
18,5,5,1:45.026,105.026,PIT
18,6,10,1:40.417,100.417,27.715
18,7,33,1:57.074,117.074,39.009
18,8,11,1:41.637,101.637,40.784
18,9,3,1:45.141,105.141,PIT
18,10,7,1:41.169,101.169,42.486
18,11,18,1:41.035,101.035,55.126
18,12,23,1:41.552,101.552,57.019
18,13,26,1:40.315,100.315,66.236
18,14,8,1:39.820,99.82,67.915
18,15,20,1:40.600,100.6,69.510
18,16,99,1:40.460,100.46,72.051
18,17,63,1:43.618,103.618,73.179
18,18,88,1:42.287,102.287,81.996
18,19,55,1:39.948,99.948,84.759
19,1,44,1:38.988,98.988,
19,2,77,1:39.294,99.294,5.571
19,3,16,1:39.756,99.756,16.976
19,4,10,1:44.356,104.356,PIT
19,5,5,1:56.840,116.84,37.129
19,6,33,1:37.652,97.652,37.673
19,7,4,2:12.322,132.322,1 LAP
19,8,11,1:41.158,101.158,42.954
19,9,7,1:40.842,100.842,44.340
19,10,18,1:40.844,100.844,56.982
19,11,3,1:58.518,118.518,61.626
19,12,23,1:45.813,105.813,PIT
19,13,26,1:40.209,100.209,67.457
19,14,8,1:40.806,100.806,69.733
19,15,20,1:40.041,100.041,70.563
19,16,99,1:40.495,100.495,73.558
19,17,63,1:42.499,102.499,76.690
19,18,88,1:42.456,102.456,85.464
19,19,55,1:40.451,100.451,86.222
20,1,44,1:39.296,99.296,
20,2,77,1:39.241,99.241,5.516
20,3,16,1:40.331,100.331,18.011
20,4,5,1:36.998,96.998,34.831
20,5,33,1:37.502,97.502,35.879
20,6,4,1:39.181,99.181,1 LAP
20,7,7,1:41.028,101.028,46.072
20,8,11,1:45.308,105.308,PIT
20,9,10,1:57.332,117.332,51.119
20,10,3,1:40.462,100.462,62.792
20,11,18,1:46.051,106.051,PIT
20,12,26,1:40.441,100.441,68.602
20,13,8,1:39.715,99.715,70.152
20,14,20,1:40.622,100.622,71.889
20,15,99,1:40.597,100.597,74.859
20,16,63,1:42.934,102.934,80.328
20,17,23,1:57.695,117.695,82.243
20,18,55,1:40.288,100.288,87.214
20,19,88,1:43.649,103.649,89.817
21,1,44,1:39.378,99.378,
21,2,77,1:43.863,103.863,PIT
21,3,16,1:40.536,100.536,19.169
21,4,5,1:37.150,97.15,32.603
21,5,33,1:37.781,97.781,34.282
21,6,4,1:39.223,99.223,1 LAP
21,7,7,1:41.116,101.116,47.810
21,8,10,1:38.429,98.429,50.170
21,9,3,1:40.979,100.979,64.393
21,10,11,1:58.725,118.725,68.313
21,11,26,1:41.296,101.296,70.520
21,12,8,1:40.321,100.321,71.095
21,13,20,1:40.534,100.534,73.045
21,14,99,1:40.366,100.366,75.847
21,15,23,1:39.062,99.062,81.927
21,16,18,1:58.938,118.938,83.297
21,17,63,1:43.729,103.729,84.679
21,18,55,1:40.564,100.564,88.400
21,19,88,1:42.642,102.642,93.081
22,1,44,1:44.331,104.331,PIT
22,2,16,1:45.360,105.36,PIT
22,3,77,1:55.432,115.432,21.102
22,4,5,1:37.554,97.554,25.826
22,5,33,1:38.222,98.222,28.173
22,6,4,1:39.347,99.347,1 LAP
22,7,7,1:40.586,100.586,44.065
22,8,10,1:38.947,98.947,44.786
22,9,3,1:40.833,100.833,60.895
22,10,11,1:39.772,99.772,63.754
22,11,8,1:40.646,100.646,67.410
22,12,26,1:42.128,102.128,68.317
22,13,20,1:40.599,100.599,69.313
22,14,99,1:40.743,100.743,72.259
22,15,23,1:38.901,98.901,76.497
22,16,18,1:39.370,99.37,78.336
22,17,55,1:40.785,100.785,84.854
22,18,63,1:47.467,107.467,PIT
22,19,88,1:42.737,102.737,91.487
23,1,44,1:55.832,115.832,
23,2,77,1:36.690,96.69,1.960
23,3,5,1:37.444,97.444,7.438
23,4,33,1:38.153,98.153,10.494
23,5,4,1:39.321,99.321,1 LAP
23,6,16,1:56.967,116.967,21.333
23,7,10,1:39.377,99.377,28.331
23,8,7,1:42.040,102.04,30.273
23,9,3,1:40.388,100.388,45.451
23,10,11,1:40.056,100.056,47.978
23,11,8,1:40.115,100.115,51.693
23,12,26,1:41.067,101.067,53.552
23,13,20,1:40.901,100.901,54.382
23,14,99,1:40.931,100.931,57.358
23,15,23,1:39.662,99.662,60.327
23,16,18,1:39.494,99.494,61.998
23,17,55,1:40.295,100.295,69.317
23,18,88,1:42.826,102.826,78.481
23,19,63,1:59.841,119.841,91.824
24,1,44,1:36.877,96.877,
24,2,77,1:36.558,96.558,1.641
24,3,5,1:37.787,97.787,8.348
24,4,33,1:38.154,98.154,11.771
24,5,4,1:39.742,99.742,1 LAP
24,6,16,1:37.400,97.4,21.856
24,7,10,1:38.513,98.513,29.967
24,8,7,1:41.485,101.485,34.881
24,9,3,1:40.405,100.405,48.979
24,10,11,1:40.666,100.666,51.767
24,11,8,1:39.849,99.849,54.665
24,12,26,1:41.357,101.357,58.032
24,13,20,1:41.236,101.236,58.741
24,14,99,1:41.062,101.062,61.543
24,15,23,1:39.572,99.572,63.022
24,16,18,1:39.853,99.853,64.974
24,17,55,1:39.928,99.928,72.368
24,18,88,1:42.965,102.965,84.569
24,19,63,1:38.953,98.953,93.900
25,1,44,1:36.870,96.87,
25,2,77,1:36.740,96.74,1.511
25,3,5,1:37.690,97.69,9.168
25,4,33,1:37.792,97.792,12.693
25,5,16,1:37.564,97.564,22.550
25,6,4,1:41.412,101.412,1 LAP
25,7,10,1:38.583,98.583,31.680
25,8,7,1:45.356,105.356,PIT
25,9,3,1:40.429,100.429,52.538
25,10,11,1:39.797,99.797,54.694
25,11,8,1:40.005,100.005,57.800
25,12,20,1:41.223,101.223,63.094
25,13,99,1:41.149,101.149,65.822
25,14,23,1:40.107,100.107,66.259
25,15,26,1:45.954,105.954,PIT
25,16,18,1:39.656,99.656,67.760
25,17,55,1:40.236,100.236,75.734
25,18,88,1:43.054,103.054,90.753
26,1,44,1:36.882,96.882,
26,2,63,1:41.005,101.005,1 LAP
26,3,77,1:37.398,97.398,2.027
26,4,5,1:37.718,97.718,10.004
26,5,33,1:37.951,97.951,13.762
26,6,16,1:37.348,97.348,23.016
26,7,4,1:39.620,99.62,1 LAP
26,8,10,1:38.382,98.382,33.180
26,9,3,1:40.026,100.026,55.682
26,10,11,1:40.236,100.236,58.048
26,11,8,1:40.104,100.104,61.022
26,12,7,1:58.755,118.755,65.240
26,13,20,1:41.416,101.416,67.628
26,14,23,1:40.603,100.603,69.980
26,15,99,1:41.898,101.898,70.838
26,16,18,1:40.418,100.418,71.296
26,17,55,1:40.124,100.124,78.976
26,18,26,2:01.104,121.104,91.338
27,1,44,1:37.112,97.112,
27,2,77,1:37.560,97.56,2.475
27,3,88,1:48.000,108.0,PIT
27,4,63,1:41.344,101.344,1 LAP
27,5,5,1:37.450,97.45,10.342
27,6,33,1:37.876,97.876,14.526
27,7,16,1:37.445,97.445,23.349
27,8,4,1:39.472,99.472,1 LAP
27,9,10,1:38.458,98.458,34.526
27,10,3,1:40.385,100.385,58.955
27,11,11,1:39.875,99.875,60.811
27,12,8,1:39.843,99.843,63.753
27,13,7,1:37.812,97.812,65.940
27,14,20,1:40.181,100.181,70.697
27,15,23,1:39.865,99.865,72.733
27,16,18,1:40.880,100.88,75.064
27,17,99,1:42.168,102.168,75.894
27,18,55,1:40.091,100.091,81.955
27,19,26,1:37.975,97.975,92.201
28,1,44,1:36.822,96.822,
28,2,77,1:37.461,97.461,3.114
28,3,63,1:40.201,100.201,1 LAP
28,4,5,1:37.855,97.855,11.375
28,5,33,1:37.986,97.986,15.690
28,6,16,1:37.132,97.132,23.659
28,7,4,1:39.445,99.445,1 LAP
28,8,10,1:38.854,98.854,36.558
28,9,88,2:10.883,130.883,1 LAP
28,10,3,1:39.933,99.933,62.066
28,11,11,1:39.462,99.462,63.451
28,12,7,1:38.156,98.156,67.274
28,13,8,1:40.730,100.73,67.661
28,14,20,1:40.417,100.417,74.292
28,15,23,1:39.705,99.705,75.616
28,16,18,1:39.664,99.664,77.906
28,17,99,1:41.740,101.74,80.812
28,18,55,1:40.187,100.187,85.320
28,19,26,1:38.439,98.439,93.818
29,1,44,1:37.511,97.511,
29,2,77,1:37.607,97.607,3.210
29,3,5,1:38.108,98.108,11.972
29,4,63,1:41.677,101.677,1 LAP
29,5,33,1:38.014,98.014,16.193
29,6,16,1:37.103,97.103,23.251
29,7,4,1:39.417,99.417,1 LAP
29,8,10,1:38.607,98.607,37.654
29,9,88,1:39.772,99.772,1 LAP
29,10,3,1:39.145,99.145,63.700
29,11,11,1:38.827,98.827,64.767
29,12,7,1:38.796,98.796,68.559
29,13,8,1:40.926,100.926,71.076
29,14,20,1:40.216,100.216,76.997
29,15,23,1:39.523,99.523,77.628
29,16,18,1:39.190,99.19,79.585
29,17,99,1:41.472,101.472,84.773
29,18,55,1:40.082,100.082,87.891
29,19,26,1:38.506,98.506,94.813
30,1,44,1:37.347,97.347,
30,2,77,1:37.535,97.535,3.398
30,3,5,1:37.358,97.358,11.983
30,4,63,1:40.012,100.012,1 LAP
30,5,33,1:38.136,98.136,16.982
30,6,16,1:37.236,97.236,23.140
30,7,4,1:39.773,99.773,1 LAP
30,8,10,1:38.967,98.967,39.274
30,9,88,1:40.477,100.477,1 LAP
30,10,3,1:38.902,98.902,65.255
30,11,11,1:39.063,99.063,66.483
30,12,7,1:38.913,98.913,70.125
30,13,8,1:40.205,100.205,73.934
30,14,23,1:39.234,99.234,79.515
30,15,20,1:41.759,101.759,81.409
30,16,18,1:39.776,99.776,82.014
30,17,55,1:40.663,100.663,91.207
30,18,99,1:46.572,106.572,PIT
31,1,44,1:37.476,97.476,
31,2,26,1:42.940,102.94,PIT
31,3,77,1:37.778,97.778,3.700
31,4,5,1:37.614,97.614,12.121
31,5,33,1:38.597,98.597,18.103
31,6,63,1:41.693,101.693,1 LAP
31,7,16,1:37.492,97.492,23.156
31,8,4,1:39.595,99.595,1 LAP
31,9,10,1:38.970,98.97,40.768
31,10,88,1:40.701,100.701,1 LAP
31,11,3,1:39.015,99.015,66.794
31,12,11,1:39.227,99.227,68.234
31,13,7,1:38.799,98.799,71.448
31,14,8,1:39.961,99.961,76.419
31,15,23,1:39.399,99.399,81.438
31,16,18,1:39.809,99.809,84.347
31,17,20,1:41.066,101.066,84.999
31,18,55,1:40.443,100.443,94.174
32,1,44,1:37.411,97.411,
32,2,77,1:37.804,97.804,4.093
32,3,5,1:37.300,97.3,12.010
32,4,33,1:38.692,98.692,19.384
32,5,99,2:01.216,121.216,1 LAP
32,6,16,1:37.571,97.571,23.316
32,7,63,1:41.524,101.524,1 LAP
32,8,10,1:38.972,98.972,42.329
32,9,26,2:17.854,137.854,1 LAP
32,10,4,1:42.091,102.091,1 LAP
32,11,88,1:41.074,101.074,1 LAP
32,12,3,1:39.326,99.326,68.709
32,13,11,1:39.169,99.169,69.992
32,14,7,1:38.780,98.78,72.817
32,15,8,1:40.321,100.321,79.329
32,16,23,1:39.745,99.745,83.772
32,17,18,1:39.599,99.599,86.535
32,18,20,1:41.363,101.363,88.951
33,1,44,1:37.180,97.18,
33,2,55,1:41.773,101.773,1 LAP
33,3,77,1:38.121,98.121,5.034
33,4,5,1:37.416,97.416,12.246
33,5,33,1:38.378,98.378,20.582
33,6,99,1:38.048,98.048,1 LAP
33,7,16,1:37.853,97.853,23.989
33,8,63,1:40.216,100.216,1 LAP
33,9,10,1:38.751,98.751,43.900
33,10,26,1:38.245,98.245,1 LAP
33,11,4,1:40.413,100.413,1 LAP
33,12,88,1:41.137,101.137,1 LAP
33,13,3,1:39.212,99.212,70.741
33,14,11,1:39.317,99.317,72.129
33,15,7,1:38.812,98.812,74.449
33,16,8,1:40.218,100.218,82.367
33,17,23,1:39.670,99.67,86.262
33,18,18,1:39.287,99.287,88.642
34,1,44,1:36.645,96.645,
34,2,20,1:45.049,105.049,PIT
34,3,55,1:40.799,100.799,1 LAP
34,4,77,1:37.791,97.791,6.180
34,5,5,1:37.543,97.543,13.144
34,6,99,1:38.993,98.993,1 LAP
34,7,16,1:37.818,97.818,25.162
34,8,33,1:42.883,102.883,PIT
34,9,63,1:40.142,100.142,1 LAP
34,10,10,1:38.788,98.788,46.043
34,11,26,1:38.926,98.926,1 LAP
34,12,4,1:39.882,99.882,1 LAP
34,13,88,1:40.319,100.319,1 LAP
34,14,3,1:39.094,99.094,73.190
34,15,11,1:39.170,99.17,74.654
34,16,7,1:38.856,98.856,76.660
34,17,8,1:40.237,100.237,85.959
34,18,23,1:39.204,99.204,88.821
34,19,18,1:39.074,99.074,91.071
35,1,44,1:37.980,97.98,
35,2,77,1:37.298,97.298,5.498
35,3,55,1:41.857,101.857,1 LAP
35,4,5,1:42.341,102.341,PIT
35,5,20,1:56.557,116.557,1 LAP
35,6,99,1:38.311,98.311,1 LAP
35,7,16,1:37.738,97.738,24.920
35,8,63,1:40.040,100.04,1 LAP
35,9,33,1:55.105,115.105,43.945
35,10,10,1:38.915,98.915,46.978
35,11,26,1:39.012,99.012,1 LAP
35,12,4,1:44.551,104.551,PIT
35,13,88,1:40.488,100.488,1 LAP
35,14,3,1:38.833,98.833,74.043
35,15,11,1:38.756,98.756,75.430
35,16,7,1:38.712,98.712,77.392
35,17,23,1:39.530,99.53,90.371
35,18,18,1:39.135,99.135,92.226
35,19,8,1:45.200,105.2,PIT
36,1,44,1:41.694,101.694,PIT
36,2,77,1:41.470,101.47,PIT
36,3,55,1:40.515,100.515,1 LAP
36,4,20,1:37.471,97.471,1 LAP
36,5,16,1:37.491,97.491,20.717
36,6,99,1:40.122,100.122,1 LAP
36,7,5,1:54.699,114.699,30.510
36,8,63,1:41.371,101.371,1 LAP
36,9,33,1:36.776,96.776,39.027
36,10,10,1:38.362,98.362,43.646
36,11,26,1:38.509,98.509,1 LAP
36,12,88,1:40.443,100.443,1 LAP
36,13,3,1:39.135,99.135,71.484
36,14,11,1:38.974,98.974,72.710
36,15,7,1:39.094,99.094,74.792
36,16,4,2:00.214,120.214,1 LAP
36,17,23,1:39.542,99.542,88.219
36,18,18,1:39.243,99.243,89.775
36,19,8,1:57.777,117.777,109.262
36,20,20,1:37.629,97.629,112.158
36,21,55,1:45.356,105.356,PIT
37,1,44,1:56.038,116.038,
37,2,16,1:37.784,97.784,2.463
