lap_no,position,car_no,lap_time,lap_time_sec,gap
38,5,5,1:28.561,88.561,29.964
38,6,99,1:29.255,89.255,1 LAP
38,7,16,1:27.992,87.992,39.405
38,8,88,1:30.751,90.751,2 LAPS
38,9,63,1:30.386,90.386,1 LAP
38,10,20,1:28.860,88.86,64.053
38,11,27,1:28.921,88.921,66.398
38,12,7,1:28.916,88.916,68.698
38,13,18,1:28.908,88.908,70.365
38,14,26,1:28.331,88.331,75.913
38,15,10,1:34.151,94.151,76.424
38,16,4,1:29.115,89.115,80.482
39,1,77,1:27.735,87.735,
39,2,11,1:31.415,91.415,1 LAP
39,3,23,1:29.168,89.168,1 LAP
39,4,44,1:28.043,88.043,21.069
39,5,33,1:28.098,88.098,22.564
39,6,5,1:28.555,88.555,30.784
39,7,99,1:29.066,89.066,1 LAP
39,8,16,1:27.942,87.942,39.612
39,9,88,1:30.538,90.538,2 LAPS
39,10,63,1:30.397,90.397,1 LAP
39,11,20,1:28.470,88.47,64.788
39,12,27,1:28.548,88.548,67.211
39,13,7,1:28.786,88.786,69.749
39,14,18,1:28.700,88.7,71.330
39,15,26,1:27.448,87.448,75.626
39,16,10,1:27.229,87.229,75.918
39,17,4,1:29.253,89.253,82.000
40,1,77,1:27.273,87.273,
40,2,11,1:29.176,89.176,1 LAP
40,3,23,1:29.015,89.015,1 LAP
40,4,44,1:28.196,88.196,21.992
40,5,33,1:28.323,88.323,23.614
40,6,5,1:28.203,88.203,31.714
40,7,99,1:28.942,88.942,1 LAP
40,8,16,1:27.728,87.728,40.067
40,9,88,1:30.149,90.149,2 LAPS
40,10,63,1:30.433,90.433,1 LAP
40,11,20,1:28.351,88.351,65.866
40,12,27,1:28.765,88.765,68.703
40,13,7,1:28.731,88.731,71.207
40,14,18,1:28.784,88.784,72.841
40,15,26,1:27.502,87.502,75.855
40,16,10,1:27.566,87.566,76.211
40,17,4,1:28.758,88.758,83.485
41,1,77,1:27.043,87.043,
41,2,11,1:28.732,88.732,1 LAP
41,3,23,1:28.765,88.765,1 LAP
41,4,44,1:28.282,88.282,23.231
41,5,33,1:28.282,88.282,24.853
41,6,5,1:28.215,88.215,32.886
41,7,99,1:28.796,88.796,1 LAP
41,8,16,1:27.576,87.576,40.600
41,9,88,1:29.975,89.975,2 LAPS
41,10,63,1:30.381,90.381,1 LAP
41,11,20,1:28.432,88.432,67.255
41,12,27,1:28.573,88.573,70.233
41,13,7,1:28.599,88.599,72.763
41,14,18,1:28.652,88.652,74.450
41,15,26,1:27.728,87.728,76.540
41,16,10,1:27.915,87.915,77.083
41,17,4,1:29.173,89.173,85.615
42,1,77,1:26.739,86.739,
42,2,11,1:28.485,88.485,1 LAP
42,3,23,1:28.595,88.595,1 LAP
42,4,44,1:27.576,87.576,24.068
42,5,33,1:27.738,87.738,25.852
42,6,5,1:28.389,88.389,34.536
42,7,99,1:28.966,88.966,1 LAP
42,8,16,1:27.609,87.609,41.470
42,9,88,1:30.358,90.358,2 LAPS
42,10,63,1:30.757,90.757,1 LAP
42,11,20,1:28.207,88.207,68.723
42,12,27,1:28.601,88.601,72.095
42,13,7,1:28.831,88.831,74.855
42,14,18,1:28.477,88.477,76.188
42,15,26,1:27.772,87.772,77.573
42,16,10,1:29.405,89.405,79.749
43,1,77,1:27.397,87.397,
43,2,4,1:31.525,91.525,1 LAP
43,3,11,1:28.688,88.688,1 LAP
43,4,23,1:28.491,88.491,1 LAP
43,5,44,1:27.927,87.927,24.598
43,6,33,1:27.692,87.692,26.147
43,7,5,1:28.585,88.585,35.724
43,8,16,1:27.550,87.55,41.623
43,9,99,1:30.348,90.348,1 LAP
43,10,88,1:30.193,90.193,2 LAPS
43,11,20,1:29.368,89.368,70.694
43,12,27,1:28.745,88.745,73.443
43,13,7,1:28.442,88.442,75.900
43,14,18,1:28.421,88.421,77.212
43,15,26,1:28.103,88.103,78.279
43,16,10,1:28.219,88.219,80.571
44,1,77,1:27.540,87.54,
44,2,63,1:50.261,110.261,PIT
44,3,4,1:29.600,89.6,1 LAP
44,4,11,1:28.664,88.664,1 LAP
44,5,23,1:28.188,88.188,1 LAP
44,6,44,1:27.760,87.76,24.818
44,7,33,1:27.554,87.554,26.161
44,8,5,1:28.275,88.275,36.459
44,9,16,1:27.619,87.619,41.702
44,10,99,1:28.895,88.895,1 LAP
44,11,88,1:30.407,90.407,2 LAPS
44,12,20,1:28.605,88.605,71.759
44,13,27,1:28.766,88.766,74.669
44,14,7,1:28.577,88.577,76.937
44,15,18,1:28.563,88.563,78.235
44,16,26,1:28.300,88.3,79.039
44,17,10,1:27.654,87.654,80.685
45,1,77,1:27.580,87.58,
45,2,4,1:29.765,89.765,1 LAP
45,3,11,1:28.939,88.939,1 LAP
45,4,63,1:39.131,99.131,2 LAPS
45,5,23,1:28.897,88.897,1 LAP
45,6,44,1:27.610,87.61,24.848
45,7,33,1:27.847,87.847,26.428
45,8,5,1:28.249,88.249,37.128
45,9,16,1:27.435,87.435,41.557
45,10,99,1:29.395,89.395,1 LAP
45,11,88,1:30.157,90.157,2 LAPS
45,12,20,1:28.979,88.979,73.158
45,13,27,1:28.942,88.942,76.031
45,14,7,1:28.404,88.404,77.761
45,15,18,1:28.390,88.39,79.045
45,16,26,1:28.460,88.46,79.919
45,17,10,1:27.828,87.828,80.933
46,1,77,1:27.491,87.491,
46,2,4,1:29.168,89.168,1 LAP
46,3,11,1:28.738,88.738,1 LAP
46,4,63,1:28.783,88.783,2 LAPS
46,5,23,1:29.106,89.106,1 LAP
46,6,44,1:27.567,87.567,24.924
46,7,33,1:27.448,87.448,26.385
46,8,5,1:28.214,88.214,37.851
46,9,16,1:27.529,87.529,41.595
46,10,99,1:29.116,89.116,1 LAP
46,11,20,1:29.316,89.316,74.983
46,12,27,1:28.763,88.763,77.303
46,13,7,1:28.729,88.729,78.999
46,14,18,1:28.377,88.377,79.931
46,15,26,1:28.115,88.115,80.543
46,16,10,1:27.861,87.861,81.303
47,1,77,1:27.323,87.323,
47,2,88,1:48.376,108.376,PIT
47,3,4,1:29.329,89.329,1 LAP
47,4,11,1:28.834,88.834,1 LAP
47,5,63,1:28.793,88.793,2 LAPS
47,6,23,1:28.835,88.835,1 LAP
47,7,44,1:27.098,87.098,24.699
47,8,33,1:27.202,87.202,26.264
47,9,5,1:28.400,88.4,38.928
47,10,16,1:27.326,87.326,41.598
47,11,99,1:28.852,88.852,1 LAP
47,12,20,1:28.697,88.697,76.357
47,13,27,1:28.796,88.796,78.776
47,14,7,1:28.390,88.39,80.066
47,15,18,1:28.435,88.435,81.043
47,16,26,1:28.501,88.501,81.721
47,17,10,1:28.231,88.231,82.211
48,1,77,1:27.184,87.184,
48,2,4,1:29.777,89.777,1 LAP
48,3,11,1:29.781,89.781,1 LAP
48,4,63,1:29.356,89.356,2 LAPS
48,5,88,1:41.937,101.937,3 LAPS
48,6,23,1:28.944,88.944,1 LAP
48,7,44,1:27.224,87.224,24.739
48,8,33,1:27.207,87.207,26.287
48,9,5,1:28.380,88.38,40.124
48,10,16,1:27.359,87.359,41.773
48,11,99,1:28.685,88.685,1 LAP
48,12,20,1:28.665,88.665,77.838
48,13,27,1:28.667,88.667,80.259
48,14,7,1:28.628,88.628,81.510
48,15,18,1:28.570,88.57,82.429
48,16,26,1:28.595,88.595,83.132
48,17,10,1:28.612,88.612,83.639
49,1,77,1:27.071,87.071,
49,2,4,1:29.401,89.401,1 LAP
49,3,11,1:28.928,88.928,1 LAP
49,4,63,1:28.745,88.745,2 LAPS
49,5,88,1:30.081,90.081,3 LAPS
49,6,23,1:29.790,89.79,1 LAP
49,7,44,1:27.728,87.728,25.396
49,8,33,1:29.162,89.162,28.378
49,9,5,1:28.432,88.432,41.485
49,10,16,1:28.090,88.09,42.792
49,11,99,1:28.875,88.875,1 LAP
49,12,20,1:28.785,88.785,79.552
49,13,27,1:28.788,88.788,81.976
49,14,7,1:28.774,88.774,83.213
49,15,18,1:28.666,88.666,84.024
49,16,26,1:28.522,88.522,84.583
49,17,10,1:28.451,88.451,85.019
50,1,77,1:27.238,87.238,
50,2,4,1:31.570,91.57,1 LAP
50,3,11,1:29.246,89.246,1 LAP
50,4,63,1:29.216,89.216,2 LAPS
50,5,88,1:29.503,89.503,3 LAPS
50,6,44,1:27.567,87.567,25.725
50,7,33,1:27.556,87.556,28.696
50,8,23,1:33.487,93.487,1 LAP
50,9,5,1:28.746,88.746,42.993
50,10,16,1:27.824,87.824,43.378
50,11,99,1:28.889,88.889,1 LAP
50,12,20,1:28.511,88.511,80.825
50,13,27,1:28.676,88.676,83.414
50,14,7,1:28.905,88.905,84.880
50,15,18,1:28.977,88.977,85.763
50,16,26,1:29.441,89.441,86.786
51,1,77,1:28.090,88.09,
51,2,10,1:31.355,91.355,1 LAP
51,3,4,1:30.451,90.451,1 LAP
51,4,11,1:30.191,90.191,1 LAP
51,5,63,1:29.400,89.4,2 LAPS
51,6,44,1:27.653,87.653,25.288
51,7,33,1:26.890,86.89,27.496
51,8,88,1:32.494,92.494,3 LAPS
51,9,23,1:29.708,89.708,1 LAP
51,10,5,1:28.706,88.706,43.609
51,11,16,1:30.151,90.151,45.439
51,12,99,1:28.978,88.978,1 LAP
51,13,20,1:28.600,88.6,81.335
51,14,27,1:28.902,88.902,84.226
51,15,7,1:28.420,88.42,85.210
51,16,18,1:28.520,88.52,86.193
51,17,26,1:30.419,90.419,89.115
52,1,77,1:29.226,89.226,
52,2,10,1:28.957,88.957,1 LAP
52,3,44,1:27.933,87.933,23.995
52,4,4,1:32.058,92.058,1 LAP
52,5,11,1:32.162,92.162,1 LAP
52,6,33,1:27.898,87.898,26.168
52,7,63,1:32.851,92.851,2 LAPS
52,8,88,1:30.404,90.404,3 LAPS
52,9,23,1:29.275,89.275,1 LAP
52,10,5,1:28.644,88.644,43.027
52,11,16,1:28.283,88.283,44.496
52,12,99,1:29.048,89.048,1 LAP
52,13,20,1:28.411,88.411,80.520
52,14,27,1:28.444,88.444,83.444
52,15,7,1:28.270,88.27,84.254
52,16,18,1:28.545,88.545,85.512
53,1,77,1:27.172,87.172,
53,2,26,1:29.075,89.075,1 LAP
53,3,10,1:28.745,88.745,1 LAP
53,4,44,1:27.134,87.134,23.957
53,5,33,1:26.983,86.983,25.979
53,6,4,1:32.138,92.138,1 LAP
53,7,11,1:31.980,91.98,1 LAP
53,8,63,1:31.272,91.272,2 LAPS
53,9,88,1:30.028,90.028,3 LAPS
53,10,23,1:29.853,89.853,1 LAP
53,11,5,1:29.006,89.006,44.861
53,12,16,1:30.058,90.058,47.382
53,13,99,1:29.140,89.14,1 LAP
53,14,20,1:28.309,88.309,81.657
53,15,27,1:28.615,88.615,84.887
53,16,7,1:28.900,88.9,85.982
54,1,77,1:27.608,87.608,
54,2,18,1:30.633,90.633,1 LAP
54,3,26,1:28.094,88.094,1 LAP
54,4,10,1:28.224,88.224,1 LAP
54,5,44,1:27.190,87.19,23.539
54,6,33,1:26.540,86.54,24.911
54,7,4,1:30.759,90.759,1 LAP
54,8,11,1:30.966,90.966,1 LAP
54,9,63,1:30.906,90.906,2 LAPS
54,10,23,1:29.939,89.939,1 LAP
54,11,88,1:32.915,92.915,3 LAPS
54,12,5,1:29.438,89.438,46.691
54,13,16,1:30.153,90.153,49.927
54,14,99,1:33.032,93.032,1 LAP
54,15,20,1:28.425,88.425,82.474
54,16,27,1:28.492,88.492,85.771
55,1,77,1:26.830,86.83,
55,2,7,1:29.768,89.768,1 LAP
55,3,18,1:28.014,88.014,1 LAP
55,4,26,1:27.849,87.849,1 LAP
55,5,10,1:27.981,87.981,1 LAP
55,6,44,1:27.042,87.042,23.751
55,7,33,1:26.862,86.862,24.943
55,8,4,1:31.025,91.025,1 LAP
55,9,11,1:30.950,90.95,1 LAP
55,10,63,1:30.773,90.773,2 LAPS
55,11,23,1:29.740,89.74,1 LAP
55,12,88,1:31.023,91.023,3 LAPS
55,13,5,1:29.159,89.159,49.020
55,14,16,1:30.138,90.138,53.235
55,15,99,1:29.284,89.284,1 LAP
55,16,20,1:28.614,88.614,84.258
56,1,77,1:28.732,88.732,
56,2,27,1:31.215,91.215,1 LAP
56,3,7,1:29.660,89.66,1 LAP
56,4,18,1:29.224,89.224,1 LAP
56,5,26,1:28.975,88.975,1 LAP
56,6,10,1:28.544,88.544,1 LAP
56,7,44,1:26.924,86.924,21.943
56,8,33,1:26.610,86.61,22.821
56,9,4,1:30.822,90.822,1 LAP
56,10,11,1:30.797,90.797,1 LAP
56,11,23,1:29.659,89.659,1 LAP
56,12,63,1:33.570,93.57,2 LAPS
56,13,88,1:30.640,90.64,3 LAPS
56,14,5,1:29.683,89.683,49.971
56,15,16,1:29.908,89.908,54.411
56,16,99,1:28.925,88.925,1 LAP
56,17,20,1:28.182,88.182,83.708
57,1,77,1:25.580,85.58,
57,2,27,1:28.805,88.805,1 LAP
57,3,7,1:28.800,88.8,1 LAP
57,4,18,1:28.922,88.922,1 LAP
57,5,26,1:29.037,89.037,1 LAP
57,6,10,1:29.108,89.108,1 LAP
57,7,44,1:26.057,86.057,22.420
57,8,33,1:26.256,86.256,23.497
57,9,4,1:30.819,90.819,1 LAP
57,10,11,1:30.821,90.821,1 LAP
57,11,23,1:30.894,90.894,1 LAP
57,12,63,1:28.713,88.713,2 LAPS
57,13,88,1:30.478,90.478,3 LAPS
57,14,5,1:30.057,90.057,54.448
57,15,16,1:30.634,90.634,59.465
57,16,99,1:29.076,89.076,1 LAP
57,17,20,1:28.406,88.406,86.534
58,1,77,1:28.161,88.161,
58,2,27,1:28.711,88.711,1 LAP
58,3,7,1:29.085,89.085,1 LAP
58,4,18,1:28.914,88.914,1 LAP
58,5,26,1:28.999,88.999,1 LAP
58,6,10,1:28.874,88.874,1 LAP
58,7,44,1:26.627,86.627,20.886
58,8,33,1:27.184,87.184,22.520
58,9,4,1:31.074,91.074,1 LAP
58,10,11,1:31.061,91.061,1 LAP
58,11,23,1:31.073,91.073,1 LAP
58,12,63,1:31.271,91.271,2 LAPS
58,13,88,1:30.551,90.551,3 LAPS
58,14,5,1:30.822,90.822,57.109
58,15,16,1:26.926,86.926,58.230
58,16,99,1:29.322,89.322,1 LAP
58,17,20,1:28.783,88.783,87.156
