lap_no,position,car_no,lap_time,lap_time_sec,gap
17,11,55,1:24.330,84.33,44.942
17,12,3,1:24.636,84.636,46.583
17,13,11,1:24.917,84.917,48.616
17,14,18,1:24.823,84.823,54.183
17,15,27,1:25.159,85.159,55.106
17,16,4,1:24.628,84.628,56.399
17,17,7,1:24.791,84.791,58.347
17,18,63,1:26.568,86.568,79.056
17,19,88,1:26.235,86.235,81.328
18,1,44,1:22.741,82.741,
18,2,99,1:27.031,87.031,1 LAP
18,3,77,1:22.415,82.415,3.965
18,4,33,1:23.041,83.041,11.816
18,5,16,1:22.572,82.572,15.994
18,6,5,1:23.483,83.483,22.350
18,7,10,1:23.928,83.928,25.493
18,8,8,1:23.862,83.862,36.042
18,9,20,1:23.914,83.914,39.946
18,10,26,1:24.015,84.015,41.931
18,11,23,1:23.904,83.904,43.302
18,12,55,1:23.987,83.987,46.188
18,13,3,1:24.228,84.228,48.070
18,14,11,1:24.419,84.419,50.294
18,15,18,1:24.263,84.263,55.705
18,16,27,1:24.459,84.459,56.824
18,17,4,1:24.469,84.469,58.127
18,18,7,1:24.683,84.683,60.289
18,19,63,1:26.242,86.242,82.557
19,1,44,1:22.991,82.991,
19,2,88,1:27.905,87.905,1 LAP
19,3,99,1:25.919,85.919,1 LAP
19,4,77,1:23.479,83.479,4.453
19,5,33,1:23.333,83.333,12.158
19,6,16,1:22.662,82.662,15.665
19,7,10,1:23.729,83.729,26.231
19,8,5,1:27.181,87.181,PIT
19,9,8,1:23.775,83.775,36.826
19,10,20,1:23.851,83.851,40.806
19,11,26,1:24.020,84.02,42.960
19,12,23,1:24.077,84.077,44.388
19,13,55,1:24.278,84.278,47.475
19,14,3,1:24.576,84.576,49.655
19,15,11,1:24.499,84.499,51.802
19,16,18,1:24.330,84.33,57.044
19,17,27,1:24.407,84.407,58.240
19,18,4,1:24.538,84.538,59.674
19,19,7,1:25.024,85.024,62.322
20,1,44,1:21.527,81.527,
20,2,63,1:26.685,86.685,1 LAP
20,3,77,1:23.423,83.423,6.349
20,4,88,1:27.481,87.481,1 LAP
20,5,99,1:27.574,87.574,1 LAP
20,6,16,1:22.873,82.873,17.011
20,7,33,1:26.931,86.931,PIT
20,8,10,1:23.786,83.786,28.490
20,9,8,1:23.798,83.798,39.097
20,10,20,1:23.918,83.918,43.197
20,11,26,1:24.359,84.359,45.792
20,12,23,1:24.169,84.169,47.030
20,13,5,1:42.585,102.585,47.598
20,14,55,1:24.734,84.734,50.682
20,15,3,1:24.643,84.643,52.771
20,16,11,1:24.560,84.56,54.835
20,17,18,1:24.352,84.352,59.869
20,18,27,1:24.313,84.313,61.026
20,19,4,1:24.684,84.684,62.831
20,20,7,1:24.549,84.549,65.344
21,1,44,1:22.386,82.386,
21,2,77,1:23.410,83.41,7.373
21,3,63,1:27.839,87.839,1 LAP
21,4,99,1:24.999,84.999,1 LAP
21,5,88,1:27.593,87.593,1 LAP
21,6,16,1:23.000,83.0,17.625
21,7,10,1:24.138,84.138,30.242
21,8,33,1:41.126,101.126,36.302
21,9,8,1:23.840,83.84,40.551
21,10,20,1:23.867,83.867,44.678
21,11,5,1:23.219,83.219,48.431
21,12,23,1:25.397,85.397,50.041
21,13,26,1:27.854,87.854,PIT
21,14,55,1:24.382,84.382,52.678
21,15,3,1:24.031,84.031,54.416
21,16,11,1:24.309,84.309,56.758
21,17,18,1:24.249,84.249,61.732
21,18,27,1:24.406,84.406,63.046
21,19,4,1:24.255,84.255,64.700
21,20,7,1:24.182,84.182,67.140
22,1,44,1:22.383,82.383,
22,2,77,1:22.731,82.731,7.721
22,3,63,1:26.255,86.255,1 LAP
22,4,99,1:25.129,85.129,1 LAP
22,5,16,1:23.553,83.553,18.795
22,6,88,1:27.854,87.854,1 LAP
22,7,10,1:27.921,87.921,PIT
22,8,33,1:22.192,82.192,36.111
22,9,8,1:23.607,83.607,41.775
22,10,20,1:24.148,84.148,46.443
22,11,5,1:21.713,81.713,47.761
22,12,23,1:23.884,83.884,51.542
22,13,55,1:24.536,84.536,54.831
22,14,3,1:24.047,84.047,56.080
22,15,11,1:24.352,84.352,58.727
22,16,27,1:24.191,84.191,64.854
22,17,4,1:24.300,84.3,66.617
22,18,18,1:27.999,87.999,PIT
22,19,7,1:24.437,84.437,69.194
22,20,26,1:42.550,102.55,71.427
23,1,44,1:22.466,82.466,
23,2,77,1:22.797,82.797,8.052
23,3,63,1:26.356,86.356,1 LAP
23,4,99,1:25.868,85.868,1 LAP
23,5,16,1:23.641,83.641,19.970
23,6,88,1:26.495,86.495,1 LAP
23,7,33,1:22.223,82.223,35.868
23,8,8,1:23.681,83.681,42.990
23,9,5,1:23.603,83.603,48.898
23,10,20,1:28.009,88.009,PIT
23,11,23,1:23.948,83.948,53.024
23,12,10,1:42.439,102.439,55.753
23,13,55,1:25.955,85.955,58.320
23,14,3,1:25.135,85.135,58.749
23,15,11,1:24.240,84.24,60.501
23,16,27,1:22.922,82.922,65.310
23,17,4,1:23.915,83.915,68.066
23,18,7,1:24.133,84.133,70.861
23,19,26,1:22.560,82.56,71.521
24,1,44,1:22.260,82.26,
24,2,18,1:43.247,103.247,1 LAP
24,3,77,1:23.405,83.405,9.197
24,4,16,1:24.412,84.412,22.122
24,5,99,1:26.827,86.827,1 LAP
24,6,63,1:29.409,89.409,1 LAP
24,7,88,1:26.406,86.406,1 LAP
24,8,33,1:22.283,82.283,35.891
24,9,8,1:23.466,83.466,44.196
24,10,5,1:21.333,81.333,47.971
24,11,23,1:24.233,84.233,54.997
24,12,10,1:22.897,82.897,56.390
24,13,3,1:26.875,86.875,PIT
24,14,55,1:29.857,89.857,PIT
24,15,27,1:23.725,83.725,66.775
24,16,11,1:29.200,89.2,PIT
24,17,4,1:24.219,84.219,70.025
24,18,20,1:41.623,101.623,71.349
24,19,26,1:24.412,84.412,73.673
24,20,7,1:26.611,86.611,75.212
25,1,44,1:22.886,82.886,
25,2,18,1:23.497,83.497,1 LAP
25,3,77,1:23.910,83.91,10.221
25,4,99,1:25.157,85.157,1 LAP
25,5,16,1:26.802,86.802,PIT
25,6,63,1:26.386,86.386,1 LAP
25,7,88,1:26.383,86.383,1 LAP
25,8,33,1:22.315,82.315,35.320
25,9,8,1:23.973,83.973,45.283
25,10,5,1:22.751,82.751,47.836
25,11,10,1:23.644,83.644,57.148
25,12,23,1:27.702,87.702,PIT
25,13,27,1:23.546,83.546,67.435
25,14,4,1:23.854,83.854,70.993
25,15,20,1:23.050,83.05,71.513
25,16,26,1:23.005,83.005,73.792
25,17,7,1:24.671,84.671,76.997
26,1,44,1:22.926,82.926,
26,2,3,1:43.527,103.527,1 LAP
26,3,55,1:41.501,101.501,1 LAP
26,4,11,1:43.038,103.038,1 LAP
26,5,18,1:23.691,83.691,1 LAP
26,6,77,1:27.529,87.529,PIT
26,7,99,1:24.642,84.642,1 LAP
26,8,63,1:26.417,86.417,1 LAP
26,9,33,1:22.903,82.903,35.297
26,10,88,1:27.738,87.738,1 LAP
26,11,16,1:43.607,103.607,46.719
26,12,5,1:22.762,82.762,47.672
26,13,8,1:27.596,87.596,PIT
26,14,10,1:22.819,82.819,57.041
26,15,27,1:23.521,83.521,68.030
26,16,20,1:22.419,82.419,71.006
26,17,26,1:23.205,83.205,74.071
26,18,4,1:28.923,88.923,PIT
26,19,7,1:24.499,84.499,78.570
26,20,23,1:43.451,103.451,80.338
26,21,55,1:22.686,82.686,84.292
26,22,3,1:24.161,84.161,85.240
27,1,44,1:26.194,86.194,PIT
27,2,11,1:22.979,82.979,1 LAP
27,3,18,1:23.481,83.481,1 LAP
27,4,99,1:24.933,84.933,1 LAP
27,5,77,1:41.045,101.045,29.675
27,6,33,1:22.700,82.7,31.803
27,7,63,1:28.869,88.869,1 LAP
27,8,88,1:27.423,87.423,1 LAP
27,9,16,1:21.433,81.433,41.958
27,10,5,1:21.938,81.938,43.416
27,11,10,1:22.767,82.767,53.614
27,12,8,1:42.507,102.507,66.266
27,13,27,1:25.215,85.215,67.051
27,14,20,1:23.379,83.379,68.191
27,15,26,1:22.569,82.569,70.446
27,16,7,1:24.524,84.524,76.900
27,17,23,1:23.170,83.17,77.314
27,18,55,1:23.273,83.273,81.371
27,19,3,1:23.458,83.458,82.504
27,20,11,1:23.347,83.347,84.799
27,21,18,1:23.315,83.315,87.847
27,22,4,1:41.589,101.589,92.385
28,1,44,1:41.228,101.228,
28,2,99,1:24.681,84.681,1 LAP
28,3,77,1:21.593,81.593,10.040
28,4,33,1:22.326,82.326,12.901
28,5,63,1:26.021,86.021,1 LAP
28,6,16,1:23.054,83.054,23.784
28,7,5,1:22.744,82.744,24.932
28,8,88,1:28.725,88.725,1 LAP
28,9,10,1:22.692,82.692,35.078
28,10,8,1:22.977,82.977,48.015
28,11,27,1:24.211,84.211,50.034
28,12,20,1:23.904,83.904,50.867
28,13,26,1:23.094,83.094,52.312
28,14,23,1:22.331,82.331,58.417
28,15,55,1:23.548,83.548,63.691
28,16,7,1:29.118,89.118,PIT
28,17,3,1:23.763,83.763,65.039
28,18,11,1:23.653,83.653,67.224
28,19,18,1:23.226,83.226,69.845
28,20,4,1:22.561,82.561,73.718
29,1,44,1:22.131,82.131,
29,2,77,1:20.857,80.857,8.766
29,3,99,1:25.449,85.449,1 LAP
29,4,33,1:22.719,82.719,13.489
29,5,63,1:26.125,86.125,1 LAP
29,6,16,1:22.228,82.228,23.881
29,7,5,1:21.730,81.73,24.531
29,8,88,1:27.598,87.598,1 LAP
29,9,10,1:22.819,82.819,35.766
29,10,8,1:22.483,82.483,48.367
29,11,27,1:23.668,83.668,51.571
29,12,20,1:23.659,83.659,52.395
29,13,26,1:23.178,83.178,53.359
29,14,23,1:23.065,83.065,59.351
29,15,55,1:23.403,83.403,64.963
29,16,3,1:23.377,83.377,66.285
29,17,11,1:23.507,83.507,68.600
29,18,18,1:23.293,83.293,71.007
29,19,4,1:22.642,82.642,74.229
30,1,44,1:22.300,82.3,
30,2,7,1:42.839,102.839,1 LAP
30,3,77,1:21.719,81.719,8.185
30,4,33,1:21.567,81.567,12.756
30,5,99,1:25.422,85.422,1 LAP
30,6,16,1:21.644,81.644,23.225
30,7,5,1:21.962,81.962,24.193
30,8,63,1:26.850,86.85,1 LAP
30,9,88,1:26.688,86.688,1 LAP
30,10,10,1:22.944,82.944,36.410
30,11,8,1:22.546,82.546,48.613
30,12,27,1:23.668,83.668,52.939
30,13,20,1:23.673,83.673,53.768
30,14,26,1:23.390,83.39,54.449
30,15,23,1:22.763,82.763,59.814
30,16,55,1:23.581,83.581,66.244
30,17,3,1:23.646,83.646,67.631
30,18,11,1:23.858,83.858,70.158
30,19,18,1:23.343,83.343,72.050
30,20,4,1:22.772,82.772,74.701
31,1,44,1:21.134,81.134,
31,2,7,1:23.872,83.872,1 LAP
31,3,77,1:21.725,81.725,8.776
31,4,33,1:22.064,82.064,13.686
31,5,99,1:24.680,84.68,1 LAP
31,6,16,1:22.150,82.15,24.241
31,7,5,1:22.082,82.082,25.141
31,8,63,1:26.346,86.346,1 LAP
31,9,10,1:23.292,83.292,38.568
31,10,88,1:28.422,88.422,1 LAP
31,11,8,1:22.568,82.568,50.047
31,12,27,1:23.735,83.735,55.540
31,13,20,1:23.747,83.747,56.381
31,14,26,1:23.937,83.937,57.252
31,15,23,1:23.084,83.084,61.764
31,16,55,1:23.556,83.556,68.666
31,17,3,1:23.566,83.566,70.063
31,18,11,1:23.649,83.649,72.673
31,19,18,1:23.505,83.505,74.421
31,20,4,1:22.862,82.862,76.429
32,1,44,1:22.286,82.286,
32,2,7,1:23.646,83.646,1 LAP
32,3,77,1:22.118,82.118,8.608
32,4,33,1:21.925,81.925,13.325
32,5,99,1:24.590,84.59,1 LAP
32,6,16,1:21.770,81.77,23.725
32,7,5,1:21.611,81.611,24.466
32,8,63,1:26.044,86.044,1 LAP
32,9,10,1:22.686,82.686,38.968
32,10,8,1:22.713,82.713,50.474
32,11,88,1:30.896,90.896,PIT
32,12,27,1:24.196,84.196,57.450
32,13,20,1:23.943,83.943,58.038
32,14,26,1:23.878,83.878,58.844
32,15,23,1:23.098,83.098,62.576
32,16,55,1:23.308,83.308,69.688
32,17,3,1:23.641,83.641,71.418
32,18,11,1:23.267,83.267,73.654
32,19,18,1:23.233,83.233,75.368
32,20,4,1:22.957,82.957,77.100
33,1,44,1:22.341,82.341,
33,2,77,1:22.410,82.41,8.677
33,3,7,1:25.030,85.03,1 LAP
33,4,33,1:21.844,81.844,12.828
33,5,16,1:22.549,82.549,23.933
33,6,5,1:22.657,82.657,24.782
33,7,99,1:27.179,87.179,1 LAP
33,8,10,1:23.212,83.212,39.839
33,9,63,1:30.685,90.685,PIT
33,10,8,1:22.580,82.58,50.713
33,11,20,1:22.678,82.678,58.375
33,12,26,1:23.149,83.149,59.652
33,13,27,1:26.354,86.354,61.463
33,14,23,1:23.152,83.152,63.387
33,15,55,1:23.608,83.608,70.955
33,16,3,1:23.870,83.87,72.947
33,17,11,1:23.907,83.907,75.220
33,18,18,1:23.780,83.78,76.807
33,19,4,1:23.613,83.613,78.372
33,20,88,1:50.949,110.949,1 LAP
34,1,44,1:22.293,82.293,
34,2,77,1:21.723,81.723,8.107
34,3,7,1:23.563,83.563,1 LAP
34,4,33,1:21.951,81.951,12.486
34,5,16,1:21.906,81.906,23.546
34,6,5,1:21.987,81.987,24.476
34,7,99,1:24.844,84.844,1 LAP
34,8,10,1:22.716,82.716,40.262
34,9,8,1:22.805,82.805,51.225
34,10,20,1:23.188,83.188,59.270
34,11,26,1:23.066,83.066,60.425
34,12,27,1:24.196,84.196,63.366
34,13,23,1:23.299,83.299,64.393
34,14,63,1:44.192,104.192,1 LAP
34,15,55,1:23.505,83.505,72.167
34,16,3,1:23.356,83.356,74.010
34,17,11,1:23.420,83.42,76.347
34,18,18,1:23.534,83.534,78.048
34,19,4,1:23.359,83.359,79.438
35,1,44,1:21.745,81.745,
35,2,88,1:26.850,86.85,2 LAPS
35,3,77,1:22.073,82.073,8.435
35,4,33,1:22.189,82.189,12.930
35,5,7,1:25.178,85.178,1 LAP
35,6,16,1:21.955,81.955,23.756
35,7,5,1:21.922,81.922,24.653
35,8,99,1:24.648,84.648,1 LAP
35,9,10,1:22.387,82.387,40.904
35,10,8,1:22.335,82.335,51.815
35,11,20,1:23.243,83.243,60.768
35,12,26,1:22.737,82.737,61.417
35,13,23,1:23.773,83.773,66.421
35,14,27,1:27.439,87.439,PIT
35,15,63,1:24.240,84.24,1 LAP
35,16,55,1:23.315,83.315,73.737
35,17,3,1:23.026,83.026,75.291
35,18,11,1:23.469,83.469,78.071
35,19,18,1:23.325,83.325,79.628
35,20,4,1:23.227,83.227,80.920
36,1,44,1:21.844,81.844,
