lap_no,position,car_no,lap_time,lap_time_sec,gap
6,5,16,1:49.896,109.896,16.681
6,6,11,1:52.568,112.568,16.827
6,7,4,1:51.403,111.403,18.292
6,8,55,1:49.996,109.996,19.268
6,9,18,1:50.911,110.911,23.810
6,10,3,1:51.289,111.289,25.614
6,11,23,1:50.691,110.691,26.035
6,12,20,1:52.678,112.678,32.447
6,13,10,1:52.123,112.123,32.979
6,14,27,1:53.225,113.225,33.019
6,15,8,1:55.706,115.706,36.577
6,16,99,1:56.488,116.488,36.641
6,17,63,1:54.396,114.396,38.568
6,18,88,1:52.167,112.167,39.036
6,19,7,2:01.670,121.67,PIT
6,20,26,2:09.135,129.135,54.314
7,1,77,1:48.092,108.092,
7,2,44,1:48.526,108.526,3.621
7,3,5,1:48.276,108.276,9.969
7,4,33,1:48.173,108.173,14.016
7,5,16,1:47.809,107.809,16.398
7,6,11,1:51.580,111.58,20.315
7,7,4,1:50.950,110.95,21.150
7,8,55,1:50.237,110.237,21.413
7,9,18,1:51.756,111.756,27.474
7,10,3,1:51.212,111.212,28.734
7,11,23,1:51.059,111.059,29.002
7,12,10,1:49.110,109.11,33.997
7,13,27,1:52.906,112.906,37.833
7,14,8,1:51.163,111.163,39.648
7,15,20,1:58.041,118.041,PIT
7,16,63,1:53.348,113.348,43.824
7,17,88,1:53.738,113.738,44.682
7,18,99,2:00.316,120.316,PIT
7,19,26,1:49.399,109.399,55.621
7,20,7,2:06.525,126.525,61.505
8,1,77,1:48.604,108.604,
8,2,44,1:48.646,108.646,3.663
8,3,5,1:48.940,108.94,10.305
8,4,33,1:48.969,108.969,14.381
8,5,16,1:47.779,107.779,15.573
8,6,11,1:51.836,111.836,23.547
8,7,55,1:51.843,111.843,24.652
8,8,4,1:52.270,112.27,24.816
8,9,18,1:52.428,112.428,31.298
8,10,3,1:52.091,112.091,32.221
8,11,23,1:52.396,112.396,32.794
8,12,10,1:49.011,109.011,34.404
8,13,8,1:51.239,111.239,42.283
8,14,63,1:51.161,111.161,46.381
8,15,27,1:58.025,118.025,PIT
8,16,88,1:51.523,111.523,47.601
8,17,26,1:49.170,109.17,56.187
8,18,20,2:06.203,126.203,59.995
8,19,7,1:49.482,109.482,62.383
8,20,99,2:07.018,127.018,67.279
9,1,77,1:48.971,108.971,
9,2,44,1:48.614,108.614,3.306
9,3,5,1:49.009,109.009,10.343
9,4,16,1:47.757,107.757,14.359
9,5,33,1:49.116,109.116,14.526
9,6,11,1:51.017,111.017,25.593
9,7,55,1:51.173,111.173,26.854
9,8,4,1:58.470,118.47,PIT
9,9,18,1:53.290,113.29,35.617
9,10,3,1:53.520,113.52,36.770
9,11,23,1:53.486,113.486,37.309
9,12,10,1:51.938,111.938,37.371
9,13,8,1:50.709,110.709,44.021
9,14,63,1:51.090,111.09,48.500
9,15,88,1:51.971,111.971,50.601
9,16,26,1:48.875,108.875,56.091
9,17,20,1:49.566,109.566,60.590
9,18,7,1:49.257,109.257,62.669
9,19,27,2:07.180,127.18,65.463
9,20,99,1:48.211,108.211,66.519
10,1,77,1:49.249,109.249,
10,2,44,1:48.772,108.772,2.829
10,3,5,1:49.490,109.49,10.584
10,4,16,1:48.203,108.203,13.313
10,5,33,1:50.120,110.12,15.397
10,6,55,1:51.580,111.58,29.185
10,7,11,1:56.409,116.409,PIT
10,8,10,1:51.634,111.634,39.756
10,9,23,1:54.507,114.507,42.567
10,10,8,1:49.965,109.965,44.737
10,11,18,2:00.694,120.694,PIT
10,12,3,2:00.178,120.178,PIT
10,13,63,1:51.347,111.347,50.598
10,14,4,2:05.760,125.76,50.826
10,15,88,1:52.135,112.135,53.487
10,16,26,1:48.697,108.697,55.539
10,17,20,1:48.957,108.957,60.298
10,18,7,1:49.199,109.199,62.619
10,19,27,1:49.595,109.595,65.809
10,20,99,1:48.542,108.542,65.812
11,1,77,1:49.469,109.469,
11,2,44,1:49.820,109.82,3.180
11,3,16,1:47.686,107.686,11.530
11,4,33,1:49.243,109.243,15.171
11,5,5,1:54.804,114.804,PIT
11,6,55,1:51.605,111.605,31.321
11,7,10,1:48.110,108.11,38.397
11,8,8,1:51.120,111.12,46.388
11,9,23,1:53.454,113.454,46.552
11,10,11,2:06.004,126.004,49.288
11,11,4,1:48.536,108.536,49.893
11,12,63,1:52.413,112.413,53.542
11,13,26,1:49.360,109.36,55.430
11,14,88,1:51.748,111.748,55.766
11,15,20,1:48.667,108.667,59.496
11,16,7,1:48.966,108.966,62.116
11,17,3,2:07.766,127.766,65.996
11,18,18,2:09.223,129.223,66.816
11,19,27,1:51.159,111.159,67.499
11,20,99,1:51.736,111.736,68.079
12,1,44,1:50.377,110.377,
12,2,77,1:54.857,114.857,PIT
12,3,16,1:47.326,107.326,5.299
12,4,33,1:48.735,108.735,10.349
12,5,5,2:03.724,123.724,26.086
12,6,10,1:47.882,107.882,32.722
12,7,55,1:57.158,117.158,PIT
12,8,8,1:50.468,110.468,43.299
12,9,11,1:51.667,111.667,47.398
12,10,4,1:51.454,111.454,47.790
12,11,26,1:48.914,108.914,50.787
12,12,63,1:51.137,111.137,51.122
12,13,23,1:59.673,119.673,PIT
12,14,20,1:48.317,108.317,54.256
12,15,88,1:52.104,112.104,54.313
12,16,7,1:48.843,108.843,57.402
12,17,3,1:49.765,109.765,62.204
12,18,18,1:50.035,110.035,63.294
12,19,27,1:49.989,109.989,63.931
12,20,99,1:49.912,109.912,64.434
13,1,16,1:47.518,107.518,
13,2,44,1:54.551,114.551,PIT
13,3,33,1:49.243,109.243,6.775
13,4,77,2:04.618,124.618,13.101
13,5,5,1:46.931,106.931,20.200
13,6,10,1:47.546,107.546,27.451
13,7,8,1:49.982,109.982,40.464
13,8,11,1:47.726,107.726,42.307
13,9,4,1:48.752,108.752,43.725
13,10,55,2:03.833,123.833,45.938
13,11,26,1:49.450,109.45,47.420
13,12,20,1:48.624,108.624,50.063
13,13,63,1:51.965,111.965,50.270
13,14,7,1:48.623,108.623,53.208
13,15,88,1:52.017,112.017,53.513
13,16,3,1:48.724,108.724,58.111
13,17,18,1:48.811,108.811,59.288
13,18,27,1:49.033,109.033,60.147
13,19,99,1:50.471,110.471,62.088
13,20,23,2:07.318,127.318,67.169
14,1,16,1:47.748,107.748,
14,2,33,1:53.703,113.703,PIT
14,3,77,1:48.090,108.09,13.443
14,4,44,2:04.283,124.283,18.269
14,5,5,1:46.852,106.852,19.304
14,6,10,1:47.482,107.482,27.185
14,7,11,1:47.849,107.849,42.408
14,8,8,1:49.771,109.771,42.487
14,9,4,1:48.716,108.716,44.693
14,10,55,1:48.154,108.154,46.344
14,11,26,1:48.689,108.689,48.361
14,12,20,1:48.694,108.694,51.009
14,13,7,1:49.448,109.448,54.908
14,14,63,1:52.729,112.729,55.251
14,15,3,1:48.673,108.673,59.036
14,16,18,1:48.669,108.669,60.209
14,17,27,1:49.270,109.27,61.669
14,18,88,1:56.777,116.777,PIT
14,19,99,1:48.980,108.98,63.320
14,20,23,1:49.317,109.317,68.738
15,1,16,1:47.404,107.404,
15,2,77,1:47.421,107.421,13.460
15,3,44,1:46.588,106.588,17.453
15,4,5,1:47.092,107.092,18.992
15,5,10,1:48.019,108.019,27.800
15,6,33,2:04.231,124.231,29.557
15,7,11,1:48.072,108.072,43.076
15,8,4,1:48.383,108.383,45.672
15,9,8,1:50.741,110.741,45.824
15,10,55,1:47.965,107.965,46.905
15,11,26,1:49.103,109.103,50.060
15,12,20,1:48.517,108.517,52.122
15,13,7,1:48.908,108.908,56.412
15,14,3,1:48.284,108.284,59.916
15,15,63,1:52.259,112.259,60.106
15,16,18,1:48.320,108.32,61.125
15,17,27,1:48.565,108.565,62.830
15,18,99,1:48.856,108.856,64.772
15,19,23,1:48.270,108.27,69.604
15,20,88,2:02.888,122.888,78.026
16,1,16,1:47.482,107.482,
16,2,77,1:46.438,106.438,12.416
16,3,44,1:46.246,106.246,16.217
16,4,5,1:47.008,107.008,18.518
16,5,10,1:47.579,107.579,27.897
16,6,33,1:46.320,106.32,28.395
16,7,11,1:48.420,108.42,44.014
16,8,4,1:48.056,108.056,46.246
16,9,55,1:49.380,109.38,48.803
16,10,8,1:50.609,110.609,48.951
16,11,26,1:48.187,108.187,50.765
16,12,20,1:48.838,108.838,53.478
16,13,7,1:49.115,109.115,58.045
16,14,3,1:48.180,108.18,60.614
16,15,18,1:48.207,108.207,61.850
16,16,27,1:49.982,109.982,65.330
16,17,63,1:52.931,112.931,65.555
16,18,99,1:48.657,108.657,65.947
16,19,23,1:48.311,108.311,70.433
16,20,88,1:52.104,112.104,82.648
17,1,16,1:47.436,107.436,
17,2,77,1:46.087,106.087,11.067
17,3,44,1:46.170,106.17,14.951
17,4,5,1:46.592,106.592,17.674
17,5,33,1:46.941,106.941,27.900
17,6,10,1:49.216,109.216,29.677
17,7,11,1:47.841,107.841,44.419
17,8,4,1:47.737,107.737,46.547
17,9,55,1:47.621,107.621,48.988
17,10,8,1:50.253,110.253,51.768
17,11,26,1:48.461,108.461,51.790
17,12,20,1:48.731,108.731,54.773
17,13,7,1:49.478,109.478,60.087
17,14,3,1:47.539,107.539,60.717
17,15,18,1:48.035,108.035,62.449
17,16,27,1:48.075,108.075,65.969
17,17,99,1:51.071,111.071,69.582
17,18,63,1:51.653,111.653,69.772
17,19,23,1:48.210,108.21,71.207
17,20,88,1:51.096,111.096,86.308
18,1,16,1:47.110,107.11,
18,2,77,1:46.694,106.694,10.651
18,3,44,1:45.867,105.867,13.708
18,4,5,1:46.533,106.533,17.097
18,5,33,1:46.487,106.487,27.277
18,6,10,1:47.570,107.57,30.137
18,7,11,1:47.571,107.571,44.880
18,8,4,1:47.864,107.864,47.301
18,9,55,1:47.407,107.407,49.285
18,10,26,1:48.320,108.32,53.000
18,11,8,1:50.480,110.48,55.138
18,12,20,1:49.498,109.498,57.161
18,13,7,1:48.495,108.495,61.472
18,14,3,1:48.169,108.169,61.776
18,15,18,1:48.007,108.007,63.346
18,16,27,1:48.261,108.261,67.120
18,17,99,1:48.199,108.199,70.671
18,18,23,1:49.976,109.976,74.073
18,19,63,1:51.738,111.738,74.400
18,20,88,1:50.699,110.699,89.897
19,1,16,1:47.162,107.162,
19,2,77,1:46.415,106.415,9.904
19,3,44,1:45.683,105.683,12.229
19,4,5,1:45.937,105.937,15.872
19,5,33,1:45.919,105.919,26.034
19,6,10,1:47.389,107.389,30.364
19,7,11,1:47.484,107.484,45.202
19,8,4,1:47.758,107.758,47.897
19,9,55,1:47.183,107.183,49.306
19,10,26,1:48.879,108.879,54.717
19,11,8,1:49.499,109.499,57.475
19,12,20,1:49.894,109.894,59.893
19,13,3,1:48.041,108.041,62.655
19,14,7,1:49.881,109.881,64.191
19,15,18,1:48.250,108.25,64.434
19,16,27,1:48.498,108.498,68.456
19,17,99,1:47.922,107.922,71.431
19,18,23,1:48.799,108.799,75.710
19,19,63,1:52.052,112.052,79.290
19,20,88,1:50.564,110.564,93.299
20,1,16,1:47.046,107.046,
20,2,77,1:45.747,105.747,8.605
20,3,44,1:45.570,105.57,10.753
20,4,5,1:46.071,106.071,14.897
20,5,33,1:45.569,105.569,24.557
20,6,10,1:47.019,107.019,30.337
20,7,11,1:47.455,107.455,45.611
20,8,4,1:47.733,107.733,48.584
20,9,55,1:47.463,107.463,49.723
20,10,26,1:49.555,109.555,57.226
20,11,8,1:49.375,109.375,59.804
20,12,20,1:49.572,109.572,62.419
20,13,3,1:47.992,107.992,63.601
20,14,18,1:49.077,109.077,66.465
20,15,7,1:50.889,110.889,68.034
20,16,27,1:48.834,108.834,70.244
20,17,99,1:48.115,108.115,72.500
20,18,23,1:48.091,108.091,76.755
20,19,63,1:51.302,111.302,83.546
20,20,88,1:50.607,110.607,96.860
21,1,16,1:47.035,107.035,
21,2,77,1:45.827,105.827,7.397
21,3,44,1:45.622,105.622,9.340
21,4,5,1:45.795,105.795,13.657
21,5,33,1:45.529,105.529,23.051
21,6,10,1:46.848,106.848,30.150
21,7,11,1:47.356,107.356,45.932
21,8,4,1:47.763,107.763,49.312
21,9,55,1:48.197,108.197,50.885
21,10,26,1:48.485,108.485,58.676
21,11,8,1:49.180,109.18,61.949
21,12,3,1:47.959,107.959,64.525
21,13,20,1:49.250,109.25,64.634
21,14,18,1:48.695,108.695,68.125
21,15,7,1:48.605,108.605,69.604
21,16,27,1:48.773,108.773,71.982
21,17,99,1:48.542,108.542,74.007
21,18,23,1:48.312,108.312,78.032
21,19,63,1:51.157,111.157,87.668
21,20,88,1:50.508,110.508,100.333
22,1,16,1:47.314,107.314,
22,2,77,1:45.939,105.939,6.022
22,3,44,1:46.756,106.756,8.782
22,4,5,1:45.923,105.923,12.266
22,5,33,1:45.660,105.66,21.397
22,6,10,1:46.964,106.964,29.800
22,7,11,1:47.704,107.704,46.322
22,8,4,1:47.629,107.629,49.627
22,9,55,1:47.996,107.996,51.567
22,10,26,1:48.284,108.284,59.646
22,11,8,1:49.269,109.269,63.904
22,12,3,1:48.376,108.376,65.587
22,13,20,1:50.231,110.231,67.551
22,14,18,1:48.588,108.588,69.399
22,15,7,1:48.596,108.596,70.886
22,16,27,1:48.717,108.717,73.385
22,17,99,1:48.415,108.415,75.108
22,18,23,1:48.071,108.071,78.789
22,19,63,1:51.071,111.071,91.425
22,20,88,1:50.675,110.675,103.694
23,1,16,1:47.343,107.343,
23,2,77,1:45.891,105.891,4.570
23,3,44,1:47.316,107.316,8.755
23,4,5,1:46.180,106.18,11.103
23,5,33,1:45.387,105.387,19.441
23,6,10,1:47.098,107.098,29.555
23,7,11,1:47.780,107.78,46.759
23,8,4,1:47.578,107.578,49.862
23,9,55,1:47.452,107.452,51.676
23,10,26,1:47.874,107.874,60.177
23,11,8,1:48.797,108.797,65.358
23,12,3,1:48.096,108.096,66.340
23,13,20,1:49.025,109.025,69.233
23,14,18,1:48.140,108.14,70.196
23,15,7,1:48.491,108.491,72.034
23,16,27,1:48.629,108.629,74.671
23,17,99,1:47.849,107.849,75.614
23,18,23,1:47.407,107.407,78.853
23,19,63,1:50.587,110.587,94.669
24,1,16,1:47.062,107.062,
24,2,77,1:46.144,106.144,3.652
24,3,88,1:54.983,114.983,PIT
24,4,44,1:46.018,106.018,7.711
24,5,5,1:45.807,105.807,9.848
24,6,33,1:45.625,105.625,18.004
24,7,10,1:46.779,106.779,29.272
24,8,11,1:47.795,107.795,47.492
24,9,4,1:47.438,107.438,50.238
24,10,55,1:47.752,107.752,52.366
24,11,26,1:50.998,110.998,64.113
24,12,3,1:48.480,108.48,67.758
24,13,20,1:49.243,109.243,71.414
24,14,18,1:48.340,108.34,71.474
24,15,7,1:49.028,109.028,74.000
24,16,27,1:49.383,109.383,76.992
24,17,99,1:48.548,108.548,77.100
24,18,8,1:58.921,118.921,77.217
24,19,23,1:47.473,107.473,79.264
24,20,63,1:50.549,110.549,98.156
25,1,16,1:46.807,106.807,
25,2,77,1:46.289,106.289,3.134
25,3,44,1:45.728,105.728,6.632
25,4,5,1:46.303,106.303,9.344
25,5,33,1:45.825,105.825,17.022
25,6,88,2:10.590,130.59,1 LAP
25,7,10,1:46.505,106.505,28.970
25,8,11,1:47.498,107.498,48.183
25,9,4,1:47.552,107.552,50.983
25,10,55,1:47.738,107.738,53.297
25,11,26,1:47.929,107.929,65.235
25,12,3,1:47.535,107.535,68.486
25,13,18,1:47.969,107.969,72.636
25,14,20,1:50.407,110.407,75.014
25,15,7,1:48.350,108.35,75.543
25,16,99,1:49.670,109.67,79.963
25,17,27,1:49.807,109.807,79.992
25,18,23,1:49.251,109.251,81.708
25,19,8,1:51.483,111.483,81.893
26,1,16,1:46.469,106.469,
26,2,63,1:55.683,115.683,PIT
26,3,77,1:46.481,106.481,3.146
26,4,44,1:45.432,105.432,5.595
26,5,5,1:45.989,105.989,8.864
26,6,33,1:45.748,105.748,16.301
26,7,10,1:47.105,107.105,29.606
26,8,88,1:53.092,113.092,1 LAP
26,9,11,1:48.516,108.516,50.230
26,10,4,1:47.646,107.646,52.160
26,11,55,1:47.750,107.75,54.578
26,12,26,1:47.801,107.801,66.567
26,13,3,1:47.437,107.437,69.454
26,14,18,1:47.709,107.709,73.876
26,15,20,1:48.875,108.875,77.420
26,16,7,1:48.392,108.392,77.466
26,17,99,1:48.802,108.802,82.296
26,18,27,1:50.116,110.116,83.639
26,19,23,1:48.555,108.555,83.794
26,20,8,1:50.388,110.388,85.812
27,1,16,1:46.274,106.274,
27,2,77,1:45.949,105.949,2.821
27,3,44,1:45.659,105.659,4.980
27,4,5,1:45.640,105.64,8.230
27,5,33,1:45.559,105.559,15.586
27,6,63,2:07.841,127.841,1 LAP
27,7,10,1:46.142,106.142,29.474
27,8,88,1:50.602,110.602,1 LAP
27,9,11,1:47.421,107.421,51.377
27,10,4,1:47.227,107.227,53.113
27,11,55,1:47.385,107.385,55.689
27,12,26,1:48.146,108.146,68.439
27,13,3,1:47.265,107.265,70.445
27,14,18,1:47.890,107.89,75.492
27,15,7,1:47.973,107.973,79.165
27,16,20,1:50.204,110.204,81.350
27,17,99,1:47.989,107.989,84.011
27,18,23,1:49.656,109.656,87.176
27,19,27,1:51.350,111.35,88.715
27,20,8,1:49.638,109.638,89.176
28,1,16,1:46.619,106.619,
28,2,77,1:45.763,105.763,1.965
28,3,44,1:45.608,105.608,3.969
28,4,5,1:45.735,105.735,7.346
28,5,33,1:45.813,105.813,14.780
28,6,63,1:49.551,109.551,1 LAP
28,7,10,1:46.150,106.15,29.005
28,8,88,1:49.784,109.784,1 LAP
28,9,11,1:47.798,107.798,52.556
28,10,4,1:47.484,107.484,53.978
28,11,55,1:47.478,107.478,56.548
28,12,26,1:47.681,107.681,69.501
28,13,3,1:47.277,107.277,71.103
28,14,18,1:47.521,107.521,76.394
28,15,7,1:48.486,108.486,81.032
28,16,20,1:48.468,108.468,83.199
28,17,99,1:47.517,107.517,84.909
28,18,23,1:47.727,107.727,88.284
28,19,27,1:48.963,108.963,91.059
28,20,8,1:49.585,109.585,92.142
29,1,16,1:46.505,106.505,
29,2,77,1:46.092,106.092,1.552
29,3,44,1:45.425,105.425,2.889
29,4,5,1:45.670,105.67,6.511
29,5,33,1:45.910,105.91,14.185
29,6,63,1:49.692,109.692,1 LAP
29,7,10,1:46.510,106.51,29.010
29,8,88,1:49.671,109.671,1 LAP
29,9,11,1:47.703,107.703,53.754
29,10,4,1:47.816,107.816,55.289
29,11,55,1:47.481,107.481,57.524
29,12,26,1:47.998,107.998,70.994
29,13,3,1:46.767,106.767,71.365
29,14,18,1:47.343,107.343,77.232
29,15,7,1:47.552,107.552,82.079
29,16,20,1:48.516,108.516,85.210
29,17,99,1:47.582,107.582,85.986
29,18,23,1:47.470,107.47,89.249
29,19,27,1:48.688,108.688,93.242
29,20,8,1:49.016,109.016,94.653
30,1,16,1:46.533,106.533,
30,2,77,1:46.132,106.132,1.151
30,3,44,1:45.811,105.811,2.167
30,4,5,1:45.637,105.637,5.615
30,5,33,1:45.576,105.576,13.228
30,6,10,1:47.133,107.133,29.610
30,7,63,1:50.596,110.596,1 LAP
30,8,88,1:49.385,109.385,1 LAP
30,9,11,1:47.504,107.504,54.725
30,10,4,1:47.307,107.307,56.063
30,11,55,1:47.315,107.315,58.306
30,12,26,1:48.013,108.013,72.474
30,13,3,1:47.791,107.791,72.623
30,14,18,1:47.640,107.64,78.339
30,15,7,1:47.604,107.604,83.150
30,16,20,1:48.159,108.159,86.836
30,17,99,1:47.755,107.755,87.208
30,18,23,1:47.241,107.241,89.957
30,19,27,1:48.518,108.518,95.227
30,20,8,1:49.109,109.109,97.229
31,1,16,1:46.780,106.78,
31,2,77,1:45.699,105.699,0.070
31,3,44,1:45.794,105.794,1.181
31,4,5,1:45.752,105.752,4.587
31,5,33,1:45.051,105.051,11.499
31,6,10,1:46.447,106.447,29.277
31,7,63,1:48.806,108.806,1 LAP
31,8,88,1:49.346,109.346,1 LAP
31,9,11,1:47.722,107.722,55.667
31,10,4,1:47.530,107.53,56.813
31,11,55,1:47.230,107.23,58.756
31,12,18,1:48.854,108.854,80.413
31,13,7,1:48.705,108.705,85.075
31,14,20,1:49.374,109.374,89.430
31,15,99,1:49.062,109.062,89.490
31,16,23,1:48.690,108.69,91.867
31,17,27,1:49.699,109.699,98.146
31,18,8,1:49.875,109.875,100.324
31,19,26,2:20.906,140.906,106.600
32,1,77,1:47.855,107.855,
32,2,16,1:48.877,108.877,0.952
32,3,44,1:47.941,107.941,1.197
32,4,5,1:46.758,106.758,3.420
32,5,33,1:46.613,106.613,10.187
32,6,3,2:47.246,167.246,PIT
32,7,10,1:46.039,106.039,27.391
32,8,63,1:48.625,108.625,1 LAP
32,9,88,1:49.194,109.194,1 LAP
32,10,11,1:47.684,107.684,55.426
32,11,4,1:46.933,106.933,55.821
32,12,55,1:47.344,107.344,58.175
32,13,18,1:47.818,107.818,80.306
32,14,7,1:47.440,107.44,84.590
32,15,99,1:50.258,110.258,91.823
32,16,20,1:50.333,110.333,91.838
32,17,23,1:48.061,108.061,92.003
32,18,27,1:48.447,108.447,98.668
32,19,8,1:48.592,108.592,100.991
33,1,77,1:46.539,106.539,
33,2,44,1:47.563,107.563,2.221
33,3,16,1:49.433,109.433,3.846
33,4,5,1:47.479,107.479,4.360
33,5,26,1:56.335,116.335,1 LAP
33,6,33,1:45.046,105.046,8.694
33,7,10,1:45.932,105.932,26.784
33,8,63,1:48.120,108.12,1 LAP
33,9,88,1:50.607,110.607,1 LAP
33,10,11,1:47.289,107.289,56.176
33,11,4,1:48.055,108.055,57.337
33,12,55,1:47.169,107.169,58.805
33,13,18,1:47.437,107.437,81.204
33,14,7,1:47.636,107.636,85.687
33,15,23,1:48.533,108.533,93.997
33,16,99,1:49.945,109.945,95.229
33,17,20,1:51.278,111.278,96.577
33,18,27,1:48.762,108.762,100.891
33,19,8,1:48.517,108.517,102.969
34,1,77,1:45.887,105.887,
34,2,44,1:45.960,105.96,2.294
34,3,5,1:46.086,106.086,4.559
34,4,33,1:46.184,106.184,8.991
34,5,16,1:52.992,112.992,PIT
34,6,26,2:02.484,122.484,PIT
34,7,10,1:45.712,105.712,26.609
34,8,63,1:48.058,108.058,1 LAP
34,9,11,1:47.649,107.649,57.938
34,10,4,1:47.314,107.314,58.764
34,11,55,1:47.272,107.272,60.190
34,12,88,1:53.769,113.769,1 LAP
34,13,18,1:46.808,106.808,82.125
34,14,7,1:47.570,107.57,87.370
34,15,23,1:47.182,107.182,95.292
34,16,99,1:48.168,108.168,97.510
34,17,20,1:48.838,108.838,99.528
35,1,77,1:46.246,106.246,
35,2,27,1:52.947,112.947,PIT
35,3,44,1:45.775,105.775,1.823
35,4,5,1:45.694,105.694,4.007
35,5,8,1:53.601,113.601,PIT
35,6,33,1:45.624,105.624,8.369
35,7,10,1:47.474,107.474,27.837
35,8,16,2:03.398,123.398,28.103
35,9,63,1:48.146,108.146,1 LAP
35,10,11,1:46.927,106.927,58.619
35,11,4,1:47.327,107.327,59.845
35,12,55,1:47.240,107.24,61.184
35,13,88,1:49.718,109.718,1 LAP
35,14,18,1:46.572,106.572,82.451
35,15,7,1:47.444,107.444,88.568
35,16,23,1:47.294,107.294,96.340
35,17,99,1:46.870,106.87,98.134
35,18,20,1:47.872,107.872,101.154
36,1,77,1:45.805,105.805,
36,2,44,1:45.522,105.522,1.540
36,3,5,1:45.499,105.499,3.701
36,4,33,1:45.109,105.109,7.673
36,5,27,2:04.969,124.969,1 LAP
36,6,8,2:07.091,127.091,1 LAP
36,7,16,1:45.913,105.913,28.211
36,8,10,1:47.991,107.991,30.023
36,9,63,1:47.815,107.815,1 LAP
36,10,11,1:47.086,107.086,59.900
