lap_no,position,car_no,lap_time,lap_time_sec,gap
7,4,77,1:37.161,97.161,7.089
7,5,33,1:37.303,97.303,9.348
7,6,3,1:38.189,98.189,14.902
7,7,7,1:38.243,98.243,16.579
7,8,27,1:38.404,98.404,17.269
7,9,11,1:38.311,98.311,18.455
7,10,20,1:39.833,99.833,19.608
7,11,4,1:39.239,99.239,20.343
7,12,10,1:40.112,100.112,20.745
7,13,23,1:40.075,100.075,21.649
7,14,26,1:40.277,100.277,22.340
7,15,99,1:39.868,99.868,22.723
7,16,88,1:40.071,100.071,30.272
7,17,63,1:40.117,100.117,31.261
7,18,18,1:38.350,98.35,69.835
7,19,8,1:38.437,98.437,75.396
7,20,55,1:36.762,96.762,84.433
8,1,16,1:37.789,97.789,
8,2,5,1:37.696,97.696,1.560
8,3,44,1:37.495,97.495,3.083
8,4,77,1:37.639,97.639,6.939
8,5,33,1:37.659,97.659,9.218
8,6,3,1:37.922,97.922,15.035
8,7,7,1:38.310,98.31,17.100
8,8,27,1:38.526,98.526,18.006
8,9,20,1:39.275,99.275,21.094
8,10,4,1:39.158,99.158,21.712
8,11,11,1:41.397,101.397,PIT
8,12,10,1:39.189,99.189,22.145
8,13,23,1:38.946,98.946,22.806
8,14,26,1:39.083,99.083,23.634
8,15,99,1:39.338,99.338,24.272
8,16,88,1:40.149,100.149,32.632
8,17,63,1:39.938,99.938,33.410
8,18,18,1:38.413,98.413,70.459
8,19,8,1:38.321,98.321,75.928
8,20,55,1:36.803,96.803,83.447
9,1,16,1:37.205,97.205,
9,2,5,1:37.618,97.618,1.973
9,3,44,1:37.308,97.308,3.186
9,4,77,1:37.297,97.297,7.031
9,5,33,1:37.489,97.489,9.502
9,6,3,1:38.158,98.158,15.988
9,7,27,1:37.956,97.956,18.757
9,8,7,1:40.696,100.696,PIT
9,9,4,1:38.595,98.595,23.102
9,10,20,1:40.131,100.131,24.020
9,11,26,1:39.414,99.414,25.843
9,12,99,1:39.342,99.342,26.409
9,13,10,1:42.197,102.197,PIT
9,14,23,1:42.610,102.61,PIT
9,15,88,1:40.429,100.429,35.856
9,16,63,1:40.481,100.481,36.686
9,17,11,1:58.412,118.412,43.270
9,18,18,1:39.268,99.268,72.522
9,19,8,1:38.856,98.856,77.579
9,20,55,1:37.523,97.523,83.765
10,1,16,1:37.271,97.271,
10,2,5,1:37.831,97.831,2.533
10,3,44,1:38.351,98.351,4.266
10,4,77,1:37.680,97.68,7.440
10,5,33,1:37.650,97.65,9.881
10,6,3,1:38.025,98.025,16.742
10,7,27,1:37.309,97.309,18.795
10,8,26,1:38.177,98.177,26.749
10,9,4,1:41.271,101.271,PIT
10,10,99,1:38.232,98.232,27.370
10,11,20,1:41.536,101.536,PIT
10,12,88,1:40.205,100.205,38.790
10,13,63,1:40.560,100.56,39.975
10,14,7,1:57.408,117.408,40.728
10,15,11,1:36.666,96.666,42.665
10,16,23,1:58.220,118.22,49.160
10,17,10,1:59.647,119.647,49.513
10,18,18,1:38.382,98.382,73.633
10,19,8,1:38.965,98.965,79.273
10,20,55,1:37.275,97.275,83.769
11,1,16,1:37.193,97.193,
11,2,5,1:37.809,97.809,3.149
11,3,44,1:37.316,97.316,4.389
11,4,77,1:38.158,98.158,8.405
11,5,33,1:40.633,100.633,PIT
11,6,3,1:38.146,98.146,17.695
11,7,27,1:38.088,98.088,19.690
11,8,26,1:38.824,98.824,28.380
11,9,99,1:38.993,98.993,29.170
11,10,7,1:36.252,96.252,39.787
11,11,11,1:37.326,97.326,42.798
11,12,63,1:41.513,101.513,44.295
11,13,88,1:43.663,103.663,PIT
11,14,4,1:56.018,116.018,45.927
11,15,20,1:56.838,116.838,47.930
11,16,23,1:37.139,97.139,49.106
11,17,10,1:37.179,97.179,49.499
11,18,18,1:38.278,98.278,74.718
11,19,8,1:39.362,99.362,81.442
11,20,55,1:37.811,97.811,84.387
12,1,16,1:37.452,97.452,
12,2,5,1:37.651,97.651,3.348
12,3,44,1:37.283,97.283,4.220
12,4,77,1:40.185,100.185,PIT
12,5,3,1:38.416,98.416,18.659
12,6,27,1:40.753,100.753,PIT
12,7,99,1:40.487,100.487,32.205
12,8,33,1:56.420,116.42,32.289
12,9,7,1:36.727,96.727,39.062
12,10,11,1:37.414,97.414,42.760
12,11,4,1:36.291,96.291,44.766
12,12,20,1:37.033,97.033,47.511
12,13,26,1:56.914,116.914,PIT
12,14,10,1:36.493,96.493,48.540
12,15,23,1:37.798,97.798,49.452
12,16,63,1:43.060,103.06,PIT
12,17,88,1:57.871,117.871,65.679
12,18,18,1:38.210,98.21,75.476
12,19,8,1:38.627,98.627,82.617
12,20,55,1:37.697,97.697,84.632
13,1,16,1:39.996,99.996,PIT
13,2,5,1:37.803,97.803,1.155
13,3,44,1:40.720,100.72,PIT
13,4,3,1:38.060,98.06,16.723
13,5,33,1:35.387,95.387,27.680
13,6,77,1:57.030,117.03,28.172
13,7,99,1:39.188,99.188,31.397
13,8,7,1:36.310,96.31,35.376
13,9,11,1:37.278,97.278,40.042
13,10,27,1:57.266,117.266,40.261
13,11,4,1:36.357,96.357,41.127
13,12,20,1:36.672,96.672,44.187
13,13,10,1:36.819,96.819,45.363
13,14,23,1:36.762,96.762,46.218
13,15,88,1:37.903,97.903,63.586
13,16,26,1:59.704,119.704,67.550
13,17,63,1:59.554,119.554,69.461
13,18,18,1:38.493,98.493,73.973
13,19,8,1:38.562,98.562,81.183
13,20,55,1:38.264,98.264,82.900
14,1,5,1:40.434,100.434,PIT
14,2,3,1:38.283,98.283,13.417
14,3,16,1:56.203,116.203,14.614
14,4,44,1:54.285,114.285,17.640
14,5,77,1:35.786,95.786,22.369
14,6,33,1:37.277,97.277,23.368
14,7,99,1:39.698,99.698,29.506
14,8,7,1:36.931,96.931,30.718
14,9,27,1:35.215,95.215,33.887
14,10,4,1:35.777,95.777,35.315
14,11,11,1:38.381,98.381,36.834
14,12,20,1:36.902,96.902,39.500
14,13,10,1:36.567,96.567,40.341
14,14,23,1:36.931,96.931,41.560
14,15,88,1:38.498,98.498,60.495
14,16,26,1:35.813,95.813,61.774
14,17,63,1:37.313,97.313,65.185
14,18,18,1:38.406,98.406,70.790
14,19,8,1:38.506,98.506,78.100
14,20,55,1:38.401,98.401,79.712
15,1,16,1:33.914,93.914,
15,2,3,1:38.967,98.967,3.856
15,3,44,1:34.851,94.851,3.963
15,4,5,1:55.111,115.111,6.583
15,5,77,1:35.798,95.798,9.639
15,6,33,1:36.197,96.197,11.037
15,7,7,1:37.213,97.213,19.403
15,8,99,1:40.080,100.08,21.058
15,9,27,1:36.746,96.746,22.105
15,10,4,1:36.678,96.678,23.465
15,11,11,1:37.920,97.92,26.226
15,12,20,1:37.784,97.784,28.756
15,13,10,1:37.667,97.667,29.480
15,14,23,1:37.268,97.268,30.300
15,15,26,1:37.164,97.164,50.410
15,16,88,1:39.694,99.694,51.661
15,17,63,1:37.673,97.673,54.330
15,18,18,1:38.971,98.971,61.233
15,19,8,1:38.770,98.77,68.342
15,20,55,1:38.616,98.616,69.800
16,1,16,1:34.829,94.829,
16,2,44,1:34.644,94.644,3.778
16,3,5,1:35.184,95.184,6.938
16,4,3,1:39.755,99.755,8.782
16,5,77,1:36.572,96.572,11.382
16,6,33,1:36.911,96.911,13.119
16,7,7,1:37.173,97.173,21.747
16,8,27,1:37.105,97.105,24.381
16,9,4,1:37.816,97.816,26.452
16,10,99,1:42.938,102.938,PIT
16,11,11,1:38.064,98.064,29.461
16,12,20,1:37.838,97.838,31.765
16,13,10,1:37.565,97.565,32.216
16,14,23,1:37.701,97.701,33.172
16,15,26,1:37.552,97.552,53.133
16,16,88,1:38.643,98.643,55.475
16,17,63,1:38.357,98.357,57.858
16,18,18,1:38.779,98.779,65.183
16,19,55,1:38.870,98.87,73.841
16,20,8,1:42.879,102.879,PIT
17,1,16,1:35.211,95.211,
17,2,44,1:35.504,95.504,4.071
17,3,5,1:35.297,95.297,7.024
17,4,3,1:38.720,98.72,12.291
17,5,77,1:36.656,96.656,12.827
17,6,33,1:36.752,96.752,14.660
17,7,7,1:37.917,97.917,24.453
17,8,27,1:37.173,97.173,26.343
17,9,4,1:37.185,97.185,28.426
17,10,11,1:37.755,97.755,32.005
17,11,10,1:38.070,98.07,35.075
17,12,20,1:39.624,99.624,36.178
17,13,23,1:38.633,98.633,36.594
17,14,99,2:00.447,120.447,54.403
17,15,26,1:38.299,98.299,56.221
17,16,88,1:39.723,99.723,59.987
17,17,63,1:38.820,98.82,61.467
17,18,18,1:39.144,99.144,69.116
17,19,55,1:38.419,98.419,77.049
18,1,16,1:35.467,95.467,
18,2,44,1:35.952,95.952,4.556
18,3,5,1:35.652,95.652,7.209
18,4,77,1:36.660,96.66,14.020
18,5,33,1:36.914,96.914,16.107
18,6,3,1:40.673,100.673,17.497
18,7,7,1:37.505,97.505,26.491
18,8,27,1:37.131,97.131,28.007
18,9,4,1:37.714,97.714,30.673
18,10,11,1:38.152,98.152,34.690
18,11,10,1:37.473,97.473,37.081
18,12,23,1:38.146,98.146,39.273
18,13,20,1:39.768,99.768,40.479
18,14,99,1:36.400,96.4,55.336
18,15,26,1:37.363,97.363,58.117
18,16,88,1:39.082,99.082,63.602
18,17,63,1:39.006,99.006,65.006
18,18,18,1:39.148,99.148,72.797
18,19,55,1:38.718,98.718,80.300
19,1,16,1:35.773,95.773,
19,2,44,1:36.476,96.476,5.259
19,3,5,1:35.547,95.547,6.983
19,4,77,1:36.555,96.555,14.802
19,5,33,1:36.706,96.706,17.040
19,6,3,1:39.195,99.195,20.919
19,7,7,1:37.759,97.759,28.477
19,8,27,1:37.058,97.058,29.292
19,9,4,1:37.428,97.428,32.328
19,10,11,1:38.369,98.369,37.286
19,11,10,1:38.052,98.052,39.360
19,12,23,1:38.708,98.708,42.208
19,13,20,1:39.100,99.1,43.806
19,14,99,1:36.884,96.884,56.447
19,15,26,1:37.795,97.795,60.139
19,16,88,1:39.402,99.402,67.231
19,17,63,1:39.211,99.211,68.444
19,18,18,1:40.366,100.366,77.390
19,19,55,1:38.709,98.709,83.236
20,1,16,1:36.051,96.051,
20,2,44,1:36.362,96.362,5.570
20,3,5,1:36.120,96.12,7.052
20,4,77,1:36.443,96.443,15.194
20,5,33,1:37.067,97.067,18.056
20,6,3,1:39.538,99.538,24.406
20,7,7,1:38.397,98.397,30.823
20,8,27,1:38.068,98.068,31.309
20,9,4,1:37.861,97.861,34.138
20,10,11,1:38.499,98.499,39.734
20,11,10,1:37.681,97.681,40.990
20,12,23,1:39.394,99.394,45.551
20,13,20,1:38.641,98.641,46.396
20,14,99,1:37.043,97.043,57.439
20,15,26,1:37.821,97.821,61.909
20,16,88,1:39.950,99.95,71.130
20,17,63,1:39.575,99.575,71.968
20,18,18,1:39.513,99.513,80.852
20,19,55,1:39.073,99.073,86.258
21,1,16,1:35.988,95.988,
21,2,44,1:36.640,96.64,6.222
21,3,5,1:36.178,96.178,7.242
21,4,77,1:36.569,96.569,15.775
21,5,33,1:36.661,96.661,18.729
21,6,3,1:38.998,98.998,27.416
21,7,27,1:37.063,97.063,32.384
21,8,7,1:38.775,98.775,33.610
21,9,4,1:37.650,97.65,35.800
21,10,11,1:38.247,98.247,41.993
21,11,10,1:37.623,97.623,42.625
21,12,23,1:38.625,98.625,48.188
21,13,20,1:38.566,98.566,48.974
21,14,99,1:37.478,97.478,58.929
21,15,26,1:37.791,97.791,63.712
21,16,88,1:39.804,99.804,74.946
21,17,63,1:39.640,99.64,75.620
21,18,18,1:39.731,99.731,84.595
21,19,55,1:38.813,98.813,89.083
22,1,16,1:36.107,96.107,
22,2,44,1:36.608,96.608,6.723
22,3,5,1:36.495,96.495,7.630
22,4,77,1:36.543,96.543,16.211
22,5,33,1:37.138,97.138,19.760
22,6,3,1:39.449,99.449,30.758
22,7,27,1:37.620,97.62,33.897
22,8,7,1:37.720,97.72,35.223
22,9,4,1:37.670,97.67,37.363
22,10,10,1:38.087,98.087,44.605
22,11,11,1:39.909,99.909,45.795
22,12,23,1:38.913,98.913,50.994
22,13,20,1:38.865,98.865,51.732
22,14,99,1:38.117,98.117,60.939
22,15,26,1:37.815,97.815,65.420
22,16,63,1:39.378,99.378,78.891
22,17,88,1:41.162,101.162,80.001
22,18,18,1:40.297,100.297,88.785
22,19,55,1:38.932,98.932,91.908
23,1,16,1:36.103,96.103,
23,2,5,1:36.015,96.015,7.542
23,3,44,1:37.852,97.852,8.472
23,4,77,1:36.668,96.668,16.776
23,5,33,1:37.399,97.399,21.056
23,6,3,1:39.975,99.975,34.630
23,7,27,1:37.940,97.94,35.734
23,8,7,1:38.925,98.925,38.045
23,9,4,1:38.178,98.178,39.438
23,10,10,1:38.429,98.429,46.931
23,11,11,1:39.261,99.261,48.953
23,12,23,1:38.666,98.666,53.557
23,13,20,1:38.768,98.768,54.397
23,14,99,1:38.145,98.145,62.981
23,15,26,1:37.864,97.864,67.181
23,16,63,1:39.868,99.868,82.656
23,17,88,1:39.830,99.83,83.728
23,18,55,1:39.312,99.312,95.117
23,19,18,1:43.367,103.367,PIT
24,1,16,1:36.225,96.225,
24,2,5,1:36.728,96.728,8.045
24,3,44,1:37.017,97.017,9.264
24,4,77,1:36.953,96.953,17.504
24,5,33,1:37.482,97.482,22.313
24,6,27,1:39.253,99.253,38.762
24,7,7,1:38.348,98.348,40.168
24,8,4,1:37.839,97.839,41.052
24,9,3,1:42.732,102.732,PIT
24,10,10,1:37.965,97.965,48.671
24,11,11,1:38.662,98.662,51.390
24,12,23,1:38.795,98.795,56.127
24,13,20,1:38.768,98.768,56.940
24,14,99,1:37.753,97.753,64.509
24,15,26,1:37.918,97.918,68.874
24,16,63,1:39.658,99.658,86.089
24,17,88,1:40.577,100.577,88.080
25,1,16,1:36.284,96.284,
25,2,55,1:44.566,104.566,PIT
25,3,5,1:36.277,96.277,8.038
25,4,44,1:36.935,96.935,9.915
25,5,77,1:37.307,97.307,18.527
25,6,33,1:37.677,97.677,23.706
25,7,18,2:01.811,121.811,1 LAP
25,8,27,1:37.526,97.526,40.004
25,9,7,1:39.033,99.033,42.917
25,10,4,1:38.776,98.776,43.544
25,11,10,1:38.019,98.019,50.406
25,12,11,1:39.225,99.225,54.331
25,13,20,1:38.599,98.599,59.255
25,14,23,1:41.438,101.438,PIT
25,15,3,2:00.073,120.073,64.926
25,16,99,1:38.469,98.469,66.694
25,17,26,1:38.424,98.424,71.014
25,18,63,1:39.886,99.886,89.691
25,19,88,1:40.475,100.475,92.271
26,1,16,1:36.303,96.303,
26,2,5,1:36.283,96.283,8.018
26,3,44,1:36.836,96.836,10.448
26,4,77,1:37.348,97.348,19.572
26,5,33,1:37.626,97.626,25.029
26,6,18,1:37.586,97.586,1 LAP
26,7,55,1:58.416,118.416,1 LAP
26,8,27,1:37.925,97.925,41.626
26,9,4,1:38.010,98.01,45.251
26,10,7,1:39.473,99.473,46.087
26,11,10,1:37.960,97.96,52.063
26,12,11,1:38.927,98.927,56.955
26,13,20,1:39.214,99.214,62.166
26,14,3,1:37.833,97.833,66.456
26,15,99,1:38.538,98.538,68.929
26,16,26,1:38.608,98.608,73.319
26,17,23,1:59.635,119.635,84.613
26,18,63,1:42.306,102.306,PIT
27,1,16,1:36.967,96.967,
27,2,88,1:42.058,102.058,1 LAP
27,3,5,1:37.251,97.251,8.302
27,4,44,1:37.084,97.084,10.565
27,5,77,1:37.390,97.39,19.995
27,6,33,1:38.020,98.02,26.082
27,7,18,1:37.854,97.854,1 LAP
27,8,55,1:37.197,97.197,1 LAP
27,9,27,1:38.513,98.513,43.172
27,10,4,1:38.561,98.561,46.845
27,11,7,1:38.841,98.841,47.961
27,12,10,1:38.060,98.06,53.156
27,13,11,1:39.390,99.39,59.378
27,14,20,1:39.329,99.329,64.528
27,15,3,1:38.027,98.027,67.516
27,16,99,1:38.389,98.389,70.351
27,17,26,1:39.252,99.252,75.604
27,18,23,1:37.006,97.006,84.652
28,1,16,1:37.236,97.236,
28,2,88,1:43.829,103.829,PIT
28,3,5,1:37.149,97.149,8.215
28,4,44,1:37.229,97.229,10.558
28,5,77,1:38.113,98.113,20.872
28,6,63,2:00.846,120.846,1 LAP
28,7,33,1:37.944,97.944,26.790
28,8,18,1:37.757,97.757,1 LAP
28,9,55,1:37.288,97.288,1 LAP
28,10,27,1:38.624,98.624,44.560
28,11,4,1:38.619,98.619,48.228
28,12,7,1:39.168,99.168,49.893
28,13,10,1:38.752,98.752,54.672
28,14,11,1:39.629,99.629,61.771
28,15,20,1:39.483,99.483,66.775
28,16,3,1:37.973,97.973,68.253
28,17,99,1:38.485,98.485,71.600
28,18,26,1:38.632,98.632,77.000
28,19,23,1:37.018,97.018,84.434
29,1,16,1:36.764,96.764,
29,2,5,1:36.935,96.935,8.386
29,3,44,1:37.486,97.486,11.280
29,4,77,1:37.226,97.226,21.334
29,5,63,1:37.847,97.847,1 LAP
29,6,33,1:37.844,97.844,27.870
29,7,18,1:37.980,97.98,1 LAP
29,8,88,1:59.215,119.215,1 LAP
29,9,55,1:37.979,97.979,1 LAP
29,10,27,1:38.405,98.405,46.201
29,11,4,1:38.194,98.194,49.658
29,12,7,1:38.701,98.701,51.830
29,13,10,1:38.197,98.197,56.105
29,14,11,1:39.177,99.177,64.184
29,15,20,1:39.584,99.584,69.595
29,16,3,1:38.367,98.367,69.856
29,17,99,1:38.435,98.435,73.271
29,18,26,1:38.296,98.296,78.532
29,19,23,1:37.053,97.053,84.723
30,1,16,1:37.032,97.032,
30,2,5,1:36.899,96.899,8.253
30,3,44,1:37.125,97.125,11.373
30,4,77,1:37.520,97.52,21.822
30,5,63,1:38.352,98.352,1 LAP
30,6,33,1:38.541,98.541,29.379
30,7,18,1:37.914,97.914,1 LAP
30,8,88,1:38.180,98.18,1 LAP
30,9,55,1:38.126,98.126,1 LAP
30,10,27,1:38.428,98.428,47.597
30,11,4,1:38.359,98.359,50.985
30,12,7,1:39.532,99.532,54.330
30,13,10,1:38.402,98.402,57.475
30,14,11,1:39.347,99.347,66.499
30,15,3,1:37.417,97.417,70.241
30,16,20,1:40.298,100.298,72.861
30,17,99,1:38.734,98.734,74.973
30,18,26,1:38.260,98.26,79.760
30,19,23,1:36.802,96.802,84.493
31,1,16,1:36.677,96.677,
31,2,5,1:37.160,97.16,8.736
31,3,44,1:37.447,97.447,12.143
31,4,77,1:37.321,97.321,22.466
31,5,63,1:38.600,98.6,1 LAP
31,6,33,1:38.847,98.847,31.549
31,7,18,1:38.729,98.729,1 LAP
31,8,88,1:38.928,98.928,1 LAP
31,9,55,1:38.886,98.886,1 LAP
31,10,27,1:38.584,98.584,49.504
31,11,4,1:38.314,98.314,52.622
31,12,7,1:38.492,98.492,56.145
31,13,10,1:38.689,98.689,59.487
31,14,11,1:39.292,99.292,69.114
31,15,3,1:37.830,97.83,71.394
31,16,20,1:39.678,99.678,75.862
31,17,99,1:38.951,98.951,77.247
31,18,26,1:38.766,98.766,81.849
31,19,23,1:37.173,97.173,84.989
32,1,16,1:37.167,97.167,
32,2,5,1:36.971,96.971,8.540
32,3,44,1:38.086,98.086,13.062
32,4,77,1:37.922,97.922,23.221
32,5,63,1:39.529,99.529,1 LAP
32,6,18,1:37.037,97.037,1 LAP
32,7,55,1:37.303,97.303,1 LAP
32,8,33,1:41.540,101.54,PIT
32,9,88,1:39.847,99.847,1 LAP
32,10,27,1:41.252,101.252,PIT
32,11,4,1:38.500,98.5,53.955
32,12,7,1:38.746,98.746,57.724
32,13,10,1:38.353,98.353,60.673
32,14,11,1:39.799,99.799,71.746
32,15,3,1:37.888,97.888,72.115
32,16,20,1:39.345,99.345,78.040
32,17,99,1:38.625,98.625,78.705
32,18,26,1:38.614,98.614,83.296
32,19,23,1:37.549,97.549,85.371
33,1,16,1:36.635,96.635,
33,2,5,1:37.008,97.008,8.913
33,3,44,1:37.167,97.167,13.594
33,4,77,1:37.656,97.656,24.242
33,5,63,1:38.220,98.22,1 LAP
33,6,18,1:37.822,97.822,1 LAP
33,7,55,1:37.179,97.179,1 LAP
33,8,88,1:38.967,98.967,1 LAP
33,9,4,1:38.726,98.726,56.046
33,10,33,1:59.409,119.409,58.696
33,11,10,1:38.807,98.807,62.845
33,12,7,1:43.346,103.346,PIT
33,13,3,1:37.369,97.369,72.849
33,14,27,1:59.247,119.247,76.201
33,15,11,1:43.857,103.857,PIT
33,16,99,1:39.012,99.012,81.082
33,17,20,1:40.710,100.71,82.115
33,18,26,1:38.595,98.595,85.256
33,19,23,1:37.323,97.323,86.059
34,1,16,1:37.094,97.094,
34,2,5,1:36.827,96.827,8.646
34,3,44,1:40.157,100.157,PIT
34,4,77,1:37.438,97.438,24.586
34,5,63,1:38.301,98.301,1 LAP
34,6,18,1:37.625,97.625,1 LAP
34,7,55,1:37.799,97.799,1 LAP
34,8,88,1:39.367,99.367,1 LAP
34,9,33,1:36.440,96.44,58.042
34,10,4,1:41.958,101.958,PIT
34,11,10,1:38.406,98.406,64.157
34,12,3,1:37.935,97.935,73.690
34,13,27,1:36.547,96.547,75.654
34,14,99,1:38.620,98.62,82.608
34,15,20,1:39.297,99.297,84.318
34,16,7,1:58.677,118.677,86.018
34,17,23,1:38.799,98.799,87.764
34,18,26,1:40.740,100.74,88.902
35,1,16,1:36.916,96.916,
35,2,11,2:00.338,120.338,1 LAP
35,3,5,1:40.527,100.527,PIT
35,4,77,1:36.896,96.896,24.566
35,5,44,1:53.602,113.602,33.343
35,6,63,1:39.417,99.417,1 LAP
35,7,18,1:38.703,98.703,1 LAP
35,8,55,1:38.979,98.979,1 LAP
35,9,88,1:39.408,99.408,1 LAP
35,10,33,1:35.354,95.354,56.480
35,11,10,1:38.849,98.849,66.090
35,12,3,1:37.791,97.791,74.565
35,13,27,1:37.889,97.889,76.627
35,14,4,1:57.591,117.591,81.585
35,15,99,1:38.870,98.87,84.562
35,16,7,1:36.813,96.813,85.915
35,17,20,1:40.653,100.653,88.055
35,18,23,1:38.118,98.118,88.966
35,19,26,1:39.060,99.06,91.046
36,1,16,1:40.447,100.447,PIT
36,2,11,1:36.856,96.856,1 LAP
36,3,77,1:37.928,97.928,22.047
36,4,5,1:53.846,113.846,25.656
36,5,44,1:33.528,93.528,26.424
36,6,63,1:37.866,97.866,1 LAP
36,7,18,1:37.719,97.719,1 LAP
36,8,55,1:37.593,97.593,1 LAP
36,9,88,1:39.431,99.431,1 LAP
36,10,33,1:36.435,96.435,52.468
36,11,10,1:38.676,98.676,64.319
36,12,3,1:37.696,97.696,71.814
36,13,27,1:37.863,97.863,74.043
36,14,4,1:36.631,96.631,77.769
36,15,7,1:36.818,96.818,82.286
36,16,99,1:39.964,99.964,84.079
36,17,23,1:37.594,97.594,86.113
36,18,20,1:40.976,100.976,88.584
36,19,26,1:39.210,99.21,89.809
36,20,11,1:36.722,96.722,98.427
37,1,16,1:55.016,115.016,
37,2,5,1:34.918,94.918,5.558
