lap_no,position,car_no,lap_time,lap_time_sec,gap
35,17,3,1:23.646,83.646,76.250
35,18,11,1:23.230,83.23,78.484
35,19,26,1:22.982,82.982,80.000
36,1,33,1:20.866,80.866,
36,2,44,1:21.257,81.257,1.029
36,3,23,1:25.381,85.381,1 LAP
36,4,8,1:23.401,83.401,1 LAP
36,5,5,1:23.563,83.563,25.221
36,6,63,1:23.670,83.67,1 LAP
36,7,18,1:23.872,83.872,1 LAP
36,8,99,1:24.162,84.162,1 LAP
36,9,16,1:22.594,82.594,31.703
36,10,88,1:23.534,83.534,1 LAP
36,11,55,1:22.010,82.01,59.180
36,12,10,1:22.232,82.232,60.547
36,13,7,1:22.169,82.169,64.186
36,14,4,1:22.648,82.648,71.195
36,15,77,1:22.272,82.272,72.430
36,16,27,1:25.938,85.938,PIT
36,17,20,1:23.275,83.275,77.228
36,18,3,1:23.501,83.501,78.885
36,19,11,1:23.475,83.475,81.093
37,1,33,1:21.441,81.441,
37,2,44,1:20.913,80.913,0.501
37,3,26,1:25.452,85.452,1 LAP
37,4,23,1:22.929,82.929,1 LAP
37,5,8,1:23.714,83.714,1 LAP
37,6,5,1:23.464,83.464,27.244
37,7,63,1:23.936,83.936,1 LAP
37,8,18,1:23.597,83.597,1 LAP
37,9,16,1:22.911,82.911,33.173
37,10,99,1:24.661,84.661,1 LAP
37,11,88,1:23.991,83.991,1 LAP
37,12,55,1:22.212,82.212,59.951
37,13,10,1:22.116,82.116,61.222
37,14,7,1:22.083,82.083,64.828
37,15,4,1:21.514,81.514,71.268
37,16,77,1:21.802,81.802,72.791
37,17,20,1:23.228,83.228,79.015
37,18,3,1:23.237,83.237,80.681
38,1,33,1:21.337,81.337,
38,2,44,1:21.182,81.182,0.346
38,3,11,1:24.657,84.657,1 LAP
38,4,26,1:22.885,82.885,1 LAP
38,5,23,1:22.500,82.5,1 LAP
38,6,27,1:40.612,100.612,1 LAP
38,7,8,1:23.203,83.203,1 LAP
38,8,5,1:23.742,83.742,29.649
38,9,16,1:22.779,82.779,34.615
38,10,63,1:25.640,85.64,1 LAP
38,11,18,1:25.539,85.539,1 LAP
38,12,99,1:24.305,84.305,1 LAP
38,13,88,1:24.061,84.061,1 LAP
38,14,55,1:22.147,82.147,60.761
38,15,10,1:21.740,81.74,61.625
38,16,7,1:22.375,82.375,65.866
38,17,4,1:22.125,82.125,72.056
38,18,77,1:21.920,81.92,73.374
39,1,33,1:21.546,81.546,
39,2,44,1:22.322,82.322,1.122
39,3,20,1:26.189,86.189,PIT
39,4,3,1:25.532,85.532,1 LAP
39,5,11,1:23.774,83.774,1 LAP
39,6,26,1:23.426,83.426,1 LAP
39,7,23,1:22.967,82.967,1 LAP
39,8,27,1:22.186,82.186,1 LAP
39,9,8,1:23.580,83.58,1 LAP
39,10,5,1:26.496,86.496,PIT
39,11,16,1:21.671,81.671,34.740
39,12,63,1:23.922,83.922,1 LAP
39,13,18,1:24.047,84.047,1 LAP
39,14,99,1:23.851,83.851,1 LAP
39,15,88,1:23.796,83.796,1 LAP
39,16,55,1:22.106,82.106,61.321
39,17,10,1:22.410,82.41,62.489
39,18,7,1:22.779,82.779,67.099
39,19,4,1:21.936,81.936,72.446
39,20,77,1:21.889,81.889,73.717
40,1,33,1:19.829,79.829,
40,2,44,1:20.508,80.508,1.801
40,3,3,1:22.898,82.898,1 LAP
40,4,11,1:22.927,82.927,1 LAP
40,5,26,1:22.939,82.939,1 LAP
40,6,23,1:23.044,83.044,1 LAP
40,7,27,1:22.597,82.597,1 LAP
40,8,20,1:39.696,99.696,1 LAP
40,9,8,1:25.054,85.054,1 LAP
40,10,16,1:21.477,81.477,36.388
40,11,63,1:23.860,83.86,1 LAP
40,12,18,1:23.893,83.893,1 LAP
40,13,99,1:23.918,83.918,1 LAP
40,14,88,1:23.725,83.725,1 LAP
40,15,5,1:41.735,101.735,56.505
40,16,55,1:22.164,82.164,63.656
40,17,10,1:22.047,82.047,64.707
40,18,7,1:22.610,82.61,69.880
40,19,4,1:21.835,81.835,74.452
40,20,77,1:22.016,82.016,75.904
41,1,33,1:20.271,80.271,
41,2,44,1:20.485,80.485,2.015
41,3,3,1:22.837,82.837,1 LAP
41,4,11,1:22.908,82.908,1 LAP
41,5,26,1:22.568,82.568,1 LAP
41,6,23,1:22.776,82.776,1 LAP
41,7,27,1:22.337,82.337,1 LAP
41,8,20,1:22.526,82.526,1 LAP
41,9,8,1:23.101,83.101,1 LAP
41,10,16,1:21.022,81.022,37.139
41,11,63,1:23.505,83.505,1 LAP
41,12,18,1:23.729,83.729,1 LAP
41,13,99,1:23.524,83.524,1 LAP
41,14,88,1:23.802,83.802,1 LAP
41,15,5,1:20.667,80.667,56.901
41,16,55,1:21.988,81.988,65.373
41,17,10,1:21.727,81.727,66.163
41,18,7,1:22.108,82.108,71.717
41,19,4,1:21.796,81.796,75.977
41,20,77,1:21.633,81.633,77.266
42,1,33,1:20.405,80.405,
42,2,44,1:20.090,80.09,1.700
42,3,3,1:22.662,82.662,1 LAP
42,4,11,1:22.769,82.769,1 LAP
42,5,26,1:23.044,83.044,1 LAP
42,6,23,1:22.856,82.856,1 LAP
42,7,27,1:22.677,82.677,1 LAP
42,8,20,1:22.546,82.546,1 LAP
42,9,8,1:23.731,83.731,1 LAP
42,10,16,1:20.857,80.857,37.591
42,11,63,1:23.332,83.332,1 LAP
42,12,18,1:23.648,83.648,1 LAP
42,13,99,1:23.980,83.98,1 LAP
42,14,5,1:20.199,80.199,56.695
42,15,88,1:24.470,84.47,1 LAP
42,16,55,1:21.978,81.978,66.946
42,17,10,1:22.145,82.145,67.903
42,18,7,1:22.729,82.729,74.041
42,19,4,1:21.788,81.788,77.360
42,20,77,1:21.865,81.865,78.726
43,1,33,1:20.457,80.457,
43,2,44,1:20.180,80.18,1.423
43,3,3,1:23.030,83.03,1 LAP
43,4,11,1:22.631,82.631,1 LAP
43,5,26,1:22.585,82.585,1 LAP
43,6,23,1:22.621,82.621,1 LAP
43,7,27,1:22.840,82.84,1 LAP
43,8,20,1:22.981,82.981,1 LAP
43,9,8,1:23.297,83.297,1 LAP
43,10,16,1:20.695,80.695,37.829
43,11,63,1:23.565,83.565,1 LAP
43,12,18,1:23.548,83.548,1 LAP
43,13,99,1:23.559,83.559,1 LAP
43,14,5,1:20.303,80.303,56.541
43,15,88,1:23.436,83.436,1 LAP
43,16,55,1:21.918,81.918,68.407
43,17,10,1:22.061,82.061,69.507
43,18,7,1:21.861,81.861,75.445
43,19,4,1:21.908,81.908,78.811
44,1,33,1:20.483,80.483,
44,2,44,1:20.193,80.193,1.133
44,3,77,1:24.824,84.824,1 LAP
44,4,3,1:22.803,82.803,1 LAP
44,5,11,1:22.558,82.558,1 LAP
44,6,26,1:22.530,82.53,1 LAP
44,7,23,1:22.381,82.381,1 LAP
44,8,27,1:23.064,83.064,1 LAP
44,9,20,1:22.580,82.58,1 LAP
44,10,8,1:22.855,82.855,1 LAP
44,11,16,1:20.796,80.796,38.142
44,12,63,1:23.586,83.586,1 LAP
44,13,18,1:23.560,83.56,1 LAP
44,14,99,1:23.521,83.521,1 LAP
44,15,5,1:21.066,81.066,57.124
44,16,88,1:23.969,83.969,1 LAP
44,17,55,1:21.992,81.992,69.916
44,18,10,1:21.950,81.95,70.974
44,19,7,1:22.062,82.062,77.024
45,1,33,1:20.230,80.23,
45,2,44,1:20.180,80.18,1.083
45,3,4,1:24.837,84.837,1 LAP
45,4,77,1:22.793,82.793,1 LAP
45,5,3,1:22.947,82.947,1 LAP
45,6,11,1:22.726,82.726,1 LAP
45,7,26,1:22.687,82.687,1 LAP
45,8,23,1:22.750,82.75,1 LAP
45,9,27,1:22.331,82.331,1 LAP
45,10,20,1:22.492,82.492,1 LAP
45,11,16,1:20.967,80.967,38.879
45,12,8,1:25.555,85.555,1 LAP
45,13,5,1:21.057,81.057,57.951
45,14,63,1:25.176,85.176,1 LAP
45,15,18,1:24.984,84.984,1 LAP
45,16,99,1:24.936,84.936,1 LAP
45,17,88,1:23.591,83.591,1 LAP
45,18,55,1:22.230,82.23,71.916
45,19,10,1:22.253,82.253,72.997
45,20,7,1:21.700,81.7,78.494
46,1,33,1:20.208,80.208,
46,2,44,1:20.177,80.177,1.052
46,3,4,1:22.214,82.214,1 LAP
46,4,77,1:22.069,82.069,1 LAP
46,5,3,1:23.264,83.264,1 LAP
46,6,11,1:22.970,82.97,1 LAP
46,7,26,1:22.922,82.922,1 LAP
46,8,23,1:22.654,82.654,1 LAP
46,9,27,1:22.204,82.204,1 LAP
46,10,20,1:22.475,82.475,1 LAP
46,11,16,1:20.692,80.692,39.363
46,12,8,1:23.073,83.073,1 LAP
46,13,5,1:20.576,80.576,58.319
46,14,63,1:23.417,83.417,1 LAP
46,15,18,1:23.446,83.446,1 LAP
46,16,99,1:23.549,83.549,1 LAP
46,17,88,1:23.511,83.511,1 LAP
46,18,55,1:23.061,83.061,74.769
46,19,10,1:22.584,82.584,75.373
47,1,33,1:20.071,80.071,
47,2,44,1:20.042,80.042,1.023
47,3,7,1:24.797,84.797,1 LAP
47,4,4,1:21.826,81.826,1 LAP
47,5,77,1:23.828,83.828,PIT
47,6,11,1:23.241,83.241,1 LAP
47,7,26,1:22.790,82.79,1 LAP
47,8,3,1:25.885,85.885,PIT
47,9,23,1:22.791,82.791,1 LAP
47,10,27,1:22.464,82.464,1 LAP
47,11,20,1:22.211,82.211,1 LAP
47,12,16,1:20.680,80.68,39.972
47,13,8,1:22.809,82.809,1 LAP
47,14,5,1:19.883,79.883,58.131
47,15,63,1:23.766,83.766,1 LAP
47,16,18,1:23.553,83.553,1 LAP
47,17,99,1:23.620,83.62,1 LAP
47,18,55,1:21.694,81.694,76.392
47,19,10,1:22.050,82.05,77.352
47,20,88,1:26.206,86.206,1 LAP
48,1,33,1:20.337,80.337,
48,2,44,1:22.452,82.452,PIT
48,3,7,1:21.963,81.963,1 LAP
48,4,4,1:21.533,81.533,1 LAP
48,5,11,1:21.734,81.734,1 LAP
48,6,26,1:22.079,82.079,1 LAP
48,7,23,1:22.382,82.382,1 LAP
48,8,77,1:39.946,99.946,1 LAP
48,9,27,1:22.572,82.572,1 LAP
48,10,20,1:22.275,82.275,1 LAP
48,11,16,1:21.368,81.368,41.003
48,12,3,1:40.282,100.282,1 LAP
48,13,8,1:23.131,83.131,1 LAP
48,14,5,1:20.325,80.325,58.119
48,15,63,1:23.522,83.522,1 LAP
48,16,18,1:23.342,83.342,1 LAP
48,17,99,1:23.259,83.259,1 LAP
48,18,55,1:21.892,81.892,77.947
48,19,10,1:22.151,82.151,79.166
49,1,33,1:20.029,80.029,
49,2,88,1:24.498,84.498,2 LAPS
49,3,7,1:21.787,81.787,1 LAP
49,4,4,1:21.585,81.585,1 LAP
49,5,44,1:36.122,96.122,19.231
49,6,11,1:22.136,82.136,1 LAP
49,7,26,1:22.294,82.294,1 LAP
49,8,23,1:22.177,82.177,1 LAP
49,9,77,1:22.034,82.034,1 LAP
49,10,27,1:22.544,82.544,1 LAP
49,11,16,1:20.493,80.493,41.467
49,12,20,1:24.464,84.464,1 LAP
49,13,3,1:21.140,81.14,1 LAP
49,14,8,1:23.241,83.241,1 LAP
49,15,5,1:20.302,80.302,58.392
49,16,63,1:23.352,83.352,1 LAP
49,17,18,1:23.475,83.475,1 LAP
49,18,99,1:23.367,83.367,1 LAP
49,19,55,1:21.798,81.798,79.716
50,1,33,1:20.461,80.461,
50,2,10,1:22.661,82.661,1 LAP
50,3,88,1:23.517,83.517,2 LAPS
50,4,7,1:21.935,81.935,1 LAP
50,5,4,1:21.707,81.707,1 LAP
50,6,44,1:19.404,79.404,18.174
50,7,11,1:21.958,81.958,1 LAP
50,8,26,1:22.285,82.285,1 LAP
50,9,77,1:20.962,80.962,1 LAP
50,10,23,1:23.037,83.037,1 LAP
50,11,27,1:22.359,82.359,1 LAP
50,12,16,1:20.589,80.589,41.595
50,13,20,1:22.097,82.097,1 LAP
50,14,3,1:20.839,80.839,1 LAP
50,15,5,1:20.069,80.069,58.000
50,16,8,1:39.624,99.624,PIT
50,17,63,1:23.565,83.565,1 LAP
50,18,18,1:23.777,83.777,1 LAP
50,19,99,1:23.492,83.492,1 LAP
51,1,33,1:19.807,79.807,
51,2,55,1:23.339,83.339,1 LAP
51,3,10,1:22.137,82.137,1 LAP
51,4,7,1:21.792,81.792,1 LAP
51,5,88,1:25.275,85.275,2 LAPS
51,6,4,1:22.522,82.522,1 LAP
51,7,44,1:19.199,79.199,17.566
51,8,11,1:21.824,81.824,1 LAP
51,9,77,1:20.453,80.453,1 LAP
51,10,26,1:22.713,82.713,1 LAP
51,11,23,1:22.060,82.06,1 LAP
51,12,27,1:22.726,82.726,1 LAP
51,13,16,1:20.868,80.868,42.656
51,14,20,1:22.058,82.058,1 LAP
51,15,3,1:20.963,80.963,1 LAP
51,16,5,1:20.178,80.178,58.371
51,17,63,1:23.948,83.948,1 LAP
52,1,33,1:21.276,81.276,
52,2,99,1:25.136,85.136,2 LAPS
52,3,18,1:26.290,86.29,PIT
52,4,55,1:22.236,82.236,1 LAP
52,5,10,1:22.064,82.064,1 LAP
52,6,7,1:21.990,81.99,1 LAP
52,7,4,1:21.902,81.902,1 LAP
52,8,44,1:19.733,79.733,16.023
52,9,88,1:26.578,86.578,2 LAPS
52,10,77,1:19.663,79.663,1 LAP
52,11,11,1:23.772,83.772,1 LAP
52,12,26,1:22.505,82.505,1 LAP
52,13,23,1:22.356,82.356,1 LAP
52,14,27,1:22.125,82.125,1 LAP
52,15,16,1:21.219,81.219,42.599
52,16,20,1:22.187,82.187,1 LAP
52,17,3,1:20.997,80.997,1 LAP
52,18,5,1:20.148,80.148,57.243
53,1,33,1:19.560,79.56,
53,2,63,1:24.953,84.953,2 LAPS
53,3,99,1:23.397,83.397,2 LAPS
53,4,55,1:22.598,82.598,1 LAP
53,5,10,1:22.730,82.73,1 LAP
53,6,7,1:21.756,81.756,1 LAP
53,7,44,1:19.585,79.585,16.048
53,8,4,1:23.329,83.329,1 LAP
53,9,88,1:23.959,83.959,2 LAPS
53,10,18,1:39.898,99.898,2 LAPS
53,11,77,1:19.592,79.592,1 LAP
53,12,11,1:22.349,82.349,1 LAP
53,13,26,1:22.176,82.176,1 LAP
53,14,23,1:22.071,82.071,1 LAP
53,15,27,1:22.299,82.299,1 LAP
53,16,16,1:21.376,81.376,44.415
53,17,20,1:21.918,81.918,1 LAP
53,18,3,1:21.673,81.673,1 LAP
53,19,5,1:20.262,80.262,57.945
54,1,33,1:19.851,79.851,
54,2,63,1:23.742,83.742,2 LAPS
54,3,55,1:22.782,82.782,1 LAP
54,4,10,1:22.581,82.581,1 LAP
54,5,99,1:25.619,85.619,2 LAPS
54,6,7,1:22.096,82.096,1 LAP
54,7,44,1:19.673,79.673,15.870
54,8,4,1:21.750,81.75,1 LAP
54,9,18,1:20.603,80.603,2 LAPS
54,10,88,1:24.868,84.868,2 LAPS
54,11,77,1:19.871,79.871,1 LAP
54,12,11,1:22.148,82.148,1 LAP
54,13,26,1:22.386,82.386,1 LAP
54,14,23,1:22.081,82.081,1 LAP
54,15,16,1:21.118,81.118,45.682
54,16,27,1:23.836,83.836,1 LAP
54,17,20,1:22.352,82.352,1 LAP
54,18,3,1:22.278,82.278,1 LAP
54,19,5,1:20.416,80.416,58.510
55,1,33,1:19.813,79.813,
55,2,55,1:22.770,82.77,1 LAP
55,3,10,1:23.138,83.138,1 LAP
55,4,63,1:26.248,86.248,2 LAPS
55,5,99,1:23.503,83.503,2 LAPS
55,6,44,1:19.627,79.627,15.684
55,7,7,1:23.048,83.048,1 LAP
55,8,4,1:21.918,81.918,1 LAP
55,9,18,1:21.566,81.566,2 LAPS
55,10,88,1:23.904,83.904,2 LAPS
55,11,77,1:20.192,80.192,1 LAP
55,12,11,1:21.971,81.971,1 LAP
55,13,26,1:22.357,82.357,1 LAP
55,14,23,1:22.408,82.408,1 LAP
55,15,16,1:21.223,81.223,47.092
55,16,27,1:21.915,81.915,1 LAP
55,17,20,1:22.534,82.534,1 LAP
55,18,3,1:22.577,82.577,1 LAP
55,19,5,1:20.663,80.663,59.360
56,1,33,1:20.253,80.253,
56,2,55,1:21.953,81.953,1 LAP
56,3,44,1:20.042,80.042,15.473
56,4,10,1:23.331,83.331,1 LAP
56,5,63,1:25.627,85.627,2 LAPS
56,6,7,1:22.779,82.779,1 LAP
56,7,99,1:27.009,87.009,2 LAPS
56,8,4,1:21.927,81.927,1 LAP
56,9,18,1:21.699,81.699,2 LAPS
56,10,77,1:20.080,80.08,1 LAP
56,11,88,1:25.604,85.604,2 LAPS
56,12,11,1:21.931,81.931,1 LAP
56,13,26,1:21.932,81.932,1 LAP
56,14,23,1:22.085,82.085,1 LAP
56,15,16,1:21.639,81.639,48.478
56,16,27,1:21.940,81.94,1 LAP
56,17,20,1:22.046,82.046,1 LAP
56,18,3,1:21.908,81.908,1 LAP
56,19,5,1:21.138,81.138,60.245
57,1,33,1:19.940,79.94,
57,2,44,1:19.174,79.174,14.707
57,3,55,1:23.792,83.792,1 LAP
57,4,10,1:22.329,82.329,1 LAP
57,5,7,1:22.199,82.199,1 LAP
57,6,4,1:22.736,82.736,1 LAP
57,7,63,1:27.406,87.406,2 LAPS
57,8,99,1:26.023,86.023,2 LAPS
57,9,18,1:22.552,82.552,2 LAPS
57,10,77,1:20.173,80.173,1 LAP
57,11,88,1:23.569,83.569,2 LAPS
57,12,11,1:21.886,81.886,1 LAP
57,13,26,1:22.169,82.169,1 LAP
57,14,16,1:22.172,82.172,50.710
57,15,23,1:24.645,84.645,1 LAP
57,16,27,1:22.229,82.229,1 LAP
57,17,5,1:21.110,81.11,61.415
57,18,20,1:23.645,83.645,1 LAP
57,19,3,1:23.660,83.66,1 LAP
58,1,33,1:19.913,79.913,
58,2,44,1:18.668,78.668,13.462
58,3,55,1:21.867,81.867,1 LAP
58,4,10,1:21.781,81.781,1 LAP
58,5,7,1:21.644,81.644,1 LAP
58,6,4,1:21.559,81.559,1 LAP
58,7,63,1:23.690,83.69,2 LAPS
58,8,99,1:23.948,83.948,2 LAPS
58,9,18,1:23.086,83.086,2 LAPS
58,10,77,1:20.804,80.804,1 LAP
58,11,88,1:23.870,83.87,2 LAPS
58,12,11,1:22.046,82.046,1 LAP
58,13,26,1:22.078,82.078,1 LAP
58,14,16,1:21.474,81.474,52.271
58,15,23,1:21.750,81.75,1 LAP
58,16,27,1:22.164,82.164,1 LAP
58,17,5,1:20.163,80.163,61.665
58,18,20,1:21.952,81.952,1 LAP
58,19,3,1:21.898,81.898,1 LAP
59,1,33,1:19.808,79.808,
59,2,44,1:18.566,78.566,12.220
59,3,55,1:21.729,81.729,1 LAP
59,4,10,1:21.893,81.893,1 LAP
59,5,7,1:21.681,81.681,1 LAP
59,6,4,1:21.205,81.205,1 LAP
59,7,77,1:20.001,80.001,1 LAP
59,8,63,1:24.841,84.841,2 LAPS
59,9,99,1:24.989,84.989,2 LAPS
59,10,18,1:24.940,84.94,2 LAPS
59,11,88,1:23.541,83.541,2 LAPS
59,12,11,1:22.115,82.115,1 LAP
59,13,26,1:21.998,81.998,1 LAP
59,14,16,1:21.670,81.67,54.133
59,15,23,1:21.608,81.608,1 LAP
59,16,27,1:21.979,81.979,1 LAP
59,17,5,1:20.000,80.0,61.857
59,18,20,1:21.630,81.63,1 LAP
59,19,3,1:21.974,81.974,1 LAP
60,1,33,1:19.794,79.794,
60,2,44,1:18.528,78.528,10.954
60,3,55,1:21.307,81.307,1 LAP
60,4,10,1:21.832,81.832,1 LAP
60,5,7,1:21.522,81.522,1 LAP
60,6,4,1:21.369,81.369,1 LAP
60,7,77,1:19.331,79.331,1 LAP
60,8,63,1:23.181,83.181,2 LAPS
60,9,99,1:23.350,83.35,2 LAPS
60,10,18,1:23.405,83.405,2 LAPS
60,11,88,1:23.609,83.609,2 LAPS
60,12,11,1:22.516,82.516,1 LAP
60,13,26,1:22.546,82.546,1 LAP
60,14,16,1:21.808,81.808,56.147
60,15,23,1:21.731,81.731,1 LAP
60,16,27,1:21.650,81.65,1 LAP
60,17,5,1:20.149,80.149,62.212
60,18,20,1:21.521,81.521,1 LAP
60,19,3,1:21.344,81.344,1 LAP
61,1,33,1:20.137,80.137,
61,2,44,1:18.575,78.575,9.392
61,3,55,1:21.513,81.513,1 LAP
61,4,10,1:21.191,81.191,1 LAP
61,5,7,1:21.684,81.684,1 LAP
61,6,4,1:21.424,81.424,1 LAP
61,7,77,1:20.234,80.234,1 LAP
61,8,63,1:23.159,83.159,2 LAPS
61,9,99,1:23.878,83.878,2 LAPS
61,10,18,1:23.807,83.807,2 LAPS
61,11,88,1:23.808,83.808,2 LAPS
61,12,11,1:23.183,83.183,1 LAP
61,13,16,1:21.542,81.542,57.552
61,14,26,1:23.946,83.946,1 LAP
61,15,23,1:22.588,82.588,1 LAP
61,16,27,1:22.391,82.391,1 LAP
61,17,5,1:20.887,80.887,62.962
61,18,20,1:21.541,81.541,1 LAP
61,19,3,1:21.618,81.618,1 LAP
62,1,33,1:20.185,80.185,
62,2,44,1:18.658,78.658,7.865
62,3,55,1:21.415,81.415,1 LAP
62,4,10,1:21.116,81.116,1 LAP
62,5,7,1:21.386,81.386,1 LAP
62,6,4,1:21.809,81.809,1 LAP
62,7,77,1:21.404,81.404,1 LAP
62,8,63,1:23.125,83.125,2 LAPS
62,9,18,1:21.970,81.97,2 LAPS
62,10,99,1:24.424,84.424,2 LAPS
62,11,16,1:23.118,83.118,60.485
62,12,11,1:25.450,85.45,1 LAP
62,13,23,1:23.268,83.268,1 LAP
62,14,26,1:25.115,85.115,1 LAP
62,15,5,1:21.779,81.779,64.556
62,16,88,1:30.650,90.65,2 LAPS
62,17,27,1:24.389,84.389,1 LAP
62,18,20,1:21.473,81.473,1 LAP
62,19,3,1:21.393,81.393,1 LAP
63,1,33,1:20.907,80.907,
63,2,44,1:18.625,78.625,5.583
63,3,55,1:21.348,81.348,1 LAP
63,4,10,1:21.679,81.679,1 LAP
63,5,7,1:21.386,81.386,1 LAP
63,6,4,1:21.759,81.759,1 LAP
63,7,77,1:21.599,81.599,1 LAP
63,8,63,1:23.184,83.184,2 LAPS
63,9,18,1:22.719,82.719,2 LAPS
63,10,99,1:23.812,83.812,2 LAPS
63,11,16,1:21.237,81.237,60.815
63,12,11,1:22.771,82.771,1 LAP
63,13,23,1:22.619,82.619,1 LAP
63,14,5,1:21.459,81.459,65.108
63,15,26,1:23.873,83.873,1 LAP
63,16,27,1:22.501,82.501,1 LAP
63,17,88,1:25.481,85.481,2 LAPS
63,18,20,1:21.962,81.962,1 LAP
63,19,3,1:21.919,81.919,1 LAP
64,1,33,1:21.168,81.168,
64,2,44,1:18.785,78.785,3.200
64,3,55,1:21.494,81.494,1 LAP
64,4,10,1:21.231,81.231,1 LAP
64,5,7,1:21.134,81.134,1 LAP
64,6,77,1:20.289,80.289,1 LAP
64,7,4,1:23.166,83.166,1 LAP
64,8,63,1:23.321,83.321,2 LAPS
64,9,18,1:23.205,83.205,2 LAPS
64,10,99,1:23.608,83.608,2 LAPS
64,11,16,1:20.797,80.797,60.444
64,12,5,1:19.858,79.858,63.798
64,13,11,1:23.878,83.878,1 LAP
64,14,23,1:23.489,83.489,1 LAP
64,15,26,1:22.843,82.843,1 LAP
64,16,27,1:22.845,82.845,1 LAP
64,17,20,1:21.402,81.402,1 LAP
64,18,3,1:21.539,81.539,1 LAP
64,19,88,1:26.295,86.295,2 LAPS
65,1,33,1:21.030,81.03,
65,2,44,1:18.854,78.854,1.024
65,3,55,1:21.007,81.007,1 LAP
65,4,10,1:21.288,81.288,1 LAP
65,5,7,1:20.994,80.994,1 LAP
65,6,77,1:20.026,80.026,1 LAP
65,7,4,1:21.285,81.285,1 LAP
65,8,63,1:23.218,83.218,2 LAPS
65,9,18,1:23.272,83.272,2 LAPS
65,10,99,1:23.387,83.387,2 LAPS
65,11,16,1:21.056,81.056,60.470
65,12,5,1:19.786,79.786,62.554
65,13,23,1:21.407,81.407,1 LAP
65,14,11,1:24.400,84.4,1 LAP
65,15,26,1:23.502,83.502,1 LAP
65,16,27,1:23.270,83.27,1 LAP
65,17,20,1:21.800,81.8,1 LAP
65,18,3,1:21.634,81.634,1 LAP
65,19,88,1:23.812,83.812,2 LAPS
66,1,33,1:21.587,81.587,
66,2,44,1:20.945,80.945,0.382
66,3,55,1:21.009,81.009,1 LAP
66,4,10,1:21.045,81.045,1 LAP
66,5,7,1:20.880,80.88,1 LAP
66,6,77,1:20.116,80.116,1 LAP
66,7,4,1:21.188,81.188,1 LAP
66,8,63,1:23.299,83.299,2 LAPS
66,9,18,1:23.650,83.65,2 LAPS
66,10,99,1:23.134,83.134,2 LAPS
66,11,16,1:20.969,80.969,59.852
66,12,5,1:20.212,80.212,61.179
66,13,23,1:20.621,80.621,1 LAP
66,14,11,1:22.619,82.619,1 LAP
66,15,27,1:21.695,81.695,1 LAP
66,16,26,1:24.493,84.493,1 LAP
66,17,20,1:23.887,83.887,1 LAP
66,18,3,1:23.567,83.567,1 LAP
67,1,44,1:20.002,80.002,
67,2,88,1:25.487,85.487,3 LAPS
67,3,33,1:25.724,85.724,PIT
67,4,55,1:21.002,81.002,1 LAP
67,5,10,1:21.229,81.229,1 LAP
67,6,7,1:21.147,81.147,1 LAP
67,7,77,1:20.999,80.999,1 LAP
67,8,4,1:21.208,81.208,1 LAP
67,9,63,1:22.396,82.396,2 LAPS
67,10,18,1:22.242,82.242,2 LAPS
67,11,16,1:21.958,81.958,61.426
67,12,5,1:21.132,81.132,61.927
67,13,99,1:25.605,85.605,2 LAPS
67,14,23,1:20.699,80.699,1 LAP
67,15,11,1:22.407,82.407,1 LAP
67,16,27,1:22.142,82.142,1 LAP
67,17,26,1:22.938,82.938,1 LAP
67,18,20,1:22.882,82.882,1 LAP
67,19,3,1:22.958,82.958,1 LAP
68,1,44,1:20.573,80.573,
68,2,88,1:24.275,84.275,3 LAPS
68,3,33,1:39.646,99.646,24.413
68,4,55,1:21.518,81.518,1 LAP
68,5,10,1:21.270,81.27,1 LAP
68,6,7,1:21.016,81.016,1 LAP
68,7,77,1:20.958,80.958,1 LAP
68,8,4,1:21.236,81.236,1 LAP
68,9,63,1:22.386,82.386,2 LAPS
68,10,18,1:22.179,82.179,2 LAPS
68,11,5,1:20.605,80.605,61.959
68,12,16,1:23.287,83.287,64.140
68,13,99,1:24.030,84.03,2 LAPS
68,14,23,1:21.195,81.195,1 LAP
68,15,11,1:22.429,82.429,1 LAP
68,16,27,1:22.386,82.386,1 LAP
68,17,20,1:21.008,81.008,1 LAP
68,18,3,1:21.294,81.294,1 LAP
69,1,44,1:21.475,81.475,
69,2,26,1:27.725,87.725,2 LAPS
69,3,88,1:24.206,84.206,3 LAPS
69,4,33,1:17.103,77.103,20.041
69,5,55,1:21.315,81.315,1 LAP
69,6,10,1:21.396,81.396,1 LAP
69,7,7,1:21.137,81.137,1 LAP
69,8,77,1:21.064,81.064,1 LAP
69,9,4,1:21.259,81.259,1 LAP
69,10,63,1:22.462,82.462,2 LAPS
69,11,18,1:22.521,82.521,2 LAPS
69,12,5,1:20.712,80.712,61.196
69,13,16,1:21.458,81.458,64.123
69,14,23,1:21.364,81.364,1 LAP
69,15,99,1:25.289,85.289,2 LAPS
69,16,11,1:22.455,82.455,1 LAP
69,17,27,1:22.239,82.239,1 LAP
69,18,20,1:21.173,81.173,1 LAP
69,19,3,1:21.670,81.67,1 LAP
70,1,44,1:21.682,81.682,
70,2,26,1:24.521,84.521,2 LAPS
70,3,88,1:23.609,83.609,3 LAPS
70,4,33,1:19.437,79.437,17.796
70,5,55,1:21.219,81.219,1 LAP
70,6,10,1:21.263,81.263,1 LAP
70,7,7,1:21.394,81.394,1 LAP
