lap_no,position,car_no,lap_time,lap_time_sec,gap
12,2,44,1:49.078,109.078,1.060
12,3,5,1:49.067,109.067,2.340
12,4,33,1:49.162,109.162,3.234
12,5,77,1:49.568,109.568,4.499
12,6,23,1:49.529,109.529,5.352
12,7,4,1:49.593,109.593,8.298
12,8,99,1:49.509,109.509,10.476
12,9,20,1:49.751,109.751,13.594
12,10,10,1:49.429,109.429,14.557
12,11,7,1:50.189,110.189,16.306
12,12,3,1:48.291,108.291,18.060
12,13,18,1:49.121,109.121,20.553
12,14,11,1:50.165,110.165,24.733
12,15,8,1:51.095,111.095,27.555
12,16,27,1:50.933,110.933,28.231
12,17,26,1:57.824,117.824,PIT
12,18,88,1:50.917,110.917,36.959
12,19,55,1:50.535,110.535,1 LAP
12,20,63,1:49.074,109.074,58.559
13,1,16,1:49.400,109.4,
13,2,44,1:49.147,109.147,0.807
13,3,5,1:49.185,109.185,2.125
13,4,33,1:49.300,109.3,3.134
13,5,77,1:49.179,109.179,4.278
13,6,23,1:49.268,109.268,5.220
13,7,4,1:49.474,109.474,8.372
13,8,99,1:49.414,109.414,10.490
13,9,20,1:49.516,109.516,13.710
13,10,10,1:49.994,109.994,15.151
13,11,7,1:49.142,109.142,16.048
13,12,3,1:48.633,108.633,17.293
13,13,18,1:48.850,108.85,20.003
13,14,8,1:49.685,109.685,27.840
13,15,27,1:49.888,109.888,28.719
13,16,11,1:55.228,115.228,PIT
13,17,55,1:49.322,109.322,1 LAP
13,18,88,1:53.237,113.237,40.796
13,19,26,2:07.026,127.026,51.076
13,20,63,1:48.843,108.843,58.002
14,1,16,1:49.355,109.355,
14,2,44,1:49.177,109.177,0.629
14,3,5,1:49.409,109.409,2.179
14,4,33,1:49.357,109.357,3.136
14,5,77,1:49.236,109.236,4.159
14,6,23,1:49.563,109.563,5.428
14,7,4,1:48.892,108.892,7.909
14,8,99,1:49.425,109.425,10.560
14,9,20,1:49.439,109.439,13.794
14,10,10,1:49.375,109.375,15.171
14,11,7,1:49.521,109.521,16.214
14,12,3,1:49.279,109.279,17.217
14,13,18,1:48.726,108.726,19.374
14,14,8,1:49.631,109.631,28.116
14,15,27,1:49.500,109.5,28.864
14,16,55,1:48.672,108.672,1 LAP
14,17,88,1:50.885,110.885,42.326
14,18,11,2:06.476,126.476,47.682
14,19,26,1:47.419,107.419,49.140
14,20,63,1:49.178,109.178,57.825
15,1,16,1:48.754,108.754,
15,2,44,1:49.087,109.087,0.962
15,3,5,1:49.217,109.217,2.642
15,4,33,1:49.037,109.037,3.419
15,5,77,1:49.107,109.107,4.512
15,6,23,1:48.851,108.851,5.525
15,7,4,1:48.806,108.806,7.961
15,8,99,1:49.171,109.171,10.977
15,9,20,1:49.409,109.409,14.449
15,10,10,1:49.493,109.493,15.910
15,11,3,1:49.707,109.707,18.170
15,12,18,1:49.029,109.029,19.649
15,13,7,1:57.122,117.122,PIT
15,14,8,1:49.592,109.592,28.954
15,15,27,1:49.536,109.536,29.646
15,16,55,1:48.596,108.596,1 LAP
15,17,88,1:50.382,110.382,43.954
15,18,11,1:46.683,106.683,45.611
15,19,26,1:47.306,107.306,47.692
15,20,63,1:49.207,109.207,58.278
16,1,16,1:48.303,108.303,
16,2,44,1:49.230,109.23,1.889
16,3,5,1:49.049,109.049,3.388
16,4,33,1:49.237,109.237,4.353
16,5,77,1:49.063,109.063,5.272
16,6,23,1:49.305,109.305,6.527
16,7,4,1:48.943,108.943,8.601
16,8,99,1:49.218,109.218,11.892
16,9,20,1:49.421,109.421,15.567
16,10,10,1:48.961,108.961,16.568
16,11,3,1:48.106,108.106,17.973
16,12,18,1:48.589,108.589,19.935
16,13,8,1:49.265,109.265,29.916
16,14,27,1:49.409,109.409,30.752
16,15,55,1:48.484,108.484,1 LAP
16,16,88,1:52.097,112.097,47.748
16,17,7,2:11.933,131.933,48.212
16,18,11,1:51.518,111.518,48.826
16,19,26,1:50.032,110.032,49.421
16,20,63,1:49.021,109.021,58.996
17,1,16,1:47.825,107.825,
17,2,44,1:47.428,107.428,1.492
17,3,5,1:48.309,108.309,3.872
17,4,33,1:48.466,108.466,4.994
17,5,77,1:49.179,109.179,6.626
17,6,23,1:49.224,109.224,7.926
17,7,4,1:49.567,109.567,10.343
17,8,99,1:48.968,108.968,13.035
17,9,20,1:49.451,109.451,17.193
17,10,10,1:49.264,109.264,18.007
17,11,3,1:48.687,108.687,18.835
17,12,18,1:48.501,108.501,20.611
17,13,8,1:49.829,109.829,31.920
17,14,27,1:49.572,109.572,32.499
17,15,55,1:48.545,108.545,1 LAP
17,16,7,1:47.370,107.37,47.757
17,17,11,1:52.141,112.141,53.142
17,18,26,1:52.800,112.8,54.396
17,19,88,1:55.863,115.863,55.786
17,20,63,1:50.176,110.176,61.347
18,1,16,1:49.011,109.011,
18,2,44,1:48.573,108.573,1.054
18,3,5,1:48.716,108.716,3.577
18,4,33,1:49.640,109.64,5.623
18,5,77,1:48.889,108.889,6.504
18,6,23,1:49.606,109.606,8.521
18,7,4,1:49.360,109.36,10.692
18,8,99,1:49.296,109.296,13.320
18,9,10,1:49.805,109.805,18.801
18,10,3,1:49.770,109.77,19.594
18,11,18,1:49.164,109.164,20.764
18,12,20,1:57.267,117.267,PIT
18,13,8,1:51.333,111.333,34.242
18,14,27,1:51.310,111.31,34.798
18,15,55,1:48.938,108.938,1 LAP
18,16,7,1:47.062,107.062,45.808
18,17,11,1:48.218,108.218,52.349
18,18,26,1:49.037,109.037,54.422
18,19,88,1:52.115,112.115,58.890
18,20,63,1:49.899,109.899,62.235
19,1,16,1:49.610,109.61,
19,2,44,1:49.348,109.348,0.792
19,3,77,1:50.591,110.591,7.485
19,4,23,1:49.985,109.985,8.896
19,5,4,1:49.470,109.47,10.552
19,6,5,1:56.992,116.992,PIT
19,7,99,1:49.394,109.394,13.104
19,8,33,1:58.383,118.383,PIT
19,9,10,1:47.417,107.417,16.608
19,10,3,1:48.015,108.015,17.999
19,11,18,1:48.620,108.62,19.774
19,12,27,1:48.190,108.19,33.378
19,13,8,1:51.779,111.779,36.411
19,14,55,1:49.927,109.927,1 LAP
19,15,20,2:07.821,127.821,43.660
19,16,7,1:48.789,108.789,44.987
19,17,11,1:47.314,107.314,50.053
19,18,26,1:48.006,108.006,52.818
19,19,88,1:51.135,111.135,60.415
19,20,63,1:49.842,109.842,62.467
20,1,44,1:48.943,108.943,
20,2,77,1:47.432,107.432,5.182
20,3,16,1:57.053,117.053,PIT
20,4,99,1:49.300,109.3,12.669
20,5,10,1:48.929,108.929,15.802
20,6,23,1:57.257,117.257,PIT
20,7,3,1:48.722,108.722,16.986
20,8,4,1:57.538,117.538,PIT
20,9,18,1:48.463,108.463,18.502
20,10,5,2:06.109,126.109,27.333
20,11,33,2:06.460,126.46,31.121
20,12,27,1:49.360,109.36,33.003
20,13,8,1:50.152,110.152,36.828
20,14,55,1:51.128,111.128,1 LAP
20,15,20,1:47.459,107.459,41.384
20,16,7,1:47.822,107.822,43.074
20,17,11,1:46.846,106.846,47.164
20,18,26,1:47.447,107.447,50.530
20,19,88,1:51.245,111.245,61.925
20,20,63,1:50.302,110.302,63.034
21,1,44,1:47.085,107.085,
21,2,77,1:47.638,107.638,5.735
21,3,99,1:49.204,109.204,14.788
21,4,10,1:47.882,107.882,16.599
21,5,3,1:48.025,108.025,17.926
21,6,18,1:48.320,108.32,19.737
21,7,5,1:45.453,105.453,25.701
21,8,16,2:07.019,127.019,27.252
21,9,33,1:45.881,105.881,29.917
21,10,27,1:48.201,108.201,34.119
21,11,23,2:06.361,126.361,35.694
21,12,8,1:50.181,110.181,39.924
21,13,4,2:09.272,129.272,40.542
21,14,20,1:48.941,108.941,43.240
21,15,7,1:48.858,108.858,44.847
21,16,55,1:55.225,115.225,1 LAP
21,17,11,1:48.101,108.101,48.180
21,18,26,1:47.409,107.409,50.854
21,19,63,1:51.458,111.458,67.407
21,20,88,1:59.200,119.2,PIT
22,1,44,1:47.306,107.306,
22,2,77,1:55.530,115.53,PIT
22,3,99,1:49.006,109.006,16.488
22,4,10,1:48.303,108.303,17.596
22,5,3,1:48.391,108.391,19.011
22,6,18,1:48.224,108.224,20.655
22,7,5,1:47.000,107.0,25.395
22,8,16,1:46.564,106.564,26.510
22,9,33,1:45.659,105.659,28.270
22,10,27,1:47.328,107.328,34.141
22,11,23,1:46.649,106.649,35.037
22,12,4,1:46.952,106.952,40.188
22,13,20,1:48.723,108.723,44.657
22,14,8,1:54.177,114.177,46.795
22,15,7,1:49.801,109.801,47.342
22,16,11,1:48.306,108.306,49.180
22,17,26,1:47.740,107.74,51.288
22,18,55,1:56.710,116.71,1 LAP
22,19,63,1:49.519,109.519,69.620
22,20,88,2:09.620,129.62,96.354
23,1,44,1:47.969,107.969,
23,2,99,1:48.768,108.768,17.287
23,3,10,1:49.191,109.191,18.818
23,4,3,1:48.679,108.679,19.721
23,5,18,1:48.645,108.645,21.331
23,6,5,1:47.220,107.22,24.646
23,7,16,1:46.975,106.975,25.516
23,8,33,1:46.576,106.576,26.877
23,9,77,2:07.381,127.381,33.371
23,10,23,1:47.639,107.639,34.707
23,11,27,1:50.671,110.671,36.843
23,12,4,1:47.329,107.329,39.548
23,13,20,1:47.934,107.934,44.622
23,14,7,1:48.050,108.05,47.423
23,15,11,1:50.985,110.985,52.196
23,16,26,1:49.479,109.479,52.798
23,17,55,1:48.317,108.317,1 LAP
23,18,8,2:00.493,120.493,PIT
23,19,63,1:49.233,109.233,70.884
23,20,88,1:47.715,107.715,96.100
24,1,44,1:48.831,108.831,
24,2,99,1:48.450,108.45,16.906
24,3,10,1:48.480,108.48,18.467
24,4,3,1:48.567,108.567,19.457
24,5,18,1:48.637,108.637,21.137
24,6,5,1:47.189,107.189,23.004
24,7,16,1:47.472,107.472,24.157
24,8,33,1:47.188,107.188,25.234
24,9,77,1:45.290,105.29,29.830
24,10,23,1:46.214,106.214,32.090
24,11,27,1:47.648,107.648,35.660
24,12,4,1:46.780,106.78,37.497
24,13,20,1:47.615,107.615,43.406
24,14,7,1:47.426,107.426,46.018
24,15,11,1:47.649,107.649,51.014
24,16,26,1:48.143,108.143,52.110
24,17,55,1:48.953,108.953,1 LAP
24,18,63,1:48.944,108.944,70.997
24,19,8,2:10.044,130.044,80.532
24,20,88,1:48.564,108.564,95.833
25,1,44,1:49.181,109.181,
25,2,99,1:48.570,108.57,16.295
25,3,10,1:48.558,108.558,17.844
25,4,3,1:48.634,108.634,18.910
25,5,18,1:48.349,108.349,20.305
25,6,5,1:47.556,107.556,21.379
25,7,16,1:47.892,107.892,22.868
25,8,33,1:47.649,107.649,23.702
25,9,77,1:48.519,108.519,29.168
25,10,23,1:46.922,106.922,29.831
25,11,27,1:47.695,107.695,34.174
25,12,4,1:46.961,106.961,35.277
25,13,20,1:47.684,107.684,41.909
25,14,7,1:47.337,107.337,44.174
25,15,11,1:47.415,107.415,49.248
25,16,26,1:47.587,107.587,50.516
25,17,55,1:48.769,108.769,1 LAP
25,18,63,1:48.993,108.993,70.809
25,19,8,1:47.058,107.058,78.409
25,20,88,1:48.700,108.7,95.352
26,1,44,1:57.640,117.64,PIT
26,2,99,1:48.526,108.526,7.181
26,3,10,1:48.628,108.628,8.832
26,4,3,1:48.918,108.918,10.188
26,5,18,1:48.554,108.554,11.219
26,6,5,1:48.133,108.133,11.872
26,7,16,1:47.810,107.81,13.038
26,8,33,1:47.771,107.771,13.833
26,9,77,1:48.676,108.676,20.204
26,10,23,1:48.646,108.646,20.837
26,11,27,1:47.738,107.738,24.272
26,12,4,1:47.469,107.469,25.106
26,13,20,1:47.638,107.638,31.907
26,14,7,1:47.194,107.194,33.728
26,15,11,1:47.598,107.598,39.206
26,16,26,1:47.445,107.445,40.321
26,17,55,1:48.517,108.517,1 LAP
26,18,63,1:49.111,109.111,62.280
26,19,8,1:46.965,106.965,67.734
26,20,88,1:48.630,108.63,86.342
27,1,99,1:48.795,108.795,
27,2,10,1:48.483,108.483,1.339
27,3,3,1:48.416,108.416,2.628
27,4,5,1:47.812,107.812,3.708
27,5,18,1:49.974,109.974,5.217
27,6,16,1:48.671,108.671,5.733
27,7,33,1:48.627,108.627,6.484
27,8,44,2:07.490,127.49,11.514
27,9,77,1:48.274,108.274,12.502
27,10,23,1:49.473,109.473,14.334
27,11,27,1:48.413,108.413,16.709
27,12,4,1:48.326,108.326,17.456
27,13,20,1:47.437,107.437,23.368
27,14,7,1:48.092,108.092,25.844
27,15,11,1:47.549,107.549,30.779
27,16,26,1:47.569,107.569,31.914
27,17,55,1:48.535,108.535,1 LAP
27,18,63,1:48.563,108.563,54.867
27,19,8,1:47.060,107.06,58.818
27,20,88,1:48.617,108.617,78.983
28,1,99,1:48.610,108.61,
28,2,10,1:48.379,108.379,1.108
28,3,3,1:48.508,108.508,2.526
28,4,5,1:47.851,107.851,2.949
28,5,18,1:48.733,108.733,5.340
28,6,16,1:49.033,109.033,6.156
28,7,33,1:49.156,109.156,7.030
28,8,44,1:48.315,108.315,11.219
28,9,77,1:48.329,108.329,12.221
28,10,23,1:47.400,107.4,13.124
28,11,27,1:48.069,108.069,16.168
28,12,4,1:48.618,108.618,17.464
28,13,20,1:47.750,107.75,22.508
28,14,7,1:47.514,107.514,24.748
28,15,11,1:47.522,107.522,29.691
28,16,26,1:48.018,108.018,31.322
28,17,55,1:48.735,108.735,1 LAP
28,18,63,1:48.642,108.642,54.899
28,19,8,1:47.210,107.21,57.418
28,20,88,1:48.543,108.543,78.916
29,1,99,1:48.780,108.78,
29,2,10,1:48.653,108.653,0.981
29,3,5,1:47.432,107.432,1.601
29,4,3,1:50.207,110.207,3.953
29,5,16,1:47.554,107.554,4.930
29,6,18,1:49.937,109.937,6.497
29,7,33,1:48.874,108.874,7.124
29,8,44,1:47.750,107.75,10.189
29,9,77,1:47.734,107.734,11.175
29,10,23,1:48.141,108.141,12.485
29,11,27,1:48.175,108.175,15.563
29,12,4,1:47.717,107.717,16.401
29,13,20,1:47.662,107.662,21.390
29,14,7,1:47.462,107.462,23.430
29,15,11,1:47.827,107.827,28.738
29,16,26,1:47.080,107.08,29.622
29,17,55,1:49.089,109.089,1 LAP
29,18,63,1:48.285,108.285,54.404
29,19,8,1:47.330,107.33,55.968
29,20,88,1:48.188,108.188,78.324
30,1,99,1:49.216,109.216,
30,2,5,1:48.126,108.126,0.511
30,3,10,1:50.558,110.558,2.323
30,4,3,1:48.710,108.71,3.447
30,5,16,1:48.331,108.331,4.045
30,6,33,1:47.479,107.479,5.387
30,7,18,1:50.299,110.299,7.580
30,8,44,1:47.364,107.364,8.337
30,9,77,1:47.676,107.676,9.635
30,10,23,1:47.691,107.691,10.960
30,11,27,1:48.233,108.233,14.580
30,12,4,1:48.376,108.376,15.561
30,13,20,1:47.593,107.593,19.767
30,14,7,1:48.005,108.005,22.219
30,15,11,1:47.433,107.433,26.955
30,16,26,1:48.213,108.213,28.619
30,17,55,1:49.511,109.511,1 LAP
30,18,63,1:49.226,109.226,54.414
30,19,8,1:48.383,108.383,55.135
30,20,88,1:47.782,107.782,76.890
31,1,5,1:47.668,107.668,
31,2,99,1:50.675,110.675,2.496
31,3,10,1:49.431,109.431,3.575
31,4,16,1:48.220,108.22,4.086
31,5,33,1:48.405,108.405,5.613
31,6,3,1:51.705,111.705,6.973
31,7,44,1:48.815,108.815,8.973
31,8,77,1:48.370,108.37,9.826
31,9,23,1:48.009,108.009,10.790
31,10,27,1:48.770,108.77,15.171
31,11,18,1:56.866,116.866,PIT
31,12,4,1:49.273,109.273,16.655
31,13,20,1:47.794,107.794,19.382
31,14,7,1:47.536,107.536,21.576
31,15,11,1:47.876,107.876,26.652
31,16,26,1:47.646,107.646,28.086
31,17,55,1:48.968,108.968,1 LAP
31,18,63,1:49.602,109.602,55.837
31,19,8,1:49.706,109.706,56.662
31,20,88,1:48.323,108.323,77.034
32,1,5,1:46.868,106.868,
32,2,99,1:49.749,109.749,5.377
32,3,16,1:48.534,108.534,5.752
32,4,33,1:48.095,108.095,6.840
32,5,3,1:49.013,109.013,9.118
32,6,44,1:47.345,107.345,9.450
32,7,77,1:47.886,107.886,10.844
32,8,23,1:48.331,108.331,12.253
32,9,10,1:58.850,118.85,PIT
32,10,27,1:48.849,108.849,17.152
32,11,4,1:49.010,109.01,18.797
32,12,20,1:48.386,108.386,20.900
32,13,7,1:47.968,107.968,22.676
32,14,11,1:47.705,107.705,27.489
32,15,26,1:47.975,107.975,29.193
32,16,18,2:06.488,126.488,35.887
32,17,55,1:49.016,109.016,1 LAP
32,18,63,1:49.192,109.192,58.161
32,19,8,1:49.051,109.051,58.845
32,20,88,1:48.662,108.662,78.828
33,1,5,1:46.410,106.41,
33,2,16,1:46.678,106.678,6.020
33,3,33,1:48.368,108.368,8.798
33,4,44,1:49.723,109.723,12.763
33,5,99,1:55.969,115.969,14.936
33,6,77,1:50.776,110.776,15.210
33,7,23,1:49.981,109.981,15.824
33,8,3,1:54.035,114.035,16.743
33,9,27,1:48.891,108.891,19.633
33,10,4,1:47.867,107.867,20.254
33,11,20,1:48.315,108.315,22.805
33,12,7,1:48.000,108.0,24.266
33,13,11,1:47.719,107.719,28.798
33,14,26,1:47.131,107.131,29.914
33,15,18,1:46.699,106.699,36.176
33,16,10,2:09.000,129.0,38.147
33,17,55,1:49.251,109.251,1 LAP
33,18,63,1:48.967,108.967,60.718
33,19,8,1:49.273,109.273,61.708
33,20,88,1:48.880,108.88,81.298
34,1,5,1:45.993,105.993,
34,2,16,1:45.250,105.25,5.277
34,3,33,1:45.929,105.929,8.734
34,4,44,1:47.774,107.774,14.544
34,5,77,1:49.092,109.092,18.309
34,6,23,1:49.999,109.999,19.830
34,7,27,1:50.773,110.773,24.413
34,8,4,1:51.454,111.454,25.715
34,9,20,1:52.311,112.311,29.123
34,10,7,1:51.455,111.455,29.728
34,11,11,1:49.050,109.05,31.855
34,12,26,1:48.810,108.81,32.731
34,13,99,2:07.475,127.475,PIT
34,14,18,1:47.184,107.184,37.367
34,15,10,1:46.004,106.004,38.158
34,16,55,1:50.057,110.057,1 LAP
34,17,3,2:29.217,149.217,PIT
34,18,63,1:48.733,108.733,63.458
34,19,8,1:48.614,108.614,64.329
34,20,88,1:48.770,108.77,84.075
35,1,5,1:45.766,105.766,
35,2,16,1:45.054,105.054,4.565
35,3,33,1:45.253,105.253,8.221
35,4,44,1:45.495,105.495,14.273
35,5,77,1:47.130,107.13,19.673
35,6,23,1:47.333,107.333,21.397
35,7,27,1:49.218,109.218,27.865
35,8,4,1:49.563,109.563,29.512
35,9,20,1:48.510,108.51,31.867
35,10,7,1:48.992,108.992,32.954
35,11,11,1:48.678,108.678,34.767
35,12,26,1:48.542,108.542,35.507
35,13,18,1:47.114,107.114,38.715
35,14,10,1:47.389,107.389,39.781
35,15,55,1:50.864,110.864,1 LAP
35,16,99,2:08.582,128.582,59.234
35,17,8,1:59.645,119.645,PIT
35,18,3,2:13.316,133.316,87.517
35,19,88,1:56.092,116.092,94.401
36,1,5,1:59.337,119.337,
