lap_no,position,car_no,lap_time,lap_time_sec,gap
23,4,20,1:11.247,71.247,1 LAP
23,5,88,1:13.306,73.306,1 LAP
23,6,77,1:09.131,69.131,19.387
23,7,4,1:10.145,70.145,23.453
23,8,5,1:10.018,70.018,28.468
23,9,10,1:11.084,71.084,29.004
23,10,7,1:13.870,73.87,PIT
23,11,99,1:10.623,70.623,30.995
23,12,11,1:10.767,70.767,32.437
23,13,27,1:10.454,70.454,34.382
23,14,18,1:10.761,70.761,36.528
23,15,55,1:10.113,70.113,38.036
23,16,3,1:12.109,72.109,39.395
23,17,23,1:10.399,70.399,44.082
23,18,8,1:10.959,70.959,49.880
23,19,26,1:10.847,70.847,56.222
23,20,63,1:11.272,71.272,60.679
24,1,44,1:09.266,69.266,
24,2,33,1:09.160,69.16,7.987
24,3,16,1:08.962,68.962,15.489
24,4,77,1:09.520,69.52,19.641
24,5,20,1:13.014,73.014,1 LAP
24,6,88,1:13.124,73.124,1 LAP
24,7,4,1:10.374,70.374,24.561
24,8,5,1:08.851,68.851,28.053
24,9,10,1:10.257,70.257,29.995
24,10,11,1:10.650,70.65,33.821
24,11,27,1:10.585,70.585,35.701
24,12,99,1:14.245,74.245,PIT
24,13,18,1:10.806,70.806,38.068
24,14,55,1:10.604,70.604,39.374
24,15,3,1:11.026,71.026,41.155
24,16,23,1:10.446,70.446,45.262
24,17,7,1:27.740,87.74,49.251
24,18,8,1:10.985,70.985,51.599
24,19,26,1:10.907,70.907,57.863
24,20,63,1:11.128,71.128,62.541
25,1,44,1:09.493,69.493,
25,2,33,1:09.266,69.266,7.760
25,3,16,1:09.028,69.028,15.024
25,4,77,1:09.477,69.477,19.625
25,5,20,1:10.794,70.794,1 LAP
25,6,88,1:12.162,72.162,1 LAP
25,7,5,1:08.919,68.919,27.479
25,8,4,1:14.828,74.828,PIT
25,9,10,1:13.558,73.558,PIT
25,10,11,1:10.015,70.015,34.343
25,11,27,1:10.655,70.655,36.863
25,12,55,1:10.570,70.57,40.451
25,13,3,1:10.573,70.573,42.235
25,14,18,1:14.253,74.253,PIT
25,15,23,1:10.621,70.621,46.390
25,16,7,1:10.472,70.472,50.230
25,17,8,1:10.757,70.757,52.863
25,18,99,1:26.842,86.842,53.323
25,19,26,1:10.832,70.832,59.202
25,20,63,1:11.133,71.133,64.181
26,1,44,1:09.215,69.215,
26,2,33,1:09.229,69.229,7.774
26,3,16,1:09.008,69.008,14.817
26,4,77,1:09.251,69.251,19.661
26,5,20,1:10.382,70.382,1 LAP
26,6,5,1:08.915,68.915,27.179
26,7,88,1:13.016,73.016,1 LAP
26,8,11,1:10.351,70.351,35.479
26,9,27,1:13.380,73.38,PIT
26,10,55,1:09.833,69.833,41.069
26,11,3,1:10.435,70.435,43.455
26,12,23,1:10.557,70.557,47.732
26,13,4,1:27.759,87.759,48.440
26,14,7,1:10.204,70.204,51.219
26,15,10,1:27.981,87.981,52.826
26,16,99,1:09.852,69.852,53.960
26,17,8,1:11.941,71.941,55.589
26,18,26,1:10.562,70.562,60.549
26,19,18,1:27.484,87.484,61.097
26,20,63,1:11.062,71.062,66.028
27,1,44,1:09.800,69.8,
27,2,33,1:09.144,69.144,7.118
27,3,16,1:09.574,69.574,14.591
27,4,77,1:09.265,69.265,19.126
27,5,20,1:11.909,71.909,1 LAP
27,6,5,1:08.975,68.975,26.354
27,7,88,1:11.442,71.442,1 LAP
27,8,11,1:10.149,70.149,35.828
27,9,55,1:10.075,70.075,41.344
27,10,3,1:10.373,70.373,44.028
27,11,4,1:09.593,69.593,48.233
27,12,23,1:11.263,71.263,49.195
27,13,7,1:10.197,70.197,51.616
27,14,10,1:09.447,69.447,52.473
27,15,99,1:10.207,70.207,54.367
27,16,8,1:10.809,70.809,56.598
27,17,27,1:27.105,87.105,58.333
27,18,18,1:09.768,69.768,61.065
27,19,26,1:11.725,71.725,62.474
28,1,44,1:10.238,70.238,
28,2,63,1:14.163,74.163,PIT
28,3,33,1:09.148,69.148,6.028
28,4,16,1:09.071,69.071,13.424
28,5,77,1:08.984,68.984,17.872
28,6,5,1:08.847,68.847,24.963
28,7,20,1:11.696,71.696,1 LAP
28,8,88,1:11.187,71.187,1 LAP
28,9,11,1:14.049,74.049,PIT
28,10,55,1:09.952,69.952,41.058
28,11,3,1:10.222,70.222,44.012
28,12,4,1:10.006,70.006,48.001
28,13,23,1:10.621,70.621,49.578
28,14,7,1:09.568,69.568,50.946
28,15,10,1:09.425,69.425,51.660
28,16,99,1:09.863,69.863,53.992
28,17,8,1:10.969,70.969,57.329
28,18,27,1:10.022,70.022,58.117
28,19,18,1:10.187,70.187,61.014
28,20,26,1:11.248,71.248,63.484
29,1,44,1:09.963,69.963,
29,2,33,1:09.350,69.35,5.415
29,3,16,1:09.276,69.276,12.737
29,4,77,1:09.190,69.19,17.099
29,5,63,1:29.100,89.1,1 LAP
29,6,5,1:08.750,68.75,23.750
29,7,20,1:10.887,70.887,1 LAP
29,8,88,1:11.443,71.443,1 LAP
29,9,55,1:09.925,69.925,41.020
29,10,3,1:10.270,70.27,44.319
29,11,4,1:09.941,69.941,47.979
29,12,23,1:10.765,70.765,50.380
29,13,7,1:09.920,69.92,50.903
29,14,10,1:09.768,69.768,51.465
29,15,99,1:10.112,70.112,54.141
29,16,11,1:27.488,87.488,57.164
29,17,27,1:10.219,70.219,58.373
29,18,8,1:12.055,72.055,59.421
29,19,18,1:10.222,70.222,61.273
29,20,26,1:11.033,71.033,64.554
30,1,44,1:13.641,73.641,PIT
30,2,33,1:09.468,69.468,1.242
30,3,16,1:09.195,69.195,8.291
30,4,77,1:09.217,69.217,12.675
30,5,63,1:09.974,69.974,1 LAP
30,6,5,1:08.345,68.345,18.454
30,7,20,1:10.286,70.286,1 LAP
30,8,88,1:11.235,71.235,1 LAP
30,9,55,1:09.595,69.595,36.974
30,10,3,1:10.107,70.107,40.785
30,11,4,1:09.926,69.926,44.264
30,12,7,1:09.461,69.461,46.723
30,13,10,1:09.655,69.655,47.479
30,14,23,1:11.837,71.837,48.576
30,15,99,1:09.842,69.842,50.342
30,16,11,1:10.032,70.032,53.555
30,17,27,1:10.077,70.077,54.809
30,18,8,1:10.709,70.709,56.489
30,19,18,1:09.879,69.879,57.511
30,20,26,1:11.157,71.157,62.070
31,1,33,1:12.701,72.701,PIT
31,2,16,1:09.029,69.029,3.377
31,3,77,1:08.947,68.947,7.679
31,4,63,1:10.079,70.079,1 LAP
31,5,5,1:08.625,68.625,13.136
31,6,44,1:35.141,95.141,21.198
31,7,20,1:11.866,71.866,1 LAP
31,8,88,1:11.421,71.421,1 LAP
31,9,55,1:09.844,69.844,32.875
31,10,3,1:10.023,70.023,36.865
31,11,4,1:09.907,69.907,40.228
31,12,7,1:09.808,69.808,42.588
31,13,10,1:09.723,69.723,43.259
31,14,23,1:10.579,70.579,45.212
31,15,99,1:10.161,70.161,46.560
31,16,11,1:09.693,69.693,49.305
31,17,27,1:09.843,69.843,50.709
31,18,18,1:09.598,69.598,53.166
31,19,8,1:12.520,72.52,55.066
31,20,26,1:11.086,71.086,59.213
32,1,16,1:09.230,69.23,
32,2,77,1:08.986,68.986,4.058
32,3,5,1:08.913,68.913,9.442
32,4,63,1:11.954,71.954,1 LAP
32,5,33,1:25.521,85.521,12.914
32,6,44,1:09.154,69.154,17.745
32,7,20,1:10.634,70.634,1 LAP
32,8,88,1:11.420,71.42,1 LAP
32,9,55,1:09.944,69.944,30.212
32,10,3,1:10.021,70.021,34.279
32,11,4,1:09.569,69.569,37.190
32,12,10,1:09.408,69.408,40.060
32,13,7,1:11.225,71.225,41.206
32,14,23,1:10.663,70.663,43.268
32,15,99,1:10.113,70.113,44.066
32,16,11,1:09.539,69.539,46.237
32,17,27,1:09.762,69.762,47.864
32,18,18,1:09.852,69.852,50.411
32,19,8,1:11.450,71.45,53.909
32,20,26,1:14.081,74.081,PIT
33,1,16,1:08.880,68.88,
33,2,77,1:08.955,68.955,4.133
33,3,5,1:08.660,68.66,9.222
33,4,33,1:08.783,68.783,12.817
33,5,63,1:12.231,72.231,1 LAP
33,6,44,1:09.781,69.781,18.646
33,7,20,1:10.435,70.435,1 LAP
33,8,88,1:11.545,71.545,1 LAP
33,9,55,1:10.204,70.204,31.536
33,10,3,1:10.245,70.245,35.644
33,11,4,1:09.836,69.836,38.146
33,12,10,1:09.632,69.632,40.812
33,13,7,1:10.228,70.228,42.554
33,14,99,1:09.800,69.8,44.986
33,15,23,1:11.615,71.615,46.003
33,16,11,1:09.980,69.98,47.337
33,17,27,1:10.028,70.028,49.012
33,18,18,1:09.860,69.86,51.391
33,19,8,1:11.281,71.281,56.310
34,1,16,1:08.820,68.82,
34,2,77,1:08.843,68.843,4.156
34,3,5,1:08.830,68.83,9.232
34,4,33,1:08.717,68.717,12.714
34,5,26,1:31.541,91.541,1 LAP
34,6,63,1:10.661,70.661,1 LAP
34,7,44,1:09.714,69.714,19.540
34,8,20,1:10.281,70.281,1 LAP
34,9,88,1:11.649,71.649,1 LAP
34,10,55,1:10.435,70.435,33.151
34,11,3,1:10.217,70.217,37.041
34,12,4,1:09.823,69.823,39.149
34,13,10,1:09.261,69.261,41.253
34,14,7,1:10.048,70.048,43.782
34,15,99,1:10.191,70.191,46.357
34,16,23,1:10.562,70.562,47.745
34,17,11,1:10.084,70.084,48.601
34,18,27,1:10.132,70.132,50.324
34,19,18,1:09.742,69.742,52.313
34,20,8,1:14.750,74.75,PIT
35,1,16,1:08.344,68.344,
35,2,77,1:08.716,68.716,4.528
35,3,5,1:08.749,68.749,9.637
35,4,33,1:08.709,68.709,13.079
35,5,26,1:09.508,69.508,1 LAP
35,6,63,1:10.456,70.456,1 LAP
35,7,44,1:09.361,69.361,20.557
35,8,20,1:10.453,70.453,1 LAP
35,9,55,1:09.911,69.911,34.718
35,10,88,1:12.608,72.608,1 LAP
35,11,3,1:10.281,70.281,38.978
35,12,4,1:09.824,69.824,40.629
35,13,10,1:09.355,69.355,42.264
35,14,7,1:10.233,70.233,45.671
35,15,99,1:10.177,70.177,48.190
35,16,11,1:09.441,69.441,49.698
35,17,27,1:09.893,69.893,51.873
35,18,18,1:09.738,69.738,53.707
35,19,23,1:14.995,74.995,PIT
36,1,16,1:08.634,68.634,
36,2,77,1:09.045,69.045,4.939
