lap_no,position,car_no,lap_time,lap_time_sec,gap
13,6,55,1:35.863,95.863,7.064
13,7,26,1:35.650,95.65,8.906
13,8,23,1:35.439,95.439,10.291
13,9,8,1:35.523,95.523,12.099
13,10,4,1:34.978,94.978,13.016
13,11,18,1:35.442,95.442,14.634
13,12,7,1:35.634,95.634,15.693
13,13,3,1:34.602,94.602,16.354
13,14,20,1:34.765,94.765,17.405
13,15,88,1:34.944,94.944,18.570
13,16,99,1:34.965,94.965,19.308
13,17,11,1:28.950,88.95,21.066
13,18,27,1:28.606,88.606,22.432
13,19,63,1:29.225,89.225,24.279
13,20,16,1:22.646,82.646,36.190
14,1,44,1:58.037,118.037,
14,2,33,1:57.879,117.879,0.864
14,3,5,1:56.039,116.039,1.500
14,4,77,1:55.774,115.774,2.081
14,5,10,1:54.640,114.64,2.668
14,6,55,1:54.506,114.506,3.533
14,7,26,1:53.802,113.802,4.671
14,8,23,1:52.848,112.848,5.102
14,9,8,1:51.790,111.79,5.852
14,10,4,1:51.392,111.392,6.371
14,11,18,1:50.517,110.517,7.114
14,12,7,1:50.501,110.501,8.157
14,13,3,1:50.674,110.674,8.991
14,14,20,1:50.206,110.206,9.574
14,15,88,1:49.755,109.755,10.288
14,16,99,1:49.711,109.711,10.982
14,17,11,1:48.548,108.548,11.577
14,18,27,1:47.881,107.881,12.276
14,19,63,1:47.009,107.009,13.251
14,20,16,1:35.751,95.751,13.904
15,1,44,1:21.157,81.157,
15,2,33,1:21.399,81.399,1.106
15,3,5,1:21.921,81.921,2.264
15,4,77,1:21.845,81.845,2.769
15,5,10,1:22.150,82.15,3.661
15,6,55,1:22.233,82.233,4.609
15,7,26,1:21.743,81.743,5.257
15,8,23,1:21.821,81.821,5.766
15,9,8,1:21.839,81.839,6.534
15,10,4,1:21.848,81.848,7.062
15,11,18,1:21.779,81.779,7.736
15,12,7,1:21.634,81.634,8.634
15,13,3,1:21.936,81.936,9.770
15,14,20,1:21.739,81.739,10.156
15,15,11,1:29.156,89.156,19.576
15,16,27,1:33.973,93.973,25.092
15,17,63,1:34.806,94.806,26.900
15,18,88,1:45.434,105.434,34.565
15,19,16,1:42.416,102.416,35.163
15,20,99,1:45.507,105.507,35.332
16,1,44,1:19.653,79.653,
16,2,33,1:19.721,79.721,1.174
16,3,5,1:19.462,79.462,2.073
16,4,77,1:19.608,79.608,2.724
16,5,10,1:19.605,79.605,3.613
16,6,55,1:19.871,79.871,4.827
16,7,26,1:19.956,79.956,5.560
16,8,23,1:20.096,80.096,6.209
16,9,8,1:20.329,80.329,7.210
16,10,4,1:20.499,80.499,7.908
16,11,18,1:20.581,80.581,8.664
16,12,7,1:20.597,80.597,9.578
16,13,3,1:20.810,80.81,10.927
16,14,20,1:21.060,81.06,11.563
16,15,11,1:17.818,77.818,17.741
16,16,27,1:18.067,78.067,23.506
16,17,63,1:20.694,80.694,27.941
16,18,88,1:21.127,81.127,36.039
16,19,99,1:20.718,80.718,36.397
16,20,16,1:43.124,103.124,PIT
17,1,44,1:19.297,79.297,
17,2,33,1:19.112,79.112,0.989
17,3,5,1:19.075,79.075,1.851
17,4,77,1:19.112,79.112,2.539
17,5,10,1:19.338,79.338,3.654
17,6,55,1:19.358,79.358,4.888
17,7,26,1:20.141,80.141,6.404
17,8,23,1:20.026,80.026,6.938
17,9,8,1:19.941,79.941,7.854
17,10,4,1:20.634,80.634,9.245
17,11,18,1:20.486,80.486,9.853
17,12,7,1:20.333,80.333,10.614
17,13,3,1:19.960,79.96,11.590
17,14,20,1:19.705,79.705,11.971
17,15,11,1:17.225,77.225,15.669
17,16,27,1:16.843,76.843,21.052
17,17,63,1:18.904,78.904,27.548
17,18,88,1:18.990,78.99,35.732
17,19,99,1:18.964,78.964,36.064
18,1,44,1:18.887,78.887,
18,2,33,1:18.651,78.651,0.753
18,3,5,1:18.637,78.637,1.601
18,4,77,1:18.819,78.819,2.471
18,5,10,1:18.941,78.941,3.708
18,6,55,1:19.079,79.079,5.080
18,7,26,1:18.962,78.962,6.479
18,8,23,1:19.539,79.539,7.590
18,9,8,1:20.290,80.29,9.257
18,10,4,1:20.515,80.515,10.873
18,11,18,1:20.717,80.717,11.683
18,12,7,1:20.448,80.448,12.175
18,13,3,1:20.337,80.337,13.040
18,14,20,1:20.438,80.438,13.522
18,15,11,1:18.163,78.163,14.945
18,16,27,1:16.745,76.745,18.910
18,17,63,1:18.159,78.159,26.820
18,18,88,1:20.176,80.176,37.021
18,19,99,1:20.093,80.093,37.270
19,1,44,1:18.698,78.698,
19,2,33,1:18.805,78.805,0.860
19,3,5,1:18.707,78.707,1.610
19,4,77,1:18.605,78.605,2.378
19,5,10,1:18.745,78.745,3.755
19,6,55,1:18.732,78.732,5.114
19,7,26,1:18.417,78.417,6.198
19,8,23,1:19.192,79.192,8.084
19,9,8,1:19.232,79.232,9.791
19,10,4,1:20.856,80.856,13.031
19,11,18,1:20.838,80.838,13.823
19,12,7,1:20.945,80.945,14.422
19,13,3,1:20.789,80.789,15.131
19,14,20,1:20.773,80.773,15.597
19,15,11,1:20.087,80.087,16.334
19,16,27,1:18.748,78.748,18.960
19,17,63,1:17.608,77.608,25.730
19,18,88,1:20.476,80.476,38.799
19,19,99,1:20.546,80.546,39.118
20,1,44,1:18.464,78.464,
20,2,33,1:18.408,78.408,0.804
20,3,5,1:18.388,78.388,1.534
20,4,77,1:18.364,78.364,2.278
20,5,10,1:18.671,78.671,3.962
20,6,55,1:18.581,78.581,5.231
20,7,26,1:18.266,78.266,6.000
20,8,23,1:18.458,78.458,8.078
20,9,8,1:18.474,78.474,9.801
20,10,4,1:20.945,80.945,15.512
20,11,18,1:20.898,80.898,16.257
20,12,7,1:20.910,80.91,16.868
20,13,3,1:21.084,81.084,17.751
20,14,20,1:21.047,81.047,18.180
20,15,11,1:21.067,81.067,18.937
20,16,27,1:19.219,79.219,19.715
20,17,63,1:17.599,77.599,24.865
20,18,88,1:21.359,81.359,41.694
20,19,99,1:21.274,81.274,41.928
21,1,44,1:18.936,78.936,
21,2,33,1:18.978,78.978,0.846
21,3,5,1:19.136,79.136,1.734
21,4,77,1:18.990,78.99,2.332
21,5,10,1:19.030,79.03,4.056
21,6,55,1:18.992,78.992,5.287
21,7,26,1:19.179,79.179,6.243
21,8,23,1:18.432,78.432,7.574
21,9,8,1:18.571,78.571,9.436
21,10,4,1:20.284,80.284,16.860
21,11,18,1:20.343,80.343,17.664
21,12,7,1:20.229,80.229,18.161
21,13,3,1:20.183,80.183,18.998
21,14,20,1:20.380,80.38,19.624
21,15,11,1:20.546,80.546,20.547
21,16,27,1:20.360,80.36,21.139
21,17,63,1:18.168,78.168,24.097
21,18,99,1:21.210,81.21,44.202
21,19,88,1:37.659,97.659,PIT
22,1,44,1:18.847,78.847,
22,2,33,1:18.746,78.746,0.745
22,3,5,1:18.686,78.686,1.573
22,4,77,1:18.855,78.855,2.340
22,5,10,1:18.787,78.787,3.996
22,6,55,1:18.906,78.906,5.346
22,7,26,1:19.028,79.028,6.424
22,8,23,1:19.070,79.07,7.797
22,9,8,1:18.410,78.41,8.999
22,10,4,1:20.712,80.712,18.725
22,11,18,1:20.757,80.757,19.574
22,12,7,1:20.772,80.772,20.086
22,13,3,1:21.089,81.089,21.240
22,14,20,1:21.165,81.165,21.942
22,15,11,1:20.959,80.959,22.659
22,16,27,1:21.059,81.059,23.351
22,17,63,1:19.644,79.644,24.894
22,18,99,1:17.330,77.33,42.685
22,19,88,1:22.977,82.977,64.547
23,1,44,1:18.518,78.518,
23,2,33,1:18.474,78.474,0.701
23,3,5,1:18.454,78.454,1.509
23,4,77,1:18.372,78.372,2.194
23,5,10,1:18.658,78.658,4.136
23,6,55,1:19.091,79.091,5.919
23,7,26,1:18.762,78.762,6.668
23,8,23,1:19.045,79.045,8.324
23,9,8,1:19.010,79.01,9.491
23,10,4,1:19.967,79.967,20.174
23,11,18,1:20.245,80.245,21.301
23,12,7,1:20.313,80.313,21.881
23,13,3,1:21.002,81.002,23.724
23,14,20,1:21.018,81.018,24.442
23,15,11,1:20.831,80.831,24.972
23,16,27,1:20.897,80.897,25.730
23,17,63,1:20.682,80.682,27.058
23,18,99,1:17.771,77.771,41.938
23,19,88,1:19.002,79.002,65.031
24,1,44,1:18.256,78.256,
24,2,33,1:18.274,78.274,0.719
24,3,5,1:18.357,78.357,1.610
24,4,77,1:18.186,78.186,2.124
24,5,10,1:18.513,78.513,4.393
24,6,55,1:18.574,78.574,6.237
24,7,26,1:18.865,78.865,7.277
24,8,23,1:18.833,78.833,8.901
24,9,8,1:18.704,78.704,9.939
24,10,4,1:19.775,79.775,21.693
24,11,18,1:19.801,79.801,22.846
24,12,7,1:19.719,79.719,23.344
24,13,3,1:21.067,81.067,26.535
24,14,20,1:21.169,81.169,27.355
24,15,11,1:21.173,81.173,27.889
24,16,27,1:20.974,80.974,28.448
24,17,63,1:21.160,81.16,29.962
24,18,99,1:17.581,77.581,41.263
24,19,88,1:18.163,78.163,64.938
25,1,44,1:18.020,78.02,
25,2,33,1:17.931,77.931,0.630
25,3,5,1:17.970,77.97,1.560
25,4,77,1:18.407,78.407,2.511
25,5,10,1:18.362,78.362,4.735
25,6,55,1:18.353,78.353,6.570
25,7,26,1:18.301,78.301,7.558
25,8,23,1:18.517,78.517,9.398
25,9,8,1:18.755,78.755,10.674
25,10,4,1:20.037,80.037,23.710
25,11,18,1:20.210,80.21,25.036
25,12,7,1:20.300,80.3,25.624
25,13,3,1:19.388,79.388,27.903
25,14,20,1:19.942,79.942,29.277
25,15,11,1:19.990,79.99,29.859
25,16,27,1:20.337,80.337,30.765
25,17,63,1:20.774,80.774,32.716
25,18,99,1:17.856,77.856,41.099
25,19,88,1:18.404,78.404,65.322
26,1,44,1:17.803,77.803,
26,2,33,1:17.497,77.497,0.324
26,3,5,1:17.495,77.495,1.252
26,4,77,1:17.464,77.464,2.172
26,5,10,1:17.772,77.772,4.704
26,6,55,1:18.235,78.235,7.002
26,7,26,1:18.533,78.533,8.288
26,8,23,1:18.681,78.681,10.276
26,9,8,1:18.320,78.32,11.191
26,10,4,1:19.749,79.749,25.656
26,11,18,1:20.256,80.256,27.489
26,12,7,1:20.134,80.134,27.955
26,13,3,1:20.050,80.05,30.150
26,14,20,1:19.799,79.799,31.273
26,15,11,1:20.308,80.308,32.364
26,16,27,1:20.104,80.104,33.066
26,17,63,1:20.021,80.021,34.934
26,18,99,1:17.974,77.974,41.270
26,19,88,1:18.222,78.222,65.741
27,1,44,1:17.133,77.133,
27,2,33,1:17.505,77.505,0.696
27,3,5,1:17.827,77.827,1.946
27,4,77,1:17.690,77.69,2.729
27,5,55,1:18.207,78.207,8.076
27,6,26,1:17.831,77.831,8.986
27,7,23,1:18.427,78.427,11.570
27,8,8,1:19.580,79.58,13.638
27,9,10,1:34.305,94.305,PIT
27,10,4,1:19.069,79.069,27.592
27,11,18,1:19.539,79.539,29.895
27,12,7,1:19.573,79.573,30.395
27,13,3,1:19.123,79.123,32.140
27,14,20,1:19.546,79.546,33.686
27,15,11,1:19.348,79.348,34.579
27,16,27,1:20.075,80.075,36.008
27,17,63,1:19.692,79.692,37.493
27,18,99,1:18.682,78.682,42.819
27,19,88,1:18.235,78.235,66.843
28,1,44,1:17.365,77.365,
28,2,33,1:17.349,77.349,0.680
28,3,5,1:17.623,77.623,2.204
28,4,77,1:17.686,77.686,3.050
28,5,55,1:17.616,77.616,8.327
28,6,26,1:18.023,78.023,9.644
28,7,23,1:18.418,78.418,12.623
28,8,8,1:18.483,78.483,14.756
28,9,10,1:22.484,82.484,26.995
28,10,4,1:19.412,79.412,29.639
28,11,18,1:19.608,79.608,32.138
28,12,7,1:19.541,79.541,32.571
28,13,3,1:19.638,79.638,34.413
28,14,20,1:19.235,79.235,35.556
28,15,11,1:19.128,79.128,36.342
28,16,27,1:18.785,78.785,37.428
28,17,63,1:19.784,79.784,39.912
28,18,99,1:18.374,78.374,43.828
28,19,88,1:18.741,78.741,68.219
29,1,44,1:17.533,77.533,
29,2,33,1:17.472,77.472,0.619
29,3,5,1:17.386,77.386,2.057
29,4,77,1:17.553,77.553,3.070
29,5,55,1:17.742,77.742,8.536
29,6,26,1:17.549,77.549,9.660
29,7,23,1:18.121,78.121,13.211
29,8,8,1:17.961,77.961,15.184
29,9,10,1:17.283,77.283,26.745
29,10,4,1:19.028,79.028,31.134
29,11,18,1:19.365,79.365,33.970
29,12,7,1:19.472,79.472,34.510
29,13,3,1:19.617,79.617,36.497
29,14,20,1:19.579,79.579,37.602
29,15,11,1:19.406,79.406,38.215
29,16,27,1:19.584,79.584,39.479
29,17,63,1:19.498,79.498,41.877
29,18,99,1:18.582,78.582,44.877
29,19,88,1:19.149,79.149,69.835
30,1,44,1:17.245,77.245,
30,2,33,1:17.344,77.344,0.718
30,3,5,1:17.418,77.418,2.230
30,4,77,1:17.216,77.216,3.041
30,5,26,1:17.608,77.608,10.023
30,6,23,1:17.701,77.701,13.667
30,7,8,1:18.034,78.034,15.973
30,8,55,1:34.373,94.373,PIT
30,9,10,1:16.846,76.846,26.346
30,10,4,1:18.870,78.87,32.759
30,11,18,1:18.991,78.991,35.716
30,12,7,1:19.063,79.063,36.328
30,13,3,1:18.945,78.945,38.197
30,14,20,1:19.378,79.378,39.735
30,15,11,1:19.394,79.394,40.364
30,16,27,1:19.471,79.471,41.705
30,17,63,1:19.335,79.335,43.967
30,18,99,1:19.000,79.0,46.632
30,19,88,1:18.934,78.934,71.524
31,1,44,1:17.441,77.441,
31,2,33,1:17.414,77.414,0.691
31,3,5,1:17.273,77.273,2.062
31,4,77,1:17.351,77.351,2.951
31,5,26,1:16.288,76.288,8.870
31,6,23,1:17.195,77.195,13.421
31,7,8,1:17.420,77.42,15.952
31,8,10,1:17.453,77.453,26.358
31,9,55,1:19.957,79.957,28.180
31,10,4,1:18.832,78.832,34.150
31,11,18,1:19.241,79.241,37.516
31,12,7,1:19.069,79.069,37.956
31,13,3,1:19.203,79.203,39.959
31,14,20,1:19.085,79.085,41.379
31,15,11,1:19.098,79.098,42.021
31,16,27,1:19.071,79.071,43.335
31,17,63,1:19.308,79.308,45.834
31,18,99,1:19.515,79.515,48.706
31,19,88,1:17.749,77.749,71.832
32,1,44,1:17.399,77.399,
32,2,33,1:17.462,77.462,0.754
32,3,5,1:17.477,77.477,2.140
32,4,77,1:17.378,77.378,2.930
32,5,23,1:17.195,77.195,13.217
32,6,8,1:17.106,77.106,15.659
32,7,26,1:33.115,93.115,PIT
32,8,10,1:16.280,76.28,25.239
32,9,55,1:15.891,75.891,26.672
32,10,4,1:18.701,78.701,35.452
32,11,18,1:18.996,78.996,39.113
32,12,7,1:19.038,79.038,39.595
32,13,3,1:18.727,78.727,41.287
32,14,20,1:19.322,79.322,43.302
32,15,11,1:19.325,79.325,43.947
32,16,27,1:18.864,78.864,44.800
32,17,63,1:19.724,79.724,48.159
32,18,99,1:19.311,79.311,50.618
32,19,88,1:17.388,77.388,71.821
33,1,44,1:17.502,77.502,
33,2,33,1:17.412,77.412,0.664
33,3,5,1:17.299,77.299,1.937
33,4,77,1:17.362,77.362,2.790
33,5,23,1:16.921,76.921,12.636
33,6,8,1:16.918,76.918,15.075
33,7,10,1:17.561,77.561,25.298
33,8,55,1:18.441,78.441,27.611
33,9,26,1:21.712,81.712,28.796
33,10,4,1:18.523,78.523,36.473
33,11,18,1:19.457,79.457,41.068
33,12,7,1:19.464,79.464,41.557
33,13,3,1:20.046,80.046,43.831
33,14,20,1:19.497,79.497,45.297
33,15,11,1:19.336,79.336,45.781
33,16,27,1:19.305,79.305,46.603
33,17,63,1:19.861,79.861,50.518
33,18,99,1:19.680,79.68,52.796
33,19,88,1:17.394,77.394,71.713
34,1,44,1:17.221,77.221,
34,2,33,1:17.230,77.23,0.673
34,3,5,1:17.491,77.491,2.207
34,4,77,1:18.419,78.419,3.988
34,5,23,1:17.037,77.037,12.452
34,6,8,1:17.061,77.061,14.915
34,7,10,1:16.655,76.655,24.732
34,8,55,1:16.740,76.74,27.130
34,9,26,1:17.304,77.304,28.879
34,10,4,1:18.361,78.361,37.613
34,11,18,1:19.547,79.547,43.394
34,12,7,1:19.565,79.565,43.901
34,13,3,1:19.198,79.198,45.808
34,14,20,1:19.311,79.311,47.387
34,15,11,1:19.344,79.344,47.904
34,16,27,1:19.243,79.243,48.625
34,17,63,1:19.602,79.602,52.899
34,18,99,1:19.342,79.342,54.917
34,19,88,1:17.897,77.897,72.389
35,1,44,1:17.675,77.675,
35,2,33,1:17.628,77.628,0.626
35,3,5,1:17.723,77.723,2.255
35,4,77,1:17.991,77.991,4.304
35,5,23,1:17.511,77.511,12.288
35,6,8,1:17.309,77.309,14.549
35,7,10,1:16.653,76.653,23.710
35,8,55,1:17.290,77.29,26.745
35,9,26,1:16.637,76.637,27.841
35,10,4,1:18.505,78.505,38.443
35,11,18,1:19.204,79.204,44.923
35,12,7,1:19.049,79.049,45.275
35,13,3,1:19.031,79.031,47.164
35,14,20,1:19.000,79.0,48.712
35,15,11,1:18.921,78.921,49.150
35,16,27,1:19.024,79.024,49.974
35,17,63,1:19.275,79.275,54.499
35,18,99,1:19.136,79.136,56.378
35,19,88,1:17.967,77.967,72.681
36,1,44,1:17.634,77.634,
36,2,33,1:17.659,77.659,0.651
36,3,5,1:17.531,77.531,2.152
36,4,77,1:17.650,77.65,4.320
36,5,23,1:17.585,77.585,12.239
36,6,8,1:17.223,77.223,14.138
36,7,10,1:16.447,76.447,22.523
36,8,55,1:17.259,77.259,26.370
36,9,26,1:17.350,77.35,27.557
36,10,4,1:18.736,78.736,39.545
36,11,18,1:19.997,79.997,47.286
36,12,7,1:20.152,80.152,47.793
36,13,3,1:19.645,79.645,49.175
36,14,20,1:19.433,79.433,50.511
36,15,11,1:19.432,79.432,50.948
36,16,27,1:20.726,80.726,53.066
36,17,63,1:19.347,79.347,56.212
36,18,99,1:18.898,78.898,57.642
36,19,88,1:18.326,78.326,73.373
37,1,44,1:17.742,77.742,
37,2,33,1:17.761,77.761,0.670
