lap_no,position,car_no,lap_time,lap_time_sec,gap
8,2,77,1:29.984,89.984,2.474
8,3,33,1:30.148,90.148,4.049
8,4,16,1:30.333,90.333,10.347
8,5,27,1:31.752,91.752,14.452
8,6,7,1:32.388,92.388,24.542
8,7,5,1:33.961,93.961,26.175
8,8,55,1:33.581,93.581,27.649
8,9,23,1:32.910,92.91,30.733
8,10,99,1:33.267,93.267,31.861
8,11,8,1:33.307,93.307,35.040
8,12,20,1:43.334,103.334,PIT
8,13,3,1:35.482,95.482,38.880
8,14,26,1:34.180,94.18,39.782
8,15,10,1:33.721,93.721,40.764
8,16,4,1:31.756,91.756,46.422
8,17,18,1:51.502,111.502,54.098
8,18,63,1:48.750,108.75,60.581
8,19,88,1:52.137,112.137,68.282
9,1,44,1:29.022,89.022,
9,2,77,1:29.685,89.685,3.137
9,3,33,1:29.794,89.794,4.821
9,4,16,1:29.612,89.612,10.937
9,5,27,1:30.685,90.685,16.115
9,6,7,1:30.374,90.374,25.894
9,7,5,1:31.234,91.234,28.387
9,8,55,1:31.816,91.816,30.443
9,9,23,1:31.482,91.482,33.193
9,10,99,1:31.897,91.897,34.736
9,11,8,1:32.774,92.774,38.792
9,12,3,1:33.802,93.802,43.660
9,13,26,1:34.126,94.126,44.886
9,14,10,1:33.934,93.934,45.676
9,15,4,1:31.410,91.41,48.810
9,16,20,1:48.389,108.389,54.539
9,17,18,1:33.648,93.648,58.724
9,18,63,1:33.528,93.528,65.087
9,19,88,1:32.789,92.789,72.049
10,1,44,1:29.541,89.541,
10,2,77,1:29.482,89.482,3.078
10,3,33,1:29.574,89.574,4.854
10,4,16,1:30.274,90.274,11.670
10,5,27,1:30.813,90.813,17.387
10,6,7,1:30.461,90.461,26.814
10,7,5,1:31.470,91.47,30.316
10,8,55,1:32.027,92.027,32.929
10,9,23,1:31.785,91.785,35.437
10,10,99,1:32.378,92.378,37.573
10,11,8,1:32.778,92.778,42.029
10,12,3,1:32.654,92.654,46.773
10,13,26,1:32.799,92.799,48.144
10,14,10,1:32.904,92.904,49.039
10,15,4,1:32.078,92.078,51.347
10,16,20,1:31.814,91.814,56.812
10,17,18,1:32.657,92.657,61.840
10,18,63,1:32.489,92.489,68.035
10,19,88,1:32.763,92.763,75.271
11,1,44,1:29.818,89.818,
11,2,77,1:30.173,90.173,3.433
11,3,33,1:29.934,89.934,4.970
11,4,16,1:31.391,91.391,13.243
11,5,27,1:30.427,90.427,17.996
11,6,7,1:31.933,91.933,28.929
11,7,5,1:30.810,90.81,31.308
11,8,55,1:31.457,91.457,34.568
11,9,23,1:31.425,91.425,37.044
11,10,99,1:31.810,91.81,39.565
11,11,8,1:32.689,92.689,44.900
11,12,3,1:32.890,92.89,49.845
11,13,26,1:32.533,92.533,50.859
11,14,10,1:32.493,92.493,51.714
11,15,4,1:32.182,92.182,53.711
11,16,20,1:31.529,91.529,58.523
11,17,18,1:32.873,92.873,64.895
11,18,63,1:34.272,94.272,72.489
11,19,88,1:34.149,94.149,79.602
12,1,44,1:29.620,89.62,
12,2,77,1:30.300,90.3,4.113
12,3,33,1:30.540,90.54,5.890
12,4,16,1:30.522,90.522,14.145
12,5,27,1:30.866,90.866,19.242
12,6,7,1:31.062,91.062,30.371
12,7,5,1:31.770,91.77,33.458
12,8,55,1:31.226,91.226,36.174
12,9,23,1:31.769,91.769,39.193
12,10,99,1:31.793,91.793,41.738
12,11,8,1:33.275,93.275,48.555
12,12,3,1:33.309,93.309,53.534
12,13,26,1:33.375,93.375,54.614
12,14,10,1:33.208,93.208,55.302
12,15,4,1:32.713,92.713,56.804
12,16,20,1:31.803,91.803,60.706
12,17,18,1:32.309,92.309,67.584
12,18,63,1:33.431,93.431,76.300
12,19,88,1:33.913,93.913,83.895
13,1,44,1:30.139,90.139,
13,2,77,1:30.741,90.741,4.715
13,3,33,1:30.778,90.778,6.529
13,4,16,1:30.516,90.516,14.522
13,5,27,1:31.547,91.547,20.650
13,6,7,1:31.342,91.342,31.574
13,7,5,1:31.356,91.356,34.675
13,8,55,1:31.453,91.453,37.488
13,9,23,1:31.718,91.718,40.772
13,10,99,1:32.891,92.891,44.490
13,11,8,1:33.300,93.3,51.716
13,12,3,1:32.732,92.732,56.127
13,13,26,1:33.088,93.088,57.563
13,14,10,1:33.094,93.094,58.257
13,15,4,1:33.022,93.022,59.687
13,16,20,1:32.607,92.607,63.174
13,17,18,1:31.913,91.913,69.358
13,18,63,1:34.892,94.892,81.053
13,19,88,1:34.381,94.381,88.137
14,1,44,1:31.064,91.064,
14,2,77,1:31.108,91.108,4.759
14,3,33,1:31.075,91.075,6.540
14,4,16,1:30.547,90.547,14.005
14,5,27,1:31.707,91.707,21.293
14,6,7,1:31.966,91.966,32.476
14,7,5,1:32.824,92.824,36.435
14,8,55,1:32.054,92.054,38.478
14,9,23,1:32.278,92.278,41.986
14,10,99,1:33.330,93.33,46.756
14,11,8,1:33.144,93.144,53.796
14,12,10,1:31.591,91.591,58.784
14,13,26,1:34.260,94.26,60.759
14,14,4,1:34.494,94.494,63.117
14,15,20,1:33.531,93.531,65.641
14,16,18,1:36.152,96.152,74.446
14,17,63,1:41.776,101.776,91.765
14,18,88,1:44.024,104.024,101.097
15,1,44,1:43.127,103.127,
15,2,77,1:43.692,103.692,5.324
15,3,33,1:44.444,104.444,7.857
15,4,16,1:45.842,105.842,PIT
15,5,27,1:51.110,111.11,PIT
15,6,7,1:50.823,110.823,40.172
15,7,5,1:51.660,111.66,44.968
15,8,55,1:53.089,113.089,48.440
15,9,23,1:53.542,113.542,52.401
15,10,99,1:52.165,112.165,55.794
15,11,8,1:53.224,113.224,63.893
15,12,10,1:52.680,112.68,68.337
15,13,26,1:52.444,112.444,70.076
15,14,4,1:53.814,113.814,73.804
15,15,20,1:52.887,112.887,75.401
15,16,18,1:49.391,109.391,80.710
15,17,63,1:46.062,106.062,94.700
16,1,44,1:42.292,102.292,
16,2,88,1:46.623,106.623,1 LAP
16,3,77,1:42.338,102.338,5.370
16,4,33,1:41.017,101.017,6.582
16,5,16,1:45.752,105.752,20.180
16,6,7,1:33.034,93.034,30.914
16,7,27,1:45.049,105.049,32.033
16,8,5,1:33.145,93.145,35.821
16,9,55,1:31.742,91.742,37.890
16,10,23,1:31.426,91.426,41.535
16,11,99,1:33.230,93.23,46.732
16,12,8,1:32.497,92.497,54.098
16,13,10,1:29.986,89.986,56.031
16,14,26,1:32.040,92.04,59.824
16,15,4,1:31.081,91.081,62.593
16,16,20,1:32.458,92.458,65.567
16,17,18,1:31.712,91.712,70.130
16,18,63,1:33.538,93.538,85.946
17,1,44,1:30.942,90.942,
17,2,88,1:34.875,94.875,1 LAP
17,3,77,1:32.604,92.604,7.032
17,4,33,1:32.388,92.388,8.028
17,5,16,1:27.697,87.697,16.935
17,6,7,1:30.582,90.582,30.554
17,7,27,1:30.342,90.342,31.433
17,8,5,1:32.195,92.195,37.074
17,9,55,1:31.774,91.774,38.722
17,10,23,1:32.216,92.216,42.809
17,11,99,1:33.199,93.199,48.989
17,12,8,1:32.242,92.242,55.398
17,13,10,1:31.017,91.017,56.106
17,14,26,1:31.827,91.827,60.709
17,15,4,1:31.967,91.967,63.618
17,16,20,1:33.053,93.053,67.678
17,17,18,1:31.695,91.695,70.883
17,18,63,1:34.579,94.579,89.583
18,1,44,1:31.503,91.503,
18,2,77,1:31.048,91.048,6.577
18,3,33,1:31.512,91.512,8.037
18,4,88,1:37.772,97.772,1 LAP
18,5,16,1:29.018,89.018,14.450
18,6,27,1:29.576,89.576,29.506
18,7,7,1:32.906,92.906,31.957
18,8,5,1:31.386,91.386,36.957
18,9,23,1:31.833,91.833,43.139
18,10,99,1:32.411,92.411,49.897
18,11,10,1:31.050,91.05,55.653
18,12,8,1:34.349,94.349,58.244
18,13,26,1:32.672,92.672,61.878
18,14,4,1:32.015,92.015,64.130
18,15,55,1:58.644,118.644,65.863
18,16,20,1:34.048,94.048,70.223
18,17,18,1:32.764,92.764,72.144
19,1,44,1:31.644,91.644,
19,2,63,1:36.759,96.759,1 LAP
19,3,77,1:30.765,90.765,5.698
19,4,33,1:30.893,90.893,7.286
19,5,16,1:29.657,89.657,12.463
19,6,88,1:35.236,95.236,1 LAP
19,7,27,1:31.077,91.077,28.939
19,8,7,1:32.447,92.447,32.760
19,9,5,1:32.416,92.416,37.729
19,10,23,1:32.727,92.727,44.222
19,11,99,1:32.515,92.515,50.768
19,12,10,1:31.207,91.207,55.216
19,13,8,1:33.004,93.004,59.604
19,14,26,1:33.011,93.011,63.245
19,15,4,1:32.333,92.333,64.819
19,16,55,1:32.153,92.153,66.372
19,17,20,1:35.465,95.465,74.044
19,18,18,1:34.173,94.173,74.673
20,1,44,1:31.118,91.118,
20,2,77,1:31.414,91.414,5.994
20,3,33,1:31.306,91.306,7.474
20,4,63,1:37.970,97.97,1 LAP
20,5,16,1:30.912,90.912,12.257
20,6,88,1:35.164,95.164,1 LAP
20,7,27,1:31.444,91.444,29.265
20,8,7,1:32.234,92.234,33.876
20,9,5,1:33.280,93.28,39.891
20,10,23,1:32.926,92.926,46.030
20,11,99,1:33.522,93.522,53.172
20,12,10,1:32.326,92.326,56.424
20,13,8,1:32.187,92.187,60.673
20,14,26,1:32.714,92.714,64.841
20,15,4,1:33.049,93.049,66.750
20,16,55,1:32.928,92.928,68.182
20,17,18,1:32.930,92.93,76.485
20,18,20,1:36.257,96.257,79.183
21,1,44,1:31.870,91.87,
21,2,77,1:32.408,92.408,6.532
21,3,33,1:32.100,92.1,7.704
21,4,16,1:32.010,92.01,12.397
21,5,63,1:37.763,97.763,1 LAP
21,6,88,1:36.646,96.646,1 LAP
21,7,27,1:32.787,92.787,30.182
21,8,7,1:33.508,93.508,35.514
21,9,5,1:33.105,93.105,41.126
21,10,23,1:33.015,93.015,47.175
21,11,99,1:32.968,92.968,54.270
21,12,10,1:32.604,92.604,57.158
21,13,8,1:33.322,93.322,62.125
21,14,26,1:33.644,93.644,66.615
21,15,4,1:33.521,93.521,68.401
21,16,55,1:33.602,93.602,69.914
21,17,18,1:32.755,92.755,77.370
21,18,20,1:39.356,99.356,PIT
22,1,44,1:32.243,92.243,
22,2,77,1:32.233,92.233,6.522
22,3,33,1:32.216,92.216,7.677
22,4,16,1:31.439,91.439,11.593
22,5,63,1:37.290,97.29,1 LAP
22,6,88,1:36.804,96.804,1 LAP
22,7,27,1:33.902,93.902,31.841
22,8,7,1:34.448,94.448,37.719
22,9,5,1:34.196,94.196,43.079
22,10,23,1:33.886,93.886,48.818
22,11,99,1:32.852,92.852,54.879
22,12,10,1:32.819,92.819,57.734
22,13,8,1:33.822,93.822,63.704
22,14,26,1:34.118,94.118,68.490
22,15,4,1:33.461,93.461,69.619
22,16,55,1:33.237,93.237,70.908
22,17,18,1:33.744,93.744,78.871
23,1,44,1:31.909,91.909,
23,2,77,1:33.020,93.02,7.633
23,3,33,1:32.674,92.674,8.442
23,4,16,1:31.992,91.992,11.676
23,5,20,1:53.273,113.273,1 LAP
23,6,63,1:36.674,96.674,1 LAP
23,7,27,1:35.373,95.373,35.305
23,8,88,1:38.110,98.11,1 LAP
23,9,7,1:33.604,93.604,39.414
23,10,23,1:32.860,92.86,49.769
23,11,5,1:38.863,98.863,PIT
23,12,99,1:32.961,92.961,55.931
23,13,10,1:33.152,93.152,58.977
23,14,8,1:33.953,93.953,65.748
23,15,26,1:34.507,94.507,71.088
23,16,4,1:34.206,94.206,71.916
23,17,55,1:34.166,94.166,73.165
23,18,18,1:33.739,93.739,80.701
24,1,44,1:32.110,92.11,
24,2,77,1:32.588,92.588,8.111
24,3,33,1:32.827,92.827,9.159
24,4,16,1:32.543,92.543,12.109
24,5,20,1:32.279,92.279,1 LAP
24,6,63,1:38.271,98.271,1 LAP
24,7,27,1:34.109,94.109,37.304
24,8,7,1:34.958,94.958,42.262
24,9,88,1:42.771,102.771,PIT
24,10,23,1:32.885,92.885,50.544
24,11,99,1:34.167,94.167,57.988
24,12,10,1:33.464,93.464,60.331
24,13,8,1:34.274,94.274,67.912
24,14,5,1:53.154,113.154,71.077
24,15,26,1:34.588,94.588,73.566
24,16,4,1:34.690,94.69,74.496
24,17,55,1:34.101,94.101,75.156
24,18,18,1:34.398,94.398,82.989
25,1,44,1:32.355,92.355,
25,2,77,1:33.006,93.006,8.762
25,3,33,1:36.187,96.187,PIT
25,4,16,1:34.073,94.073,13.827
25,5,20,1:31.378,91.378,1 LAP
25,6,27,1:34.086,94.086,39.035
25,7,63,1:40.667,100.667,PIT
25,8,7,1:33.567,93.567,43.474
25,9,23,1:33.231,93.231,51.420
25,10,99,1:34.192,94.192,59.825
25,11,10,1:34.273,94.273,62.249
25,12,88,1:50.108,110.108,1 LAP
25,13,8,1:34.927,94.927,70.484
25,14,5,1:33.479,93.479,72.201
25,15,55,1:35.027,95.027,77.828
25,16,26,1:38.289,98.289,PIT
25,17,4,1:39.025,99.025,PIT
25,18,18,1:37.493,97.493,PIT
26,1,44,1:32.268,92.268,
26,2,77,1:36.761,96.761,PIT
26,3,16,1:33.307,93.307,14.866
26,4,20,1:33.552,93.552,1 LAP
26,5,33,1:54.632,114.632,35.355
26,6,27,1:33.345,93.345,40.112
26,7,7,1:37.544,97.544,PIT
26,8,23,1:33.409,93.409,52.561
26,9,63,1:49.007,109.007,1 LAP
26,10,99,1:38.802,98.802,PIT
26,11,88,1:34.968,94.968,1 LAP
26,12,10,1:38.277,98.277,PIT
26,13,5,1:35.814,95.814,75.747
26,14,8,1:39.333,99.333,PIT
26,15,55,1:34.430,94.43,79.990
27,1,44,1:33.010,93.01,
27,2,26,1:56.519,116.519,1 LAP
27,3,20,1:33.501,93.501,1 LAP
27,4,16,1:36.797,96.797,PIT
27,5,77,2:01.748,121.748,41.993
27,6,33,1:41.121,101.121,43.466
27,7,27,1:41.727,101.727,48.829
27,8,18,2:31.760,151.76,1 LAP
27,9,23,1:46.714,106.714,PIT
27,10,63,1:46.654,106.654,1 LAP
27,11,88,1:49.140,109.14,1 LAP
27,12,7,2:16.752,136.752,92.492
27,13,5,1:55.695,115.695,98.432
27,14,55,1:56.592,116.592,PIT
27,15,99,2:16.260,136.26,109.609
27,16,10,2:16.679,136.679,111.927
28,1,44,1:58.286,118.286,PIT
28,2,26,1:59.894,119.894,1 LAP
28,3,8,2:31.669,151.669,1 LAP
28,4,20,1:59.685,119.685,1 LAP
28,5,77,1:51.947,111.947,35.654
28,6,33,1:51.331,111.331,36.511
28,7,27,1:51.512,111.512,42.055
28,8,18,2:00.781,120.781,1 LAP
28,9,63,1:47.911,107.911,1 LAP
28,10,88,1:47.482,107.482,1 LAP
28,11,23,2:15.613,135.613,PIT
28,12,7,2:07.948,127.948,PIT
28,13,5,2:02.599,122.599,PIT
28,14,55,1:59.192,119.192,104.478
28,15,10,2:02.512,122.512,PIT
28,16,99,2:13.341,133.341,PIT
28,17,26,2:01.397,121.397,PIT
28,18,20,2:02.104,122.104,140.260
28,19,8,2:11.309,131.309,PIT
29,1,44,2:34.978,154.978,PIT
29,2,77,2:01.448,121.448,2.124
29,3,33,2:05.520,125.52,PIT
29,4,27,2:02.011,122.011,PIT
29,5,63,2:09.654,129.654,1 LAP
29,6,88,2:07.870,127.87,1 LAP
29,7,18,2:23.968,143.968,PIT
29,8,23,2:11.639,131.639,60.253
29,9,55,1:59.140,119.14,68.640
29,10,7,2:07.684,127.684,74.860
29,11,5,2:08.131,128.131,75.898
29,12,10,2:10.518,130.518,91.693
29,13,99,2:08.220,128.22,97.906
29,14,20,2:02.263,122.263,PIT
29,15,26,2:14.829,134.829,113.597
29,16,8,2:22.792,142.792,137.045
30,1,33,2:11.942,131.942,
30,2,77,2:16.954,136.954,PIT
30,3,27,2:11.454,131.454,1.547
30,4,63,1:47.472,107.472,1 LAP
30,5,88,1:41.804,101.804,1 LAP
30,6,23,1:38.473,98.473,19.731
30,7,18,1:58.676,118.676,1 LAP
30,8,44,2:55.154,175.154,36.159
30,9,55,1:47.436,107.436,37.081
30,10,7,1:42.445,102.445,38.310
30,11,5,1:42.224,102.224,39.127
30,12,10,1:37.265,97.265,49.963
30,13,99,1:38.138,98.138,57.049
30,14,26,1:40.035,100.035,74.637
30,15,20,1:54.670,114.67,83.220
30,16,8,2:05.024,125.024,123.074
31,1,33,2:17.029,137.029,
31,2,27,2:16.291,136.291,0.809
31,3,63,2:14.836,134.836,1 LAP
31,4,88,2:10.802,130.802,1 LAP
31,5,77,2:20.557,140.557,3.611
31,6,23,2:02.263,122.263,4.965
31,7,18,1:56.971,116.971,1 LAP
31,8,44,1:47.908,107.908,7.038
31,9,55,1:47.783,107.783,7.835
31,10,7,1:48.089,108.089,9.370
31,11,5,1:48.255,108.255,10.353
31,12,10,1:39.791,99.791,12.725
31,13,99,1:36.123,96.123,16.143
31,14,26,1:34.928,94.928,32.536
31,15,20,1:34.964,94.964,41.155
31,16,8,1:36.247,96.247,82.292
31,17,63,1:50.810,110.81,112.003
31,18,88,1:56.527,116.527,PIT
31,19,18,1:58.404,118.404,124.121
32,1,33,2:17.520,137.52,
32,2,27,2:17.227,137.227,0.516
32,3,77,2:15.658,135.658,1.749
32,4,23,2:14.966,134.966,2.411
32,5,44,2:14.707,134.707,4.225
32,6,55,2:14.898,134.898,5.213
32,7,7,2:14.487,134.487,6.337
32,8,5,2:15.185,135.185,8.018
32,9,10,2:13.982,133.982,9.187
32,10,99,2:11.375,131.375,9.998
32,11,26,1:56.140,116.14,11.156
32,12,20,1:49.177,109.177,12.812
32,13,8,1:35.004,95.004,39.776
32,14,63,1:38.921,98.921,73.404
32,15,18,1:36.901,96.901,83.502
32,16,88,1:50.889,110.889,91.489
33,1,33,2:14.580,134.58,
33,2,27,2:15.397,135.397,1.333
33,3,77,2:15.130,135.13,2.299
33,4,23,2:15.457,135.457,3.288
33,5,44,2:14.099,134.099,3.744
33,6,55,2:13.520,133.52,4.153
33,7,7,2:13.303,133.303,5.060
33,8,5,2:12.267,132.267,5.705
33,9,10,2:11.216,131.216,5.823
33,10,99,2:11.122,131.122,6.540
33,11,26,2:10.412,130.412,6.988
33,12,20,2:09.348,129.348,7.580
33,13,8,1:42.426,102.426,7.622
33,14,63,1:34.402,94.402,33.226
33,15,18,1:34.863,94.863,43.785
33,16,88,1:35.293,95.293,52.202
34,1,33,1:28.662,88.662,
34,2,27,1:31.124,91.124,3.795
34,3,77,1:31.558,91.558,5.195
34,4,23,1:33.753,93.753,8.379
34,5,44,1:33.986,93.986,9.068
34,6,55,1:35.079,95.079,10.570
34,7,7,1:34.927,94.927,11.325
34,8,5,1:35.315,95.315,12.358
34,9,10,1:35.956,95.956,13.117
34,10,99,1:35.845,95.845,13.723
34,11,26,1:36.124,96.124,14.450
34,12,8,1:36.028,96.028,14.988
34,13,20,1:36.709,96.709,15.627
34,14,63,1:33.175,93.175,37.739
34,15,18,1:33.129,93.129,48.252
34,16,88,1:34.740,94.74,58.280
35,1,33,1:28.560,88.56,
35,2,27,1:30.146,90.146,5.381
35,3,77,1:29.771,89.771,6.406
35,4,23,1:30.724,90.724,10.543
35,5,44,1:30.491,90.491,10.999
35,6,55,1:31.267,91.267,13.277
35,7,7,1:31.796,91.796,14.561
35,8,5,1:31.912,91.912,15.710
35,9,10,1:31.871,91.871,16.428
35,10,99,1:32.863,92.863,18.026
35,11,26,1:33.466,93.466,19.356
35,12,8,1:34.132,94.132,20.560
35,13,20,1:34.328,94.328,21.395
35,14,63,1:33.442,93.442,42.621
35,15,18,1:32.240,92.24,51.932
35,16,88,1:34.811,94.811,64.531
36,1,33,1:28.516,88.516,
36,2,27,1:30.656,90.656,7.521
36,3,77,1:30.541,90.541,8.431
36,4,44,1:28.304,88.304,10.787
36,5,23,1:31.103,91.103,13.130
36,6,55,1:30.775,90.775,15.536
36,7,7,1:30.818,90.818,16.863
36,8,5,1:30.825,90.825,18.019
36,9,10,1:31.310,91.31,19.222
36,10,99,1:31.281,91.281,20.791
36,11,26,1:32.084,92.084,22.924
36,12,8,1:32.959,92.959,25.003
36,13,20,1:33.089,93.089,25.968
36,14,63,1:33.263,93.263,47.368
36,15,18,1:31.843,91.843,55.259
36,16,88,1:34.867,94.867,70.882
37,1,33,1:28.144,88.144,
37,2,77,1:28.344,88.344,8.631
37,3,27,1:31.018,91.018,10.395
37,4,44,1:28.439,88.439,11.082
37,5,23,1:30.491,90.491,15.477
37,6,55,1:30.809,90.809,18.201
37,7,7,1:30.386,90.386,19.105
37,8,5,1:30.576,90.576,20.451
37,9,10,1:30.203,90.203,21.281
37,10,99,1:31.316,91.316,23.963
37,11,26,1:31.667,91.667,26.447
37,12,8,1:31.120,91.12,27.979
37,13,20,1:31.393,91.393,29.217
37,14,63,1:32.627,92.627,51.851
37,15,18,1:30.851,90.851,57.966
37,16,88,1:34.299,94.299,77.037
38,1,33,1:28.052,88.052,
38,2,77,1:27.948,87.948,8.527
38,3,44,1:27.826,87.826,10.856
38,4,27,1:30.413,90.413,12.756
38,5,23,1:29.981,89.981,17.406
38,6,55,1:29.760,89.76,19.909
38,7,7,1:30.038,90.038,21.091
38,8,5,1:30.169,90.169,22.568
38,9,10,1:29.882,89.882,23.111
38,10,99,1:30.810,90.81,26.721
38,11,26,1:30.819,90.819,29.214
38,12,8,1:31.198,91.198,31.125
38,13,20,1:31.000,91.0,32.165
38,14,63,1:32.976,92.976,56.775
38,15,18,1:30.584,90.584,60.498
38,16,88,1:33.457,93.457,82.442
39,1,33,1:27.623,87.623,
39,2,77,1:28.616,88.616,9.520
39,3,44,1:28.084,88.084,11.317
39,4,27,1:29.853,89.853,14.986
39,5,23,1:29.767,89.767,19.550
39,6,55,1:30.217,90.217,22.503
39,7,5,1:30.138,90.138,25.083
39,8,10,1:30.136,90.136,25.624
39,9,7,1:36.271,96.271,29.739
39,10,99,1:30.894,90.894,29.992
39,11,26,1:30.938,90.938,32.529
39,12,8,1:31.684,91.684,35.186
39,13,20,1:31.225,91.225,35.767
39,14,63,1:32.853,92.853,62.005
39,15,18,1:30.667,90.667,63.542
39,16,88,1:33.221,93.221,88.040
40,1,33,1:28.710,88.71,
40,2,77,1:28.944,88.944,9.754
40,3,44,1:29.139,89.139,11.746
40,4,23,1:30.791,90.791,21.631
40,5,55,1:30.533,90.533,24.326
40,6,5,1:30.207,90.207,26.580
40,7,10,1:30.337,90.337,27.251
40,8,7,1:31.168,91.168,32.197
