lap_no,position,car_no,lap_time,lap_time_sec,gap
4,9,99,1:38.813,98.813,14.482
4,10,3,1:38.709,98.709,14.950
4,11,7,1:38.667,98.667,15.378
4,12,27,1:38.555,98.555,16.240
4,13,11,1:38.577,98.577,17.115
4,14,20,1:38.850,98.85,18.152
4,15,18,1:38.754,98.754,18.969
4,16,23,1:38.930,98.93,19.663
4,17,8,1:38.526,98.526,22.243
4,18,26,1:38.287,98.287,24.121
4,19,88,1:40.930,100.93,26.567
4,20,63,1:40.645,100.645,27.370
5,1,44,1:35.979,95.979,
5,2,77,1:36.298,96.298,1.985
5,3,16,1:36.731,96.731,4.222
5,4,33,1:36.865,96.865,6.176
5,5,55,1:38.162,98.162,12.144
5,6,5,1:37.463,97.463,13.595
5,7,4,1:39.980,99.98,15.537
5,8,10,1:39.105,99.105,16.532
5,9,99,1:39.185,99.185,17.688
5,10,3,1:39.205,99.205,18.176
5,11,7,1:39.229,99.229,18.628
5,12,27,1:39.175,99.175,19.436
5,13,11,1:38.964,98.964,20.100
5,14,20,1:38.876,98.876,21.049
5,15,18,1:38.655,98.655,21.645
5,16,23,1:38.579,98.579,22.263
5,17,8,1:38.508,98.508,24.772
5,18,26,1:38.187,98.187,26.329
5,19,88,1:40.573,100.573,31.161
5,20,63,1:40.447,100.447,31.838
6,1,44,1:35.945,95.945,
6,2,77,1:36.298,96.298,2.338
6,3,16,1:36.589,96.589,4.866
6,4,33,1:36.427,96.427,6.658
6,5,55,1:38.067,98.067,14.266
6,6,5,1:37.270,97.27,14.920
6,7,4,1:37.679,97.679,17.271
6,8,10,1:38.177,98.177,18.764
6,9,3,1:37.945,97.945,20.176
6,10,7,1:38.287,98.287,20.970
6,11,99,1:40.184,100.184,21.927
6,12,27,1:38.875,98.875,22.366
6,13,11,1:38.857,98.857,23.012
6,14,20,1:38.865,98.865,23.969
6,15,18,1:38.849,98.849,24.549
6,16,23,1:38.954,98.954,25.272
6,17,8,1:38.525,98.525,27.352
6,18,26,1:38.302,98.302,28.686
6,19,88,1:40.297,100.297,35.513
6,20,63,1:40.785,100.785,36.678
7,1,44,1:36.332,96.332,
7,2,77,1:36.115,96.115,2.121
7,3,16,1:36.398,96.398,4.932
7,4,33,1:36.522,96.522,6.848
7,5,5,1:36.766,96.766,15.354
7,6,55,1:39.013,99.013,16.947
7,7,4,1:37.955,97.955,18.894
7,8,10,1:38.130,98.13,20.562
7,9,3,1:38.094,98.094,21.938
7,10,7,1:38.326,98.326,22.964
7,11,27,1:38.377,98.377,24.411
7,12,11,1:39.015,99.015,25.695
7,13,20,1:39.061,99.061,26.698
7,14,18,1:39.057,99.057,27.274
7,15,23,1:38.964,98.964,27.904
7,16,8,1:38.997,98.997,30.017
7,17,26,1:38.479,98.479,30.833
7,18,88,1:39.982,99.982,39.163
7,19,63,1:39.606,99.606,39.952
7,20,99,2:00.000,120.0,PIT
8,1,44,1:35.928,95.928,
8,2,77,1:36.006,96.006,2.199
8,3,16,1:36.274,96.274,5.278
8,4,33,1:36.618,96.618,7.538
8,5,5,1:36.153,96.153,15.579
8,6,55,1:37.695,97.695,18.714
8,7,4,1:37.258,97.258,20.224
8,8,10,1:37.982,97.982,22.616
8,9,3,1:38.012,98.012,24.022
8,10,7,1:38.177,98.177,25.213
8,11,27,1:38.370,98.37,26.853
8,12,11,1:38.609,98.609,28.376
8,13,20,1:38.630,98.63,29.400
8,14,18,1:38.872,98.872,30.218
8,15,23,1:38.860,98.86,30.836
8,16,26,1:37.715,97.715,32.620
8,17,8,1:39.387,99.387,33.476
8,18,88,1:40.017,100.017,43.252
8,19,63,1:39.837,99.837,43.861
8,20,99,1:42.348,102.348,52.015
9,1,44,1:35.741,95.741,
9,2,77,1:35.968,95.968,2.426
9,3,16,1:36.429,96.429,5.966
9,4,33,1:36.265,96.265,8.062
9,5,5,1:36.162,96.162,16.000
9,6,55,1:37.413,97.413,20.386
9,7,4,1:37.275,97.275,21.758
9,8,10,1:37.548,97.548,24.423
9,9,3,1:37.417,97.417,25.698
9,10,7,1:38.165,98.165,27.637
9,11,27,1:37.887,97.887,28.999
9,12,11,1:38.371,98.371,31.006
9,13,20,1:38.544,98.544,32.203
9,14,18,1:38.436,98.436,32.913
9,15,23,1:38.489,98.489,33.584
9,16,26,1:38.061,98.061,34.940
9,17,8,1:38.727,98.727,36.462
9,18,88,1:39.533,99.533,47.044
9,19,63,1:39.946,99.946,48.066
9,20,99,1:38.642,98.642,54.916
10,1,44,1:35.708,95.708,
10,2,77,1:35.919,95.919,2.637
10,3,16,1:36.202,96.202,6.460
10,4,33,1:36.353,96.353,8.707
10,5,5,1:36.158,96.158,16.450
10,6,55,1:37.585,97.585,22.263
10,7,4,1:37.475,97.475,23.525
10,8,10,1:37.648,97.648,26.363
10,9,3,1:37.735,97.735,27.725
10,10,7,1:38.119,98.119,30.048
10,11,27,1:37.869,97.869,31.160
10,12,11,1:37.876,97.876,33.174
10,13,20,1:38.653,98.653,35.148
10,14,18,1:38.594,98.594,35.799
10,15,23,1:38.660,98.66,36.536
10,16,26,1:38.146,98.146,37.378
10,17,8,1:38.508,98.508,39.262
10,18,88,1:39.454,99.454,50.790
10,19,63,1:39.059,99.059,51.417
10,20,99,1:38.224,98.224,57.432
11,1,44,1:35.495,95.495,
11,2,77,1:35.448,95.448,2.590
11,3,16,1:35.809,95.809,6.774
11,4,33,1:36.039,96.039,9.251
11,5,5,1:35.691,95.691,16.646
11,6,55,1:37.086,97.086,23.854
11,7,4,1:37.622,97.622,25.652
11,8,10,1:37.890,97.89,28.758
11,9,3,1:37.576,97.576,29.806
11,10,7,1:37.491,97.491,32.044
11,11,27,1:37.759,97.759,33.424
11,12,11,1:37.593,97.593,35.272
11,13,20,1:38.422,98.422,38.075
11,14,18,1:38.314,98.314,38.618
11,15,23,1:38.580,98.58,39.621
11,16,26,1:38.358,98.358,40.241
11,17,8,1:38.701,98.701,42.468
11,18,88,1:39.328,99.328,54.623
11,19,63,1:40.049,100.049,55.971
11,20,99,1:38.286,98.286,60.223
12,1,44,1:35.450,95.45,
12,2,77,1:35.528,95.528,2.668
12,3,16,1:35.711,95.711,7.035
12,4,33,1:36.009,96.009,9.810
12,5,5,1:35.443,95.443,16.639
12,6,55,1:37.445,97.445,25.849
12,7,4,1:37.485,97.485,27.687
12,8,10,1:37.903,97.903,31.211
12,9,3,1:37.584,97.584,31.940
12,10,7,1:37.709,97.709,34.303
12,11,27,1:37.725,97.725,35.699
12,12,11,1:37.452,97.452,37.274
12,13,18,1:37.681,97.681,40.849
12,14,20,1:39.320,99.32,41.945
12,15,23,1:38.319,98.319,42.490
12,16,26,1:38.503,98.503,43.294
12,17,8,1:37.824,97.824,44.842
12,18,88,1:39.463,99.463,58.636
12,19,63,1:39.638,99.638,60.159
12,20,99,1:37.913,97.913,62.686
13,1,44,1:35.339,95.339,
13,2,77,1:35.398,95.398,2.727
13,3,16,1:35.848,95.848,7.544
13,4,33,1:36.075,96.075,10.546
13,5,5,1:35.827,95.827,17.127
13,6,55,1:37.369,97.369,27.879
13,7,4,1:37.166,97.166,29.514
13,8,10,1:37.808,97.808,33.680
13,9,3,1:37.719,97.719,34.320
13,10,7,1:37.345,97.345,36.309
13,11,27,1:37.303,97.303,37.663
13,12,11,1:37.232,97.232,39.167
13,13,18,1:37.815,97.815,43.325
13,14,20,1:39.026,99.026,45.632
13,15,23,1:38.938,98.938,46.089
13,16,26,1:38.834,98.834,46.789
13,17,8,1:38.214,98.214,47.717
13,18,88,1:39.410,99.41,62.707
13,19,63,1:39.124,99.124,63.944
13,20,99,1:38.360,98.36,65.707
14,1,44,1:34.811,94.811,
14,2,77,1:35.079,95.079,2.995
14,3,16,1:35.834,95.834,8.567
14,4,33,1:35.876,95.876,11.611
14,5,5,1:35.470,95.47,17.786
14,6,55,1:37.330,97.33,30.398
14,7,4,1:37.087,97.087,31.790
14,8,10,1:37.381,97.381,36.250
14,9,3,1:37.515,97.515,37.024
14,10,7,1:37.238,97.238,38.736
14,11,27,1:37.183,97.183,40.035
14,12,11,1:36.865,96.865,41.221
14,13,18,1:37.339,97.339,45.853
14,14,23,1:37.930,97.93,49.208
14,15,20,1:39.266,99.266,50.087
14,16,26,1:38.663,98.663,50.641
14,17,8,1:38.523,98.523,51.429
14,18,88,1:39.700,99.7,67.596
14,19,63,1:39.251,99.251,68.384
14,20,99,1:38.224,98.224,69.120
15,1,44,1:34.803,94.803,
15,2,77,1:35.197,95.197,3.389
15,3,16,1:35.430,95.43,9.194
15,4,33,1:36.011,96.011,12.819
15,5,5,1:35.366,95.366,18.349
15,6,55,1:37.046,97.046,32.641
15,7,4,1:37.307,97.307,34.294
15,8,10,1:37.482,97.482,38.929
15,9,3,1:37.387,97.387,39.608
15,10,7,1:37.531,97.531,41.464
15,11,27,1:37.389,97.389,42.621
15,12,11,1:37.324,97.324,43.742
15,13,18,1:37.358,97.358,48.408
15,14,23,1:37.577,97.577,51.982
15,15,26,1:38.468,98.468,54.306
15,16,20,1:39.713,99.713,54.997
15,17,8,1:38.887,98.887,55.513
15,18,88,1:39.352,99.352,72.145
15,19,99,1:38.481,98.481,72.798
15,20,63,1:39.544,99.544,73.125
16,1,44,1:35.025,95.025,
16,2,77,1:35.583,95.583,3.947
16,3,16,1:35.813,95.813,9.982
16,4,33,1:36.038,96.038,13.832
16,5,5,1:35.717,95.717,19.041
16,6,55,1:36.961,96.961,34.577
16,7,4,1:36.830,96.83,36.099
16,8,10,1:37.355,97.355,41.259
16,9,7,1:37.513,97.513,43.952
16,10,27,1:37.221,97.221,44.817
16,11,11,1:37.444,97.444,46.161
16,12,18,1:37.014,97.014,50.397
16,13,23,1:37.513,97.513,54.470
16,14,26,1:37.955,97.955,57.236
16,15,8,1:38.275,98.275,58.763
16,16,3,1:58.275,118.275,PIT
16,17,99,1:38.029,98.029,75.802
16,18,88,1:40.599,100.599,77.719
16,19,63,1:40.108,100.108,78.208
16,20,20,1:58.591,118.591,PIT
17,1,44,1:35.331,95.331,
17,2,77,1:35.841,95.841,4.457
17,3,16,1:35.798,95.798,10.449
17,4,33,1:36.272,96.272,14.773
17,5,5,1:35.759,95.759,19.469
17,6,55,1:37.115,97.115,36.361
17,7,4,1:36.902,96.902,37.670
17,8,7,1:37.212,97.212,45.833
17,9,27,1:37.178,97.178,46.664
17,10,11,1:37.352,97.352,48.182
17,11,18,1:37.112,97.112,52.178
17,12,23,1:37.701,97.701,56.840
17,13,26,1:37.644,97.644,59.549
17,14,8,1:37.800,97.8,61.232
17,15,10,1:57.630,117.63,PIT
17,16,3,1:39.930,99.93,67.457
17,17,99,1:37.708,97.708,78.179
17,18,88,1:39.435,99.435,81.823
17,19,63,1:39.520,99.52,82.397
17,20,20,1:41.744,101.744,84.976
18,1,44,1:35.042,95.042,
18,2,77,1:35.588,95.588,5.003
18,3,16,1:35.539,95.539,10.946
18,4,33,1:36.182,96.182,15.913
18,5,5,1:35.480,95.48,19.907
18,6,55,1:36.778,96.778,38.097
18,7,7,1:37.197,97.197,47.988
18,8,27,1:36.869,96.869,48.491
18,9,18,1:36.872,96.872,54.008
18,10,23,1:37.298,97.298,59.096
18,11,4,1:56.987,116.987,PIT
18,12,26,1:37.697,97.697,62.204
18,13,8,1:37.497,97.497,63.687
18,14,3,1:37.194,97.194,69.609
18,15,10,1:42.628,102.628,71.144
18,16,11,2:03.819,123.819,PIT
18,17,99,1:37.844,97.844,80.981
18,18,63,1:39.189,99.189,86.544
18,19,88,1:40.627,100.627,87.408
18,20,20,1:38.020,98.02,87.954
19,1,44,1:35.030,95.03,
19,2,77,1:35.463,95.463,5.436
19,3,16,1:35.723,95.723,11.639
19,4,33,1:36.546,96.546,17.429
19,5,5,1:35.899,95.899,20.776
19,6,7,1:36.938,96.938,49.896
19,7,27,1:37.151,97.151,50.612
19,8,18,1:36.760,96.76,55.738
19,9,55,1:56.821,116.821,PIT
19,10,23,1:37.070,97.07,61.136
19,11,26,1:37.586,97.586,64.760
19,12,4,1:40.768,100.768,65.353
19,13,8,1:38.907,98.907,67.564
19,14,3,1:37.278,97.278,71.857
19,15,10,1:37.104,97.104,73.218
19,16,11,1:40.442,100.442,82.371
19,17,99,1:38.163,98.163,84.114
19,18,63,1:38.661,98.661,90.175
19,19,88,1:39.083,99.083,91.461
19,20,20,1:39.013,99.013,91.937
20,1,44,1:34.865,94.865,
20,2,77,1:35.442,95.442,6.013
20,3,16,1:35.660,95.66,12.434
20,4,5,1:36.040,96.04,21.951
20,5,33,1:56.028,116.028,PIT
20,6,7,1:36.748,96.748,51.779
20,7,27,1:36.812,96.812,52.559
20,8,18,1:36.693,96.693,57.566
20,9,23,1:37.010,97.01,63.281
20,10,55,1:39.938,99.938,64.961
20,11,4,1:37.348,97.348,67.836
20,12,26,1:38.797,98.797,68.692
20,13,8,1:37.424,97.424,70.123
20,14,3,1:36.844,96.844,73.836
20,15,10,1:36.717,96.717,75.070
20,16,11,1:36.450,96.45,83.956
20,17,99,1:37.621,97.621,86.870
20,18,63,1:38.497,98.497,93.807
21,1,44,1:35.827,95.827,
21,2,20,1:39.888,99.888,1 LAP
21,3,88,1:41.077,101.077,1 LAP
21,4,77,1:35.732,95.732,5.918
21,5,5,1:35.564,95.564,21.688
21,6,16,1:56.162,116.162,PIT
21,7,33,1:40.196,100.196,42.961
21,8,7,1:37.274,97.274,53.226
21,9,27,1:37.342,97.342,54.074
21,10,18,1:36.732,96.732,58.471
21,11,23,1:36.918,96.918,64.372
21,12,55,1:37.191,97.191,66.325
21,13,4,1:36.837,96.837,68.846
21,14,26,1:37.582,97.582,70.447
21,15,8,1:37.570,97.57,71.866
21,16,3,1:36.829,96.829,74.838
21,17,10,1:36.869,96.869,76.112
21,18,11,1:36.754,96.754,84.883
21,19,99,1:37.336,97.336,88.379
22,1,44,1:34.826,94.826,
22,2,63,1:39.842,99.842,1 LAP
22,3,20,1:38.411,98.411,1 LAP
22,4,88,1:40.154,100.154,1 LAP
22,5,77,1:36.506,96.506,7.598
22,6,5,1:35.858,95.858,22.720
22,7,16,1:39.792,99.792,37.735
22,8,33,1:35.375,95.375,43.510
22,9,7,1:36.954,96.954,55.354
22,10,27,1:36.850,96.85,56.098
22,11,18,1:36.626,96.626,60.271
22,12,23,1:36.979,96.979,66.525
22,13,55,1:37.204,97.204,68.703
22,14,4,1:37.151,97.151,71.171
22,15,26,1:36.990,96.99,72.611
22,16,8,1:37.072,97.072,74.112
22,17,3,1:36.821,96.821,76.833
22,18,10,1:36.503,96.503,77.789
22,19,11,1:36.199,96.199,86.256
22,20,99,1:37.301,97.301,90.854
23,1,44,1:34.683,94.683,
23,2,63,1:38.877,98.877,1 LAP
23,3,20,1:38.279,98.279,1 LAP
23,4,88,1:40.447,100.447,1 LAP
23,5,5,1:36.196,96.196,24.233
23,6,77,1:56.655,116.655,PIT
23,7,16,1:35.093,95.093,38.145
23,8,33,1:35.747,95.747,44.574
23,9,7,1:36.735,96.735,57.406
23,10,27,1:36.669,96.669,58.084
23,11,18,1:36.677,96.677,62.265
23,12,23,1:37.331,97.331,69.173
23,13,55,1:37.237,97.237,71.257
23,14,4,1:36.993,96.993,73.481
23,15,26,1:36.997,96.997,74.925
23,16,8,1:37.301,97.301,76.730
23,17,3,1:36.787,96.787,78.937
23,18,10,1:36.697,96.697,79.803
23,19,11,1:36.473,96.473,88.046
23,20,99,1:37.039,97.039,93.210
23,21,63,1:38.688,98.688,105.878
23,22,20,1:38.006,98.006,106.320
23,23,88,1:38.845,98.845,111.783
24,1,44,1:55.359,115.359,PIT
24,2,5,1:35.668,95.668,4.542
24,3,77,1:39.846,99.846,14.057
24,4,16,1:35.222,95.222,18.008
24,5,33,1:35.457,95.457,24.672
24,6,7,1:36.786,96.786,38.833
24,7,27,1:36.807,96.807,39.532
24,8,18,1:36.734,96.734,43.640
24,9,23,1:37.235,97.235,51.049
24,10,55,1:37.197,97.197,53.095
24,11,4,1:36.883,96.883,55.005
24,12,26,1:37.013,97.013,56.579
24,13,8,1:37.117,97.117,58.488
24,14,3,1:36.796,96.796,60.374
24,15,10,1:37.266,97.266,61.710
24,16,11,1:36.511,96.511,69.198
24,17,99,1:37.082,97.082,74.933
24,18,20,1:37.904,97.904,88.865
24,19,63,1:39.471,99.471,89.990
25,1,44,1:38.710,98.71,
25,2,77,1:35.823,95.823,11.170
25,3,16,1:35.265,95.265,14.563
25,4,88,1:58.740,118.74,PIT
25,5,33,1:35.555,95.555,21.517
25,6,5,1:56.447,116.447,PIT
25,7,7,1:36.750,96.75,36.873
25,8,27,1:36.849,96.849,37.671
25,9,18,1:36.660,96.66,41.590
25,10,55,1:36.447,96.447,50.832
25,11,4,1:36.678,96.678,52.973
25,12,26,1:37.032,97.032,54.901
25,13,8,1:36.868,96.868,56.646
25,14,3,1:36.654,96.654,58.318
25,15,10,1:37.119,97.119,60.119
25,16,11,1:36.614,96.614,67.102
25,17,23,1:57.069,117.069,PIT
25,18,99,1:37.101,97.101,73.324
25,19,20,1:37.774,97.774,87.929
26,1,44,1:34.581,94.581,
26,2,77,1:35.327,95.327,11.916
26,3,16,1:34.846,94.846,14.828
26,4,63,1:59.875,119.875,PIT
26,5,33,1:35.248,95.248,22.184
26,6,88,1:43.130,103.13,1 LAP
26,7,5,1:39.540,99.54,27.238
26,8,7,1:36.876,96.876,39.168
26,9,27,1:36.912,96.912,40.002
26,10,18,1:36.641,96.641,43.650
26,11,55,1:36.715,96.715,52.966
26,12,4,1:36.607,96.607,54.999
26,13,26,1:36.680,96.68,57.000
26,14,8,1:37.106,97.106,59.171
26,15,3,1:36.426,96.426,60.163
26,16,10,1:36.745,96.745,62.283
26,17,11,1:36.319,96.319,68.840
26,18,99,1:38.043,98.043,76.786
26,19,23,1:43.097,103.097,77.924
26,20,20,1:37.207,97.207,90.555
27,1,44,1:34.504,94.504,
27,2,77,1:34.556,94.556,11.968
27,3,16,1:34.725,94.725,15.049
27,4,33,1:34.945,94.945,22.625
27,5,63,1:43.301,103.301,1 LAP
27,6,5,1:35.839,95.839,28.573
27,7,88,1:39.184,99.184,1 LAP
27,8,7,1:36.757,96.757,41.421
27,9,27,1:36.778,96.778,42.276
27,10,18,1:36.674,96.674,45.820
27,11,55,1:36.964,96.964,55.426
27,12,4,1:36.843,96.843,57.338
27,13,26,1:36.827,96.827,59.323
27,14,3,1:37.161,97.161,62.820
27,15,8,1:39.638,99.638,64.305
27,16,10,1:37.065,97.065,64.844
27,17,11,1:35.833,95.833,70.169
27,18,99,1:36.815,96.815,79.097
27,19,23,1:36.681,96.681,80.101
27,20,20,1:37.107,97.107,93.158
28,1,44,1:34.319,94.319,
28,2,77,1:34.250,94.25,11.899
28,3,16,1:34.988,94.988,15.718
28,4,33,1:35.074,95.074,23.380
28,5,63,1:38.045,98.045,1 LAP
28,6,5,1:35.141,95.141,29.395
28,7,88,1:38.127,98.127,1 LAP
28,8,7,1:36.551,96.551,43.653
28,9,27,1:36.561,96.561,44.518
28,10,18,1:36.661,96.661,48.162
28,11,55,1:36.443,96.443,57.550
28,12,4,1:36.443,96.443,59.462
28,13,26,1:36.754,96.754,61.758
28,14,3,1:36.352,96.352,64.853
28,15,10,1:36.695,96.695,67.220
28,16,8,1:38.194,98.194,68.180
28,17,11,1:36.129,96.129,71.979
28,18,99,1:36.973,96.973,81.751
28,19,23,1:36.604,96.604,82.386
29,1,44,1:34.566,94.566,
29,2,20,1:37.788,97.788,1 LAP
29,3,77,1:34.303,94.303,11.636
29,4,16,1:34.865,94.865,16.017
29,5,33,1:35.099,95.099,23.913
29,6,5,1:34.929,94.929,29.758
29,7,63,1:38.389,98.389,1 LAP
29,8,88,1:38.404,98.404,1 LAP
29,9,7,1:36.727,96.727,45.814
29,10,27,1:36.621,96.621,46.573
29,11,18,1:36.535,96.535,50.131
29,12,55,1:36.268,96.268,59.252
29,13,4,1:36.523,96.523,61.419
29,14,26,1:36.600,96.6,63.792
29,15,3,1:36.531,96.531,66.818
29,16,10,1:36.474,96.474,69.128
29,17,8,1:37.409,97.409,71.023
29,18,11,1:35.983,95.983,73.396
29,19,23,1:36.585,96.585,84.405
29,20,99,1:38.415,98.415,85.600
30,1,44,1:34.026,94.026,
30,2,20,1:36.594,96.594,1 LAP
30,3,77,1:34.434,94.434,12.044
30,4,16,1:34.570,94.57,16.561
30,5,33,1:34.507,94.507,24.394
30,6,5,1:34.610,94.61,30.342
30,7,63,1:37.171,97.171,1 LAP
30,8,88,1:38.517,98.517,1 LAP
30,9,7,1:36.563,96.563,48.351
30,10,27,1:36.612,96.612,49.159
30,11,18,1:36.516,96.516,52.621
30,12,55,1:36.535,96.535,61.761
30,13,4,1:36.557,96.557,63.950
30,14,26,1:37.061,97.061,66.827
30,15,3,1:36.226,96.226,69.018
30,16,10,1:36.437,96.437,71.539
30,17,8,1:37.331,97.331,74.328
30,18,11,1:36.054,96.054,75.424
30,19,23,1:36.329,96.329,86.708
30,20,99,1:37.205,97.205,88.779
31,1,44,1:34.003,94.003,
31,2,20,1:36.990,96.99,1 LAP
31,3,77,1:34.236,94.236,12.277
31,4,16,1:34.876,94.876,17.434
31,5,33,1:34.746,94.746,25.137
31,6,5,1:35.086,95.086,31.425
31,7,63,1:38.372,98.372,1 LAP
31,8,88,1:38.257,98.257,1 LAP
31,9,27,1:36.565,96.565,51.721
31,10,18,1:36.658,96.658,55.276
31,11,55,1:36.501,96.501,64.259
31,12,4,1:36.491,96.491,66.438
31,13,26,1:37.685,97.685,70.509
31,14,7,1:56.389,116.389,PIT
31,15,3,1:36.670,96.67,71.685
31,16,10,1:36.627,96.627,74.163
31,17,11,1:36.937,96.937,78.358
31,18,23,1:36.973,96.973,89.678
31,19,99,1:36.887,96.887,91.663
32,1,44,1:34.374,94.374,
32,2,8,1:58.453,118.453,PIT
32,3,20,1:37.023,97.023,1 LAP
32,4,77,1:34.543,94.543,12.446
32,5,16,1:35.347,95.347,18.407
32,6,33,1:34.687,94.687,25.450
32,7,5,1:34.735,94.735,31.786
32,8,63,1:37.511,97.511,1 LAP
32,9,88,1:38.081,98.081,1 LAP
32,10,27,1:35.611,95.611,52.958
32,11,18,1:36.528,96.528,57.430
32,12,55,1:36.675,96.675,66.560
32,13,4,1:36.246,96.246,68.310
32,14,3,1:36.233,96.233,73.544
32,15,7,1:39.594,99.594,75.957
32,16,10,1:37.414,97.414,77.203
32,17,11,1:36.035,96.035,80.019
32,18,23,1:36.506,96.506,91.810
32,19,99,1:37.083,97.083,94.372
32,20,26,1:58.547,118.547,PIT
33,1,44,1:34.759,94.759,
33,2,8,1:41.348,101.348,1 LAP
33,3,77,1:35.010,95.01,12.697
33,4,20,1:38.756,98.756,1 LAP
33,5,16,1:34.783,94.783,18.431
33,6,33,1:34.589,94.589,25.280
33,7,5,1:34.696,94.696,31.723
33,8,63,1:37.579,97.579,1 LAP
33,9,88,1:38.097,98.097,1 LAP
33,10,27,1:36.506,96.506,54.705
33,11,18,1:36.820,96.82,59.491
33,12,55,1:36.445,96.445,68.246
33,13,4,1:36.301,96.301,69.852
33,14,3,1:36.403,96.403,75.188
33,15,7,1:36.078,96.078,77.276
33,16,10,1:36.763,96.763,79.207
33,17,11,1:36.297,96.297,81.557
33,18,23,1:36.736,96.736,93.787
34,1,44,1:35.185,95.185,
34,2,99,1:38.115,98.115,1 LAP
34,3,26,1:41.093,101.093,1 LAP
34,4,77,1:34.490,94.49,12.002
34,5,8,1:38.157,98.157,1 LAP
34,6,20,1:37.127,97.127,1 LAP
34,7,16,1:34.829,94.829,18.075
34,8,33,1:34.532,94.532,24.627
34,9,5,1:34.729,94.729,31.267
34,10,88,1:37.783,97.783,1 LAP
34,11,18,1:36.660,96.66,60.966
34,12,55,1:36.464,96.464,69.525
34,13,4,1:36.237,96.237,70.904
34,14,63,2:04.465,124.465,PIT
34,15,3,1:36.127,96.127,76.130
34,16,27,1:57.722,117.722,PIT
34,17,7,1:36.048,96.048,78.139
34,18,10,1:37.140,97.14,81.162
34,19,11,1:36.644,96.644,83.016
35,1,44,1:34.326,94.326,
35,2,23,1:38.699,98.699,1 LAP
35,3,26,1:36.062,96.062,1 LAP
35,4,77,1:34.231,94.231,11.907
35,5,8,1:36.079,96.079,1 LAP
35,6,16,1:34.658,94.658,18.407
35,7,20,1:38.129,98.129,1 LAP
35,8,33,1:34.778,94.778,25.079
35,9,99,1:57.764,117.764,PIT
35,10,5,1:34.790,94.79,31.731
35,11,88,1:37.888,97.888,1 LAP
35,12,18,1:36.676,96.676,63.316
35,13,55,1:36.085,96.085,71.284
35,14,4,1:36.016,96.016,72.594
35,15,3,1:36.034,96.034,77.838
35,16,7,1:36.698,96.698,80.511
35,17,27,1:39.732,99.732,82.648
35,18,10,1:37.063,97.063,83.899
35,19,11,1:37.143,97.143,85.833
35,20,63,1:45.567,105.567,1 LAP
36,1,44,1:34.098,94.098,
36,2,23,1:36.251,96.251,1 LAP
36,3,26,1:35.895,95.895,1 LAP
36,4,77,1:34.101,94.101,11.910
36,5,8,1:36.119,96.119,1 LAP
